"genename","uniprot","log2FC_patient","negLogPval","MitoList","complex"
"A2M","P01023",-0.184414777796444,1.96798743544807,"nonmito",""
"AAAS","Q9NRG9",0.000322054591489263,0.0060015856504072,"nonmito",""
"AACS","Q86V21",-0.0989353409290956,0.8378982949942,"nonmito",""
"AAGAB","Q6PD74",-0.0760534684926633,1.12661601777419,"nonmito",""
"AAK1","Q2M2I8",-0.107317372156391,0.88718440228318,"nonmito",""
"AAMDC","Q9H7C9",-0.234821035595253,1.49642418289769,"nonmito",""
"AAMP","Q13685",0.346830935679257,3.11068713838949,"nonmito",""
"AAR2","Q9Y312",0.0767918429680954,0.671201720494979,"nonmito",""
"AARS1","P49588",-0.220286545837784,4.27979293537181,"nonmito",""
"AARS2","Q5JTZ9",-0.102308932663615,1.62784869105942,"mito",""
"AARSD1","Q9BTE6;Q9BTE6-2;Q9BTE6-3",0.404335603453138,2.31455235210386,"nonmito",""
"AASDHPPT","Q9NRN7",-0.0259678846445652,0.174210645916341,"nonmito",""
"AASS","Q9UDR5",-0.240438811755887,3.3243072946948,"mito",""
"AATF","Q9NY61",0.178220517136502,1.26453472345473,"nonmito",""
"ABAT","P80404",0.125102843610925,0.588687670184107,"mito",""
"ABCB10","Q9NRK6",0.150607805917328,2.01195318711093,"mito",""
"ABCB7","O75027;O75027-2",-0.0378795062625059,0.635389755048481,"mito",""
"ABCB8","Q9NUT2;Q9NUT2-2;Q9NUT2-4;Q9NUT2-5",0.347129343609179,1.41540284656835,"mito",""
"ABCC1","P33527;P33527-9",0.123444734496669,1.63377548861,"nonmito",""
"ABCC10","Q5T3U5;Q5T3U5-2",-0.0843708809075849,0.369517715610805,"nonmito",""
"ABCC4","O15439",0.0892251226950904,1.35293419388922,"nonmito",""
"ABCD3","P28288",-0.0168748324414736,0.296662028753181,"mito",""
"ABCE1","P61221",0.186216546093313,2.07230674720267,"nonmito",""
"ABCF1","Q8NE71",0.00601889215761986,0.0692024031155961,"nonmito",""
"ABCF2","Q9UG63;Q9UG63-2",-0.119145762374206,1.85055369491021,"nonmito",""
"ABCF3","Q9NUQ8",0.182831456872698,1.64198815259323,"nonmito",""
"ABHD10","Q9NUJ1",-0.0308465732529051,0.550921284995575,"mito",""
