"genename","uniprot","log2FC_patient","negLogPval","MitoList","complex"
"A2M","P01023",-0.78474175114143,4.43069083577896,"nonmito",""
"AAAS","Q9NRG9",-0.089352132724116,2.64380369816279,"nonmito",""
"AACS","Q86V21",0.0781165955536238,0.607428060413499,"nonmito",""
"AAGAB","Q6PD74",-0.104077510538456,1.44483598201786,"nonmito",""
"AAK1","Q2M2I8",0.0467144916443836,0.536031396163149,"nonmito",""
"AAMDC","Q9H7C9",0.0270269946193551,0.241611585178315,"nonmito",""
"AAMP","Q13685",-0.0889258256561405,2.97235635094641,"nonmito",""
"AAR2","Q9Y312",-0.0596156789139322,0.854376413545685,"nonmito",""
"AARS1","P49588",0.0238212364775663,0.717700070521796,"nonmito",""
"AARS2","Q5JTZ9",0.0388831649879542,0.821308577981695,"mito",""
"AARSD1","Q9BTE6;Q9BTE6-2;Q9BTE6-3",0.144010466951784,0.81856851239458,"nonmito",""
"AASDHPPT","Q9NRN7",-0.0305891567344219,0.194672078055766,"nonmito",""
"AASS","Q9UDR5",-0.0353347893403289,0.661947100098743,"mito",""
"AATF","Q9NY61",-0.032733510180563,0.684150029623348,"nonmito",""
"ABAT","P80404",0.57041558545033,3.17017929675567,"mito",""
"ABCB10","Q9NRK6",0.232721590831421,2.63256727243781,"mito",""
"ABCB7","O75027;O75027-2",0.00398668687154213,0.0531211204551509,"mito",""
"ABCB8","Q9NUT2;Q9NUT2-2;Q9NUT2-4;Q9NUT2-5",0.269534729917623,2.13322758279441,"mito",""
"ABCC1","P33527;P33527-9",0.000327444116503983,0.00299343588651769,"nonmito",""
"ABCC10","Q5T3U5;Q5T3U5-2",-0.057628052153941,0.183517441371581,"nonmito",""
"ABCC4","O15439",0.246290721129643,3.15468167281419,"nonmito",""
"ABCD3","P28288",0.0456862410091929,2.71638801023714,"mito",""
"ABCE1","P61221",-0.00206698787413728,0.0316834839515404,"nonmito",""
"ABCF1","Q8NE71",0.0150142157938156,0.428063890863612,"nonmito",""
"ABCF2","Q9UG63;Q9UG63-2",-0.186466722550538,2.38867357108968,"nonmito",""
"ABCF3","Q9NUQ8",-0.0881188392862562,1.53416904046844,"nonmito",""
"ABHD10","Q9NUJ1",0.144020995492788,1.29653359179472,"mito",""
"ABHD11","Q8NFV4",0.151982416946566,1.84503886466972,"mito",""
"ABHD12","Q8N2K0;Q8N2K0-2",0.0604698562734285,0.519832344888742,"nonmito",""
"ABHD14B","Q96IU4",0.274442626047737,1.40843646188748,"nonmito",""
"ABHD16A","O95870",0.164870765156046,0.891913392077097,"nonmito",""
"ABHD17B","Q5VST6;Q5VST6-2",-0.0139620989277027,0.0283020921577315,"nonmito",""
"ABI1","Q8IZP0;Q8IZP0-10;Q8IZP0-2;Q8IZP0-3;Q8IZP0-4;Q8IZP0-5;Q8IZP0-6;Q8IZP0-7;Q8IZP0-8;Q8IZP0-9",-0.0671875611832817,1.26223316813181,"nonmito",""
"ABI2","Q9NYB9;Q9NYB9-2;Q9NYB9-4",0.0186206188316014,0.133001864888002,"nonmito",""
"ABL1","P00519;P00519-2",0.213143139793557,0.38045206852677,"nonmito",""
"ABL2","P42684;P42684-5;P42684-6;P42684-7",0.0502839641839419,0.314833048178052,"nonmito",""
"ABLIM1","O14639;O14639-2;O14639-6",0.148739937279775,0.714693565840913,"nonmito",""
"ABRACL","Q9P1F3",-0.110360379786691,0.431390141748278,"nonmito",""
"ABRAXAS1","Q6UWZ7",-0.180206631904216,0.902402837511451,"nonmito",""
"ABRAXAS2","Q15018",0.042346729903521,0.76753919881259,"nonmito",""
"ABT1","Q9ULW3",-0.0456097541900782,1.0704782700351,"nonmito",""
"ACAA1","P09110",0.0548761039597423,0.469116112970006,"mito",""
"ACAA2","P42765",0.288190235401473,1.43598203181563,"mito",""
"ACACA","Q13085",0.0567580288565921,1.82253553874592,"mito",""
"ACAD10","Q6JQN1;Q6JQN1-5",0.221767110822821,1.07860826913701,"mito",""
"ACAD11","Q709F0",0.351055861772071,2.11244013430113,"mito",""
"ACAD8","Q9UKU7",0.32377320641913,2.62570343958045,"mito",""
"ACAD9","Q9H845",0.0800243350227241,1.4984298367329,"mito",""
"ACADM","P11310;P11310-2",0.223872769198035,2.08838566829609,"mito",""
"ACADS","P16219",0.200911548979491,0.923234168169044,"mito",""
"ACADSB","P45954",0.395004821975334,3.84193558281489,"mito",""
"ACADVL","P49748;P49748-3",0.177300987073373,1.88647721045455,"mito",""
"ACAP2","Q15057",0.0242877894037754,0.39987168968891,"nonmito",""
"ACAT1","P24752",0.156282353419329,2.6548316294604,"mito",""
"ACAT2","Q9BWD1",-0.122327427421755,0.89442349002166,"nonmito",""
"ACBD3","Q9H3P7",-0.0215034767497926,0.206446724173946,"nonmito",""
"ACBD5","Q5T8D3-2;Q5T8D3-3",0.022674680973445,0.192516738415286,"nonmito",""
"ACBD6","Q9BR61",-0.0352999238461464,0.19054412134681,"nonmito",""
"ACIN1","Q9UKV3",-0.00200414196157439,0.025582570850157,"nonmito",""
"ACLY","P53396",0.0240825900707051,0.953133740697333,"mito",""
"ACO1","P21399",0.25156452406144,2.47488283064949,"nonmito",""
"ACO2","Q99798",0.0508432844881419,1.04009711829353,"mito",""
"ACOT1","Q86TX2",0.151598039672027,3.12870651299481,"nonmito",""
"ACOT13","Q9NPJ3;Q9NPJ3-2",0.0305099051789952,0.49907244782177,"mito",""
"ACOT7","O00154-4",0.0950813852306105,1.0530263892138,"mito",""
"ACOT8","O14734",0.0696149370679784,0.434488024636509,"nonmito",""
"ACOT9","Q9Y305",0.157125868081224,1.66546030396973,"mito",""
"ACOX1","Q15067;Q15067-2",-0.067690690187959,0.571103284648253,"nonmito",""
"ACOX3","O15254;O15254-2",0.203474805588597,1.09340372372943,"nonmito",""
"ACP1","P24666",0.0870640482497791,1.69745965179333,"nonmito",""
"ACP2","P11117",-0.109934814645058,1.56068861191298,"nonmito",""
"ACSF2","Q96CM8;Q96CM8-2;Q96CM8-3",0.484315922718061,2.24490247734781,"mito",""
