"genename","uniprot","log2FC_patient","negLogPval","MitoList","complex"
"A1BG","P04217",-0.738161506008982,1.61076704358621,"nonmito",""
"A2M","P01023",-0.471013894100277,0.64562973137447,"nonmito",""
"AAAS","Q9NRG9",0.0817293548779592,0.459372202002997,"nonmito",""
"AAK1","Q2M2I8;Q2M2I8-2",-0.00826981396609128,0.042251885082897,"nonmito",""
"AAMP","Q13685",-0.434977989084059,0.794900239010426,"nonmito",""
"AAR2","Q9Y312",-0.182145303810335,0.547697439360197,"nonmito",""
"AARS1","P49588",-0.189501054363685,0.622035447398886,"nonmito",""
"AARS2","Q5JTZ9",0.276683663007903,0.75543391042579,"mito",""
"AARSD1","Q9BTE6-2;Q9BTE6-3",-0.0987937746674934,0.41541731020126,"nonmito",""
"AASDHPPT","Q9NRN7",-0.407849732113043,0.608359478544065,"nonmito",""
"AATF","Q9NY61",-0.395253564292355,0.952349530588274,"nonmito",""
"ABAT","P80404",0.620552597494914,3.96910767016914,"mito",""
"ABCB10","Q9NRK6",0.223460121334048,0.614802739930072,"mito",""
"ABCB6","Q9NP58;Q9NP58-4",-0.567233865263272,0.55357908153638,"mito",""
"ABCB7","O75027;O75027-2",0.124969990259192,1.18860242937751,"mito",""
"ABCB8","Q9NUT2;Q9NUT2-2;Q9NUT2-4;Q9NUT2-5",0.399617947474768,1.72432450788819,"mito",""
"ABCC1","P33527;P33527-9",-0.0848741535102704,0.43833834656703,"nonmito",""
"ABCC3","O15438;O15438-4",-0.139276044821781,0.247668850831023,"nonmito",""
"ABCC4","O15439;O15439-2",0.162817085445742,0.21002835488536,"nonmito",""
"ABCD1","P33897",0.173040598999382,1.3849338103103,"mito",""
"ABCD3","P28288",0.11508584152865,0.47199907658226,"mito",""
"ABCE1","P61221",-0.217797016801352,1.25229424710709,"nonmito",""
"ABCF1","Q8NE71",-0.0340992657294734,0.127326830375083,"nonmito",""
"ABCF2","Q9UG63;Q9UG63-2",-0.115862304190621,0.702266225448925,"nonmito",""
"ABCF3","Q9NUQ8;Q9NUQ8-2",-0.108493648969613,0.596312367778121,"nonmito",""
"ABHD10","Q9NUJ1",-0.0786407689225577,0.153852989539175,"mito",""
"ABHD11","Q8NFV4",0.328692950603427,0.175035485441365,"mito",""
"ABHD12","Q8N2K0;Q8N2K0-2",0.0617745799925657,0.265041109042746,"nonmito",""
"ABHD13","Q7L211",0.057247165940435,0.19964717790722,"nonmito",""
"ABHD14B","Q96IU4",-0.0702450725590111,0.109302708268298,"nonmito",""
"ABHD16A","O95870",0.126277148325464,0.168994766786387,"nonmito",""
"ABHD17A","Q96GS6;Q96GS6-2",0.102749262144608,0.476855822158973,"nonmito",""
"ABHD17B","Q5VST6;Q5VST6-2",0.224152359903021,0.649904313485825,"nonmito",""
"ABHD4","Q8TB40",0.980495027902389,1.47588080541266,"nonmito",""
"ABI1","Q8IZP0;Q8IZP0-10;Q8IZP0-2;Q8IZP0-3;Q8IZP0-4;Q8IZP0-5;Q8IZP0-6;Q8IZP0-7;Q8IZP0-8;Q8IZP0-9",-0.449502897454133,1.06841717763824,"nonmito",""
"ABI3","Q9P2A4",-1.54417287381481,1.74343675041112,"nonmito",""
"ABLIM1","O14639;O14639-2;O14639-6",-0.613573113649958,2.12841123271334,"nonmito",""
"ABLIM3","O94929-2;O94929-3",-0.105794638600557,0.0633456236756769,"nonmito",""
"ABR","Q12979;Q12979-2;Q12979-4",-0.261570535442818,0.459786726201118,"nonmito",""
"ABRACL","Q9P1F3",0.266654963466774,0.393579911161799,"nonmito",""
"ABRAXAS1","Q6UWZ7",0.277936827061481,0.964701067320339,"nonmito",""
"ABRAXAS2","Q15018",0.138647369536393,0.580404013561869,"nonmito",""
"ABT1","Q9ULW3",-0.0678822823378677,0.18692605776582,"nonmito",""
"ABTB1","Q969K4;Q969K4-3",0.863222383590857,1.2019452916235,"nonmito",""
"ACAA1","P09110",0.123603018351041,0.433365995755935,"mito",""
"ACAA2","P42765",0.228546240074834,0.60050448811229,"mito",""
"ACACA","Q13085;Q13085-2;Q13085-3;Q13085-4",0.00236871445340014,0.0151580294929838,"mito",""
"ACAD8","Q9UKU7",0.09109481617479,0.233726795044887,"mito",""
"ACAD9","Q9H845",0.277662422480706,0.564597879011349,"mito",""
"ACADM","P11310;P11310-2",0.160534084814952,1.55161637504982,"mito",""
"ACADS","P16219",-0.504635019593939,0.99626624699841,"mito",""
"ACADSB","P45954",-0.205909483525332,0.281654507644419,"mito",""
"ACADVL","P49748;P49748-3",0.40178723454811,2.41280688424216,"mito",""
"ACAP1","Q15027",0.221556404332006,0.452702123707763,"nonmito",""
"ACAP2","Q15057",0.383128383149902,1.01680585307899,"nonmito",""
"ACAT1","P24752",0.0491981278448037,0.0720821145319512,"mito",""
