"genename","uniprot","log2FC_patient","negLogPval","MitoList","complex"
"ACTN1","P12814-2",0.734676935899071,0.981393801036685,"nonmito",""
"ACTN1","P12814",-0.193513587401828,1.92179609627167,"nonmito",""
"ACTN4","O43707",-0.250511484186113,1.05963448788542,"nonmito",""
"ACTR10","Q9NZ32",-0.0768724026784575,0.428709822176522,"nonmito",""
"ACTR1A","P61163",-0.0112825925927851,0.0489935802843709,"nonmito",""
"ACTR1B","P42025",0.112111975651377,0.662166676674398,"nonmito",""
"ACTR2","P61160",-0.0716790645904801,0.355226048750359,"nonmito",""
"ACTR3","P61158",-0.0500464537828407,0.837070164079217,"nonmito",""
"ACVR1","Q04771",0.13367910954279,0.499422908061415,"nonmito",""
"ACY1","Q03154",0.122267686048549,0.315657534910911,"nonmito",""
"ACYP1","P07311",0.345940459006156,2.55187269124189,"nonmito",""
"ACYP2","P14621",-0.0617767136214962,0.147697387646665,"nonmito",""
"ADA","P00813",-0.408819103135905,0.682661579751587,"nonmito",""
"ADAM10","O14672",0.0114607544978114,0.0287923983953065,"nonmito",""
"ADAM15","Q13444;Q13444-10;Q13444-11;Q13444-12;Q13444-13;Q13444-2;Q13444-3;Q13444-4;Q13444-5;Q13444-6;Q13444-7;Q13444-8;Q13444-9",-1.07926528275777,1.52277470329042,"nonmito",""
"ADAM17","P78536",-0.0364697185526524,0.0701939709342197,"nonmito",""
"ADAM9","Q13443",0.402730061328139,1.53384107120961,"nonmito",""
"ADAR","P55265;P55265-4",0.106535408344445,1.35760154879798,"nonmito",""
"ADCY9","O60503",-0.199612612168847,0.222172670645284,"nonmito",""
"ADD1","P35611;P35611-2;P35611-3;P35611-6",0.2514539006477,1.28519606807611,"nonmito",""
"ADD3","Q9UEY8-2",0.446709040910907,1.89893561006135,"nonmito",""
"ADGRE5","P48960;P48960-2;P48960-3",-0.01788949052672,0.0526506259552198,"nonmito",""
"ADH5","P11766",0.303243404211628,2.14657693081393,"nonmito",""
"ADI1","Q9BV57",0.632566942669733,2.33602762480551,"nonmito",""
"ADK","P55263",0.192443745566607,1.04915547567574,"nonmito",""
"ADO","Q96SZ5",0.0439581385861825,0.108926748055372,"nonmito",""
"ADPGK","Q9BRR6;Q9BRR6-2",0.125484511641273,0.71302597479793,"nonmito",""
"ADPRS","Q9NX46",-0.0475446116889273,0.2339142889029,"nonmito",""
"ADRM1","Q16186",0.00486748628672729,0.00682603650275842,"nonmito",""
"ADSL","P30566",-0.191586443112186,3.5811241762216,"nonmito",""
"ADSS2","P30520",-0.100017047715895,0.564997874409148,"nonmito",""
"AFAP1","Q8N556;Q8N556-2",-0.27455098071612,0.587939487588921,"nonmito",""
"AFDN","P55196-1;P55196-2;P55196-3",-0.446680738584211,1.04057360330801,"nonmito",""
"AFG3L2","Q9Y4W6",-0.0697863286677673,0.399922650838389,"mito",""
"AGA","P20933",0.0655333826079385,0.158810565745069,"nonmito",""
"AGAP3","Q96P47;Q96P47-2;Q96P47-4",0.23381554317535,0.105025016990373,"nonmito",""
"AGFG1","P52594;P52594-2;P52594-3;P52594-4",0.074403807248995,0.358113264182512,"nonmito",""
"AGFG2","O95081",0.0712436195672321,0.0905647589913843,"nonmito",""
"AGK","Q53H12",0.233207960143826,1.6674204094206,"mito",""
"AGL","P35573",-0.293074456671331,1.32814161173266,"nonmito",""
"AGO1","Q9UL18",-0.145988803277058,0.638155430827024,"nonmito",""
"AGO2","Q9UKV8",0.0504617286449669,0.620754612991854,"nonmito",""
"AGO3","Q9H9G7",-0.162774812905123,0.408732740767787,"nonmito",""
"AGPAT2","O15120",0.169388603634001,0.247367487335281,"nonmito",""
"AGPAT3","Q9NRZ7",-0.100529342420046,0.272850123636513,"nonmito",""
"AGPS","O00116",-0.117427835877493,0.600616411791099,"nonmito",""
"AGTRAP","Q6RW13",-0.282424521953448,0.582609999719182,"nonmito",""
"AHCTF1","Q8WYP5;Q8WYP5-2;Q8WYP5-3",0.0165104392304922,0.0204813026807073,"nonmito",""
"AHCY","P23526",-0.0282065612750486,0.194563434780253,"nonmito",""
"AHCYL1","O43865",-0.0195326060667007,0.0750755185136814,"mito",""
"AHNAK","Q09666",-0.193128302112516,0.784924549585291,"nonmito",""
"AHNAK2","Q8IVF2-3",0.00126208572145714,0.00191842903148766,"nonmito",""
"AHR","P35869",-0.0517754423974583,0.0386897276807236,"nonmito",""
"AHSA1","O95433",-0.0225291458868035,0.151763464305611,"nonmito",""
"AIDA","Q96BJ3",0.0930268125154825,0.70837796556843,"nonmito",""
"AIFM1","O95831;O95831-3",0.0145094255627427,0.0828754781645712,"mito",""
"AIFM2","Q9BRQ8",-0.319579122310381,1.79602154105869,"mito",""
"AIMP1","Q12904",-0.107276194841273,0.310954500302101,"nonmito",""
"AIMP2","Q13155",0.0337852505643141,0.0903002683013561,"nonmito",""
"AIP","O00170",-0.297248381657223,0.943803989667211,"nonmito",""
"AK1","P00568",-0.218408982866034,1.21972535803028,"nonmito",""
"AK2","P54819;P54819-2",-0.0606594748400333,0.157555155632912,"mito",""
"AK3","Q9UIJ7",-0.253378042831649,2.71406604201039,"mito",""
"AK4","P27144",0.686395910237698,0.964247021637629,"mito",""
"AK5","Q9Y6K8;Q9Y6K8-3",0.249159087617127,0.530251486122631,"nonmito",""
"AK6","Q9Y3D8",-0.104561095275383,0.341836363941953,"nonmito",""
"AKAP11","Q9UKA4",0.0945842963732453,0.0847479042865612,"nonmito",""
"AKAP12","Q02952;Q02952-2;Q02952-3",-0.073660051044186,0.155849640638557,"nonmito",""
"AKAP13","Q12802",-0.42156443123525,1.67299737139539,"nonmito",""
"AKAP2","Q9Y2D5-6",0.295406100645952,0.498310522303233,"nonmito",""
"AKAP8","O43823",0.11134011919837,0.137324759468061,"nonmito",""
"AKAP8L","Q9ULX6",0.198048610764683,0.173031500351378,"nonmito",""
"AKAP9","Q99996;Q99996-1;Q99996-3;Q99996-5;Q99996-6",-0.143035035800013,0.397712181364928,"nonmito",""
"AKR1A1","P14550",-0.055604147486001,0.179500723599111,"nonmito",""
"AKR1B1","P15121",-0.0386629752469787,0.0843002782256597,"nonmito",""
"AKR1C1","Q04828",0.459963852527206,0.909938574793438,"nonmito",""
"AKR1C3","P42330",0.166384739812468,0.188531817044551,"nonmito",""
"AKR7A2","O43488",0.0801361357880026,0.334501950900527,"mito",""
"AKT1","P31749",0.0875113012022553,0.543003282912009,"nonmito",""
"AKT1S1","Q96B36",-0.388681890724399,1.39871034091628,"nonmito",""
"AKT2","P31751",0.0548964680008108,0.178345764004969,"nonmito",""
"AKT3","Q9Y243;Q9Y243-2",-0.0400391800747766,0.0612618057436721,"nonmito",""
"AKTIP","Q9H8T0;Q9H8T0-2",0.357564372201868,0.866220948323067,"nonmito",""
"ALAD","P13716;P13716-2",0.418646951934093,1.67837034062812,"nonmito",""
"ALCAM","Q13740;Q13740-2",0.158123306885365,0.73661974069405,"nonmito",""
"ALDH16A1","Q8IZ83",0.251676682523943,0.502091357195112,"nonmito",""
"ALDH18A1","P54886;P54886-2",0.0799924108062591,0.30456602900537,"mito",""
"ALDH1A3","P47895",-0.978611499684382,0.876490047896841,"nonmito",""
"ALDH1B1","P30837",-0.126632864024661,0.128519859669453,"mito",""
"ALDH1L2","Q3SY69",0.35952900731052,0.376010302629591,"mito",""
"ALDH2","P05091",0.101099879027071,0.252480478315966,"mito",""
"ALDH3A2","P51648;P51648-2",-0.315920358381307,1.01860877402558,"mito",""
"ALDH3B1","P43353",-0.503710095910961,1.05515361029883,"nonmito",""
"ALDH4A1","P30038",-0.0882024283965386,0.508603779399632,"mito",""
"ALDH6A1","Q02252;Q02252-2",0.145213997535151,0.580442731511667,"mito",""
"ALDH7A1","P49419-2",0.0771128223806805,0.213491862109632,"mito",""
"ALDH9A1","P49189",0.307704311731271,1.07784027401714,"mito",""
"ALDOA","P04075",0.277022865465852,2.49481160182093,"nonmito",""
"ALDOC","P09972",0.40132182018495,2.06325860336305,"nonmito",""
"ALG1","Q9BT22",0.00697450902700325,0.0217744469878468,"nonmito",""
"ALG11","Q2TAA5",-0.617407519959773,1.53833278172058,"nonmito",""
"ALG13","Q9NP73-2",-0.030910585504131,0.0316347968216262,"nonmito",""
"ALG2","Q9H553",-0.0900534575630978,0.588508180572232,"nonmito",""
"ALG5","Q9Y673",-0.289210642076078,1.06498243038466,"nonmito",""
"ALG9","Q9H6U8;Q9H6U8-3",-0.0214827340304051,0.019411853643805,"nonmito",""
"ALKBH5","Q6P6C2;Q6P6C2-1",0.263914751002378,1.34823496003312,"nonmito",""
"ALYREF","Q86V81",0.317109688758872,1.54808631314985,"nonmito",""
"AMDHD2","Q9Y303",-0.217080641094945,0.440076593275482,"nonmito",""
"AMFR","Q9UKV5",-0.149764244461878,0.206551333818677,"nonmito",""
"AMPD2","Q01433",0.00481060592473526,0.0334054929269524,"nonmito",""
"AMPD3","Q01432;Q01432-4;Q01432-5;Q01432-6",0.0341314499936836,0.023824489142553,"nonmito",""
"AMPH","P49418;P49418-2",0.152270824748886,0.2629781642642,"nonmito",""
"ANAPC1","Q9H1A4",0.132209458657982,0.554344262693664,"nonmito",""
"ANAPC2","Q9UJX6;Q9UJX6-2",-0.794420449180723,2.99933950694852,"nonmito",""
"ANAPC4","Q9UJX5;Q9UJX5-2;Q9UJX5-3",-0.0045228056847666,0.0195332496023542,"nonmito",""
"ANAPC5","Q9UJX4",-0.10366359234432,0.0794243792276712,"nonmito",""
"ANAPC7","Q9UJX3;Q9UJX3-2",0.082077813644915,0.15119495192971,"nonmito",""
"ANGPTL2","Q9UKU9",0.0854189497301316,0.0760992792220169,"nonmito",""
"ANK2","Q01484;Q01484-2;Q01484-5",-0.153459214605332,0.25971114267456,"nonmito",""
"ANKFY1","Q9P2R3",-0.0143049478755408,0.0997156626246019,"nonmito",""
"ANKHD1","Q8IWZ3;Q8IWZ3-4;Q8IWZ3-6",-0.859754051105275,0.76361254418053,"nonmito",""
"ANKLE2","Q86XL3",-0.31974380267358,0.513718842730633,"nonmito",""
"ANKMY2","Q8IV38",0.522399129468798,1.22237743279301,"nonmito",""
"ANKRD13A","Q8IZ07",-0.00824422365563748,0.0217049778416504,"nonmito",""
"ANKRD17","O75179;O75179-2;O75179-7",-0.0393574512497281,0.145090130247109,"nonmito",""
"ANKRD28","O15084;O15084-1;O15084-4",-0.451291391776611,1.08885257029815,"nonmito",""
"ANO10","Q9NW15",-0.313161225660195,1.05996910635666,"nonmito",""
"ANO6","Q4KMQ2;Q4KMQ2-2;Q4KMQ2-3",0.0138270886065541,0.0374149522128632,"nonmito",""
"ANP32A","P39687",0.416501460393018,2.84329370007015,"nonmito",""
"ANP32B","Q92688;Q92688-2",0.326880770098295,2.05728517805411,"nonmito",""
"ANP32E","Q9BTT0",0.45587016394224,2.4695864643748,"nonmito",""
"ANPEP","P15144",-0.450879310049416,1.16608704185072,"nonmito",""
"ANTXR1","Q9H6X2;Q9H6X2-5",-0.411677792650636,2.41201193843431,"nonmito",""
"ANTXR2","P58335-4",-0.355575626223468,0.760425544555493,"nonmito",""
"ANXA1","P04083",-0.217551838723644,1.98045974391493,"nonmito",""
"ANXA11","P50995;P50995-2",0.188930490638619,0.713091565329202,"nonmito",""
"ANXA2","P07355",-0.216056565877835,1.6088553713519,"nonmito",""
"ANXA3","P12429",-0.211021345260693,0.585244212545032,"nonmito",""
"ANXA4","P09525",-0.412452254770557,1.69632845465088,"nonmito",""
"ANXA5","P08758",-0.478938536726677,2.28055567901306,"nonmito",""
"ANXA6","P08133",0.0847246783238198,0.50211577341391,"nonmito",""
"ANXA7","P20073;P20073-2",0.142513441121377,1.43245807528177,"nonmito",""
"AP1B1","Q10567;Q10567-2",-0.00462373710731967,0.0538532105793359,"nonmito",""
"AP1G1","O43747;O43747-2",0.101011205541774,0.970270090118096,"nonmito",""
"AP1M1","Q9BXS5;Q9BXS5-2",0.11649127985261,0.881985112139923,"nonmito",""
"AP1S1","P61966",0.463341361156363,3.44786121719061,"nonmito",""
"AP1S2","P56377",-0.934913472978028,3.2381602191434,"nonmito",""
"AP2A1","O95782;O95782-2",-0.0827878951816281,1.18262252247841,"nonmito",""
"AP2A2","O94973",-0.0268583753974241,0.196622223015979,"nonmito",""
"AP2B1","P63010;P63010-2",-0.0241933697130001,0.125208001063271,"nonmito",""
