"genename","uniprot","log2FC_patient","negLogPval","MitoList","complex"
"A2M","P01023",2.95475535688445,2.27258626721517,"nonmito",""
"AAAS","Q9NRG9",0.313412514987959,0.970222695887509,"nonmito",""
"AACS","Q86V21",-0.275981001149676,1.90929144623652,"nonmito",""
"AAGAB","Q6PD74",-0.225744299359604,0.280811711109951,"nonmito",""
"AAK1","Q2M2I8",-0.379417508229437,2.29842949093386,"nonmito",""
"AAMDC","Q9H7C9",-1.07259983427974,2.03684503844437,"nonmito",""
"AAMP","Q13685",0.156169770824722,0.346673209686399,"nonmito",""
"AAR2","Q9Y312",-0.173482158961811,0.255057220238523,"nonmito",""
"AARS1","P49588",0.476684323837659,1.8061471400122,"nonmito",""
"AARS2","Q5JTZ9",-0.069900428995032,0.364637171565717,"mito",""
"AARSD1","Q9BTE6;Q9BTE6-2;Q9BTE6-3",0.189421251397206,1.4322321331183,"nonmito",""
"AASDHPPT","Q9NRN7",0.0656752851012925,0.933274804087283,"nonmito",""
"AASS","Q9UDR5",0.156491946132427,0.307769088131188,"mito",""
"AATF","Q9NY61",0.216967680151042,0.547040747779065,"nonmito",""
"ABAT","P80404",0.125908440179412,0.0633197231491004,"mito",""
"ABCB10","Q9NRK6",0.263607942719371,0.373367133987434,"mito",""
"ABCB6","Q9NP58;Q9NP58-4",0.541453877687012,1.61801414920002,"mito",""
"ABCB7","O75027;O75027-2",-0.128188638602317,0.667005811980369,"mito",""
"ABCC1","P33527;P33527-9",0.554578298792912,2.65103335221063,"nonmito",""
"ABCC4","O15439;O15439-2",0.102281805137498,0.374029979836521,"nonmito",""
"ABCD1","P33897",-0.131783967657142,0.395302874909348,"mito",""
"ABCD3","P28288",-0.0260088689385469,0.126758835298141,"mito",""
"ABCD4","O14678",-0.133205404187448,0.292211181450655,"nonmito",""
"ABCE1","P61221",0.295323598012633,2.29479451783827,"nonmito",""
"ABCF1","Q8NE71",0.153950345064771,2.09785619528053,"nonmito",""
"ABCF2","Q9UG63;Q9UG63-2",-0.0167257100155531,0.0762865773799478,"nonmito",""
"ABCF3","Q9NUQ8;Q9NUQ8-2",0.011999592201871,0.0850883373935834,"nonmito",""
"ABHD10","Q9NUJ1",-0.424033426522943,2.12914218324615,"mito",""
"ABHD12","Q8N2K0;Q8N2K0-2",-0.206753386197224,0.822199311529254,"nonmito",""
"ABHD14B","Q96IU4",0.131739669285189,0.348257606064532,"nonmito",""
"ABHD16A","O95870",-0.24903960106446,2.25023772246251,"nonmito",""
"ABI1","Q8IZP0;Q8IZP0-10;Q8IZP0-2;Q8IZP0-3;Q8IZP0-4;Q8IZP0-5;Q8IZP0-6;Q8IZP0-7;Q8IZP0-8;Q8IZP0-9",-0.476964170015098,1.4211349118154,"nonmito",""
"ABI2","Q9NYB9;Q9NYB9-2;Q9NYB9-4",-0.586557401595268,2.45007807099596,"nonmito",""
"ABR","Q12979;Q12979-2;Q12979-4",0.0634725079078535,0.445978310203037,"nonmito",""
"ABRACL","Q9P1F3",-0.140553724846956,0.336974763606096,"nonmito",""
"ABRAXAS2","Q15018",-0.0357815962663537,0.0710011108733652,"nonmito",""
"ACAA1","P09110",-0.262717345855876,0.643749928984954,"mito",""
"ACAA2","P42765",0.458146416696493,2.37464508679473,"mito",""
