"genename","uniprot","mean_patient","mean_ctrl","UniProt","mito","complex"
"A2M","P01023",56377.7,110025.666666667,"P01023","nonmito",""
"AAAS","Q9NRG9",198094.333333333,223238,"Q9NRG9","nonmito",""
"AACS","Q86V21",118735,124862.333333333,"Q86V21","nonmito",""
"AAGAB","Q6PD74",276995.333333333,347113,"Q6PD74","nonmito",""
"AAK1","Q2M2I8",150031,105879.333333333,"Q2M2I8","nonmito",""
"AAMDC","Q9H7C9",128317,125084,"Q9H7C9","nonmito",""
"AAMP","Q13685",88391.4,163736.333333333,"Q13685","nonmito",""
"AAR2","Q9Y312",110644.333333333,180508.333333333,"Q9Y312","nonmito",""
"AARS1","P49588",499238,367512.666666667,"P49588","nonmito",""
"AARS2","Q5JTZ9",173776,172224.666666667,"Q5JTZ9","mito",""
"AARSD1","Q9BTE6;Q9BTE6-2;Q9BTE6-3",174222,185448,"0","nonmito",""
"AASDHPPT","Q9NRN7",283501.333333333,389811.333333333,"Q9NRN7","nonmito",""
"AASS","Q9UDR5",113642.666666667,124620.333333333,"Q9UDR5","mito",""
"AATF","Q9NY61",152522.333333333,153153,"Q9NY61","nonmito",""
"ABAT","P80404",154140.333333333,73578.1,"P80404","mito",""
"ABCB10","Q9NRK6",264529.333333333,208970.333333333,"Q9NRK6","mito",""
"ABCB7","O75027;O75027-2",142574.666666667,134421.666666667,"O75027","mito",""
"ABCB8","Q9NUT2;Q9NUT2-2;Q9NUT2-4;Q9NUT2-5",86863.4666666667,55298.6,"Q9NUT2","mito",""
"ABCC1","P33527;P33527-9",75654.5333333333,69414.6333333333,"P33527","nonmito",""
"ABCC10","Q5T3U5;Q5T3U5-2",81787.8,116698.333333333,"Q5T3U5","nonmito",""
"ABCC4","O15439",100399.3,89722.8666666667,"O15439","nonmito",""
"ABCD3","P28288",274886.333333333,249691.333333333,"P28288","mito",""
"ABCE1","P61221",473342.333333333,516828,"P61221","nonmito",""
"ABCF1","Q8NE71",138157,260199,"Q8NE71","nonmito",""
"ABCF2","Q9UG63;Q9UG63-2",225341.666666667,387926.666666667,"Q9UG63","nonmito",""
"ABCF3","Q9NUQ8",121286.666666667,162736.333333333,"Q9NUQ8","nonmito",""
"ABHD10","Q9NUJ1",195115.666666667,155054,"Q9NUJ1","mito",""
"ABHD11","Q8NFV4",209579,148433,"Q8NFV4","mito",""
"ABHD12","Q8N2K0;Q8N2K0-2",107772.666666667,110804.666666667,"Q8N2K0","nonmito",""
"ABHD14B","Q96IU4",406193,220727,"Q96IU4","nonmito",""
"ABHD16A","O95870",135572.333333333,95261.7,"O95870","nonmito",""
"ABHD17B","Q5VST6;Q5VST6-2",55424.6666666667,69915.8666666667,"Q5VST6","nonmito",""
"ABI1","Q8IZP0;Q8IZP0-10;Q8IZP0-2;Q8IZP0-3;Q8IZP0-4;Q8IZP0-5;Q8IZP0-6;Q8IZP0-7;Q8IZP0-8;Q8IZP0-9",265141.333333333,228084,"Q8IZP0","nonmito",""
"ABI2","Q9NYB9;Q9NYB9-2;Q9NYB9-4",224212,202715.333333333,"Q9NYB9","nonmito",""
"ABL1","P00519;P00519-2",61383.1333333333,42167.0666666667,"P00519","nonmito",""
"ABL2","P42684;P42684-5;P42684-6;P42684-7",67032.1333333333,64343.4666666667,"P42684","nonmito",""
"ABLIM1","O14639;O14639-2;O14639-6",120391.333333333,89843.1666666667,"O14639","nonmito",""
"ABRACL","Q9P1F3",917639.333333333,708677.666666667,"Q9P1F3","nonmito",""
"ABRAXAS2","Q15018",149823,141595.666666667,"Q15018","nonmito",""
"ABT1","Q9ULW3",259092.666666667,246686.333333333,"Q9ULW3","nonmito",""
"ACAA1","P09110",387863,337439.333333333,"P09110","mito",""
"ACAA2","P42765",198063.666666667,147559.333333333,"P42765","mito",""
"ACACA","Q13085",124180,146795.333333333,"Q13085","mito",""
"ACAD10","Q6JQN1;Q6JQN1-5",107544.4,83033.7333333333,"Q6JQN1","mito",""
"ACAD11","Q709F0",284080,163177.333333333,"Q709F0","mito",""
"ACAD9","Q9H845",180563,153526.333333333,"Q9H845","mito",""
"ACADM","P11310;P11310-2",626097,531504.666666667,"P11310","mito",""
"ACADS","P16219",111951.466666667,110549.666666667,"P16219","mito",""
"ACADSB","P45954",113808,83209.9,"P45954","mito",""
"ACADVL","P49748;P49748-3",274772.666666667,145652.333333333,"P49748","mito",""
"ACAP2","Q15057",75367.1,99265.4,"Q15057","nonmito",""
"ACAT1","P24752",665259.666666667,540739.333333333,"P24752","mito",""
"ACAT2","Q9BWD1",427576.666666667,682183.666666667,"Q9BWD1","nonmito",""
"ACBD3","Q9H3P7",378547.333333333,405642.333333333,"Q9H3P7","nonmito",""
"ACBD5","Q5T8D3-2;Q5T8D3-3",80438.0333333333,72097.5666666667,"Q5T8D3","nonmito",""
"ACBD6","Q9BR61",113847,130254,"Q9BR61","nonmito",""
"ACIN1","Q9UKV3",283472.666666667,293487.666666667,"Q9UKV3","nonmito",""
"ACLY","P53396",609012,696581,"P53396","mito",""
"ACO1","P21399",199668.333333333,197682.333333333,"P21399","nonmito",""
"ACO2","Q99798",282758.333333333,239474,"Q99798","mito",""
"ACOT1","Q86TX2",390419.666666667,263742,"Q86TX2","nonmito",""
"ACOT13","Q9NPJ3;Q9NPJ3-2",335300.333333333,313576,"Q9NPJ3","mito",""
"ACOT7","O00154-4",658587.333333333,593273.666666667,"O00154","mito",""
"ACOT8","O14734",157736,124898.666666667,"O14734","nonmito",""
"ACOT9","Q9Y305",233238,186486.333333333,"Q9Y305","mito",""
"ACOX1","Q15067;Q15067-2",259533,139009,"Q15067","nonmito",""
"ACOX3","O15254;O15254-2",81377.5,36706.5666666667,"O15254","nonmito",""
"ACP1","P24666",869880,912346.666666667,"P24666","nonmito",""
"ACP2","P11117",357116.666666667,195184,"P11117","nonmito",""
"ACSF2","Q96CM8;Q96CM8-2;Q96CM8-3",75893.9333333333,37300.2333333333,"Q96CM8","mito",""
"ACSF3","Q4G176",74601.2666666667,79003.5,"Q4G176","mito",""
"ACSL1","P33121;P33121-2",208131.666666667,124040,"P33121","mito",""
"ACSL3","O95573",288700.333333333,337411,"O95573","nonmito",""
"ACSL4","O60488;O60488-2",165944.666666667,160078.333333333,"O60488","nonmito",""
"ACSL6","Q9UKU0;Q9UKU0-1;Q9UKU0-2;Q9UKU0-3;Q9UKU0-5;Q9UKU0-6;Q9UKU0-8;Q9UKU0-9",130680.233333333,108322.333333333,"Q9UKU0","mito",""
"ACSS1","Q9NUB1;Q9NUB1-2",54722.0333333333,56843.8666666667,"Q9NUB1","mito",""
"ACSS2","Q9NR19;Q9NR19-2",66016.7666666667,109915,"Q9NR19","nonmito",""
"ACTB","P60709",2226816.66666667,2020436.66666667,"P60709","nonmito",""
"ACTBL2","Q562R1",1459174.33333333,2119653.33333333,"Q562R1","nonmito",""
"ACTC1","P68032",2475806.66666667,2425666.66666667,"P68032","nonmito",""
"ACTL6A","O96019",405039.333333333,359455,"O96019","nonmito",""
"ACTN1","P12814",518277.666666667,500141.333333333,"P12814","nonmito",""
"ACTN4","O43707",552363,454446.666666667,"O43707","nonmito",""
"ACTR10","Q9NZ32",140832.666666667,143440.666666667,"Q9NZ32","nonmito",""
"ACTR1A","P61163",678311.333333333,647282.666666667,"P61163","nonmito",""
"ACTR1B","P42025",311569,250754.666666667,"P42025","nonmito",""
"ACTR2","P61160",643574,713222,"P61160","nonmito",""
"ACTR3","P61158",529533.666666667,548553.666666667,"P61158","nonmito",""
"ACTR3B","Q9P1U1",759069.666666667,722466.666666667,"Q9P1U1","nonmito",""
"ACTR5","Q9H9F9",93719,171068.333333333,"Q9H9F9","nonmito",""
"ACTR6","Q9GZN1",197405.333333333,214496.333333333,"Q9GZN1","nonmito",""
"ACTR8","Q9H981",79714.7666666667,171913,"Q9H981","nonmito",""
"ACVR2B","Q13705",31214.4333333333,67932.1666666667,"Q13705","nonmito",""
"ACYP1","P07311",412867.333333333,282609.333333333,"P07311","nonmito",""
"ACYP2","P14621",117711.333333333,78660.6666666667,"P14621","nonmito",""
"ADA","P00813",43304.0333333333,41875.5333333333,"P00813","nonmito",""
"ADAM10","O14672",130518,143148,"O14672","nonmito",""
"ADAM9","Q13443",99554.9666666667,75806.8,"Q13443","nonmito",""
"ADAR","P55265;P55265-4",369955.333333333,318649,"P55265","nonmito",""
"ADAT2","Q7Z6V5;Q7Z6V5-2",118906.666666667,127902.666666667,"Q7Z6V5","nonmito",""
"ADD1","P35611;P35611-2;P35611-3;P35611-6",229604,218893.666666667,"P35611","nonmito",""
"ADD2","P35612",157467.666666667,89418.4666666667,"P35612","nonmito",""
"ADD3","Q9UEY8-2",225628.333333333,214094.333333333,"Q9UEY8","nonmito",""
"ADGRL2","O95490;O95490-2;O95490-5;O95490-6;O95490-7",93438.8666666667,87418.8,"O95490","nonmito",""
"ADH5","P11766",437835.333333333,433172.333333333,"P11766","nonmito",""
"ADI1","Q9BV57",556963,660837,"Q9BV57","nonmito",""
"ADK","P55263",224509.333333333,179489.666666667,"P55263","nonmito",""
"ADNP","Q9H2P0",116410,142585,"Q9H2P0","nonmito",""
"ADO","Q96SZ5",159698,154365,"Q96SZ5","nonmito",""
"ADPGK","Q9BRR6;Q9BRR6-2",180757.666666667,143380.333333333,"Q9BRR6","nonmito",""
"ADPRS","Q9NX46",182713,134576.666666667,"Q9NX46","nonmito",""
"ADRM1","Q16186",468867.333333333,538826.666666667,"Q16186","nonmito",""
"ADSL","P30566",272989,290175.666666667,"P30566","nonmito",""
"ADSS2","P30520",510828.666666667,574075.666666667,"P30520","nonmito",""
"AFDN","P55196;P55196-5",252442.666666667,230775,"P55196","nonmito",""
"AFF4","Q9UHB7",96833.1666666667,134639.333333333,"Q9UHB7","nonmito",""
"AFG3L2","Q9Y4W6",125851.333333333,121258,"Q9Y4W6","mito",""
"AGAP3","Q96P47;Q96P47-2;Q96P47-4",93639.7333333333,98373.2333333333,"Q96P47","nonmito",""
"AGFG1","P52594;P52594-2;P52594-3;P52594-4",118162,120836.666666667,"P52594","nonmito",""
"AGFG2","O95081",70166.1333333333,67837.9333333333,"O95081","nonmito",""
"AGK","Q53H12",311080,267007,"Q53H12","mito",""
"AGL","P35573",245237.333333333,260853.666666667,"P35573","nonmito",""
"AGO1","Q9UL18",103697.4,89351.8,"Q9UL18","nonmito",""
"AGO2","Q9UKV8",114890.666666667,107591.666666667,"Q9UKV8","nonmito",""
"AGPAT1","Q99943",192751.5,213751,"Q99943","nonmito",""
"AGPAT4","Q9NRZ5",142779,111671.666666667,"Q9NRZ5","mito",""
"AGPAT5","Q9NUQ2",77486.7,73729.9666666667,"Q9NUQ2","mito",""
"AGPS","O00116",349632,318320.333333333,"O00116","nonmito",""
"AGTPBP1","Q9UPW5",85878.1,91737.3666666667,"Q9UPW5","nonmito",""
"AGTRAP","Q6RW13",460751,411555.666666667,"Q6RW13","nonmito",""
"AHCTF1","Q8WYP5;Q8WYP5-2;Q8WYP5-3",109405.666666667,119803,"Q8WYP5","nonmito",""
"AHCY","P23526",606169.666666667,875756.666666667,"P23526","nonmito",""
"AHCYL1","O43865",252558.333333333,305041.666666667,"O43865","mito",""
"AHCYL2","Q96HN2;Q96HN2-2",249123,264883,"Q96HN2","nonmito",""
"AHNAK","Q09666",146660,105791,"Q09666","nonmito",""
"AHSA1","O95433",560292.666666667,568355.333333333,"O95433","nonmito",""
"AHSG","P02765",240090,215998.333333333,"P02765","nonmito",""
"AIDA","Q96BJ3",238210,239880.666666667,"Q96BJ3","nonmito",""
"AIF1L","Q9BQI0;Q9BQI0-2;Q9BQI0-3",143497.266666667,144375.433333333,"Q9BQI0","nonmito",""
"AIFM1","O95831",544546.333333333,454819.333333333,"O95831","mito",""
"AIMP1","Q12904",350861.666666667,337897,"Q12904","nonmito",""
"AIMP2","Q13155",736537.333333333,789611,"Q13155","nonmito",""
"AIP","O00170",286656,268132.666666667,"O00170","nonmito",""
"AK1","P00568",424263.666666667,376407.333333333,"P00568","nonmito",""
"AK2","P54819;P54819-2",963217.333333333,794921.666666667,"P54819","mito",""
"AK3","Q9UIJ7",268258,152022,"Q9UIJ7","mito",""
"AK4","P27144",273679.333333333,187197.333333333,"P27144","mito",""
"AK6","Q9Y3D8",205135,222603,"Q9Y3D8","nonmito",""
"AKAP1","Q92667",62677.8,76721.1,"Q92667","mito",""
"AKAP11","Q9UKA4",38664.1333333333,44033.1666666667,"Q9UKA4","nonmito",""
"AKAP12","Q02952;Q02952-2;Q02952-3",113000.666666667,96832.9,"Q02952","nonmito",""
"AKAP13","Q12802;Q12802-2;Q12802-4",62784.1,78517.8666666667,"Q12802","nonmito",""
"AKAP17A","Q02040",86931.2,67916.0333333333,"Q02040","nonmito",""
"AKAP2","Q9Y2D5-4;Q9Y2D5-6",84508.5333333333,67367.8666666667,"0","nonmito",""
"AKAP8","O43823",96169.8333333333,86139.5333333333,"O43823","nonmito",""
"AKAP8L","Q9ULX6",225905,224161,"Q9ULX6","nonmito",""
"AKAP9","Q99996;Q99996-3;Q99996-6",112010.333333333,142772.333333333,"Q99996","nonmito",""
"AKR1A1","P14550",293750,207639.333333333,"P14550","nonmito",""
"AKR1B1","P15121",390393,419122.333333333,"P15121","nonmito",""
"AKR7A2","O43488",447998.666666667,425149.333333333,"O43488","mito",""
"AKT1","P31749;P31749-2",78091.8333333333,77946.3333333333,"P31749","nonmito",""
"AKT1S1","Q96B36",205732,200193.666666667,"Q96B36","nonmito",""
"AKT2","P31751",122318.666666667,141222,"P31751","nonmito",""
"AKT3","Q9Y243;Q9Y243-2",102831.833333333,107820.666666667,"Q9Y243","nonmito",""
"AKTIP","Q9H8T0;Q9H8T0-2",146774.666666667,123737.333333333,"Q9H8T0","nonmito",""
"ALAD","P13716;P13716-2",122333.666666667,112856.666666667,"P13716","nonmito",""
"ALAS1","P13196",61403.3333333333,39789.1333333333,"P13196","mito",""
"ALCAM","Q13740;Q13740-2",138466,86719.1333333333,"Q13740","nonmito",""
"ALDH16A1","Q8IZ83",239071,194300.666666667,"Q8IZ83","nonmito",""
"ALDH18A1","P54886;P54886-2",445237.333333333,417969,"P54886","mito",""
"ALDH1A2","O94788",190238.333333333,177988.333333333,"O94788","nonmito",""
"ALDH1B1","P30837",250334.666666667,221215.333333333,"P30837","mito",""
"ALDH1L2","Q3SY69",316109.666666667,102226.366666667,"Q3SY69","mito",""
"ALDH2","P05091",533426.333333333,372261.333333333,"P05091","mito",""
"ALDH3A2","P51648;P51648-2",247225.666666667,192237.333333333,"P51648","mito",""
"ALDH4A1","P30038",80620.4666666667,55146.2333333333,"P30038","mito",""
"ALDH5A1","P51649;P51649-2",128737.333333333,104208.333333333,"P51649","mito",""
"ALDH6A1","Q02252;Q02252-2",318097.666666667,226635.333333333,"Q02252","mito",""
"ALDH7A1","P49419-2",296202.666666667,279343,"P49419","mito",""
"ALDH9A1","P49189",364923.666666667,323804,"P49189","mito",""
"ALDOA","P04075",1465410,1361526.66666667,"P04075","nonmito",""
"ALDOC","P09972",276744,214870,"P09972","nonmito",""
"ALG1","Q9BT22",92378.1333333333,95345.6,"Q9BT22","nonmito",""
"ALG10","Q5BKT4",394538,361057.333333333,"Q5BKT4","nonmito",""
"ALG11","Q2TAA5",91553.4,88303.6333333333,"Q2TAA5","nonmito",""
"ALG13","Q9NP73",73495.2333333333,88271.8666666667,"Q9NP73","nonmito",""
"ALG14","Q96F25",194713.666666667,180984.5,"Q96F25","nonmito",""
"ALG2","Q9H553",135586.666666667,125462,"Q9H553","nonmito",""
"ALG3","Q92685;Q92685-2",82195.8,65668.4666666667,"Q92685","nonmito",""
"ALG5","Q9Y673",184113.333333333,225040.666666667,"Q9Y673","nonmito",""
"ALG6","Q9Y672",219139,229797,"Q9Y672","nonmito",""
"ALG8","Q9BVK2;Q9BVK2-2",114297,111318,"Q9BVK2","nonmito",""
"ALG9","Q9H6U8;Q9H6U8-3",117219.3,114392.666666667,"Q9H6U8","nonmito",""
"ALKBH1","Q13686",90394.5,140423,"Q13686","mito",""
"ALKBH2","Q6NS38",107987,128311.333333333,"Q6NS38","nonmito",""
"ALKBH3","Q96Q83",296727,113862.333333333,"Q96Q83","nonmito",""
"ALKBH4","Q9NXW9",101379.1,124196.333333333,"Q9NXW9","nonmito",""
"ALKBH5","Q6P6C2",210722.333333333,177751,"Q6P6C2","nonmito",""
"ALMS1","Q8TCU4",91062.2666666667,89323.0666666667,"Q8TCU4","nonmito",""
"ALYREF","Q86V81",916907.666666667,886063,"Q86V81","nonmito",""
"AMBRA1","Q9C0C7;Q9C0C7-3;Q9C0C7-4;Q9C0C7-5",73469.4666666667,67587.7666666667,"Q9C0C7","nonmito",""
"AMFR","Q9UKV5",77632.8333333333,108266,"Q9UKV5","nonmito",""
"AMMECR1","Q9Y4X0",71249.3,126817,"Q9Y4X0","nonmito",""
"AMOT","Q4VCS5",404338,438092.333333333,"Q4VCS5","nonmito",""
"AMOTL1","Q8IY63;Q8IY63-2",67285.4666666667,85977.1666666667,"Q8IY63","nonmito",""
"AMPD2","Q01433;Q01433-2",385772,255515,"Q01433","nonmito",""
"AMZ2","Q86W34",152619.666666667,138937.333333333,"Q86W34","nonmito",""
"ANAPC1","Q9H1A4",89347.3333333333,109527.666666667,"Q9H1A4","nonmito",""
"ANAPC16","Q96DE5",82409.4,127680,"Q96DE5","nonmito",""
"ANAPC2","Q9UJX6;Q9UJX6-2",120622,137262.666666667,"Q9UJX6","nonmito",""
"ANAPC4","Q9UJX5;Q9UJX5-3",125050.333333333,131223,"Q9UJX5","nonmito",""
"ANAPC5","Q9UJX4",78944.8666666667,92397.8666666667,"Q9UJX4","nonmito",""
"ANAPC7","Q9UJX3;Q9UJX3-2",127141.666666667,193654.333333333,"Q9UJX3","nonmito",""
"ANGEL1","Q9UNK9",36113.8666666667,52640.5333333333,"Q9UNK9","nonmito",""
"ANGEL2","Q5VTE6",49219.8333333333,47493.4333333333,"Q5VTE6","mito",""
"ANK2","Q01484;Q01484-2;Q01484-5",104105.5,78067.6666666667,"Q01484","nonmito",""
"ANK3","Q12955;Q12955-4;Q12955-5",137485.333333333,95738.2,"Q12955","nonmito",""
"ANKFY1","Q9P2R3",163697.666666667,167017,"Q9P2R3","nonmito",""
"ANKHD1","Q8IWZ3;Q8IWZ3-4;Q8IWZ3-6",137049,146289.666666667,"0","nonmito",""
"ANKLE2","Q86XL3",107667,126245.333333333,"Q86XL3","nonmito",""
"ANKMY2","Q8IV38",51262.7333333333,56704.5333333333,"Q8IV38","nonmito",""
"ANKRD13A","Q8IZ07",174231.666666667,178001.666666667,"Q8IZ07","nonmito",""
"ANKRD17","O75179;O75179-2;O75179-7",151310,180814.666666667,"O75179","nonmito",""
"ANKRD28","O15084",162798.666666667,135270.666666667,"O15084","nonmito",""
"ANKRD49","Q8WVL7",82008,59812.7666666667,"Q8WVL7","nonmito",""
"ANKRD52","Q8NB46",87613.7666666667,98980.9,"Q8NB46","nonmito",""
"ANKRD54","Q6NXT1",98666.7666666667,68175.9666666667,"Q6NXT1","nonmito",""
"ANKS1A","Q92625",91537.95,93984.9333333333,"Q92625","nonmito",""
"ANKZF1","Q9H8Y5",127959.333333333,141448.666666667,"Q9H8Y5","nonmito",""
"ANLN","Q9NQW6",79729.5,88195.7666666667,"Q9NQW6","nonmito",""
"ANO10","Q9NW15",267974.333333333,231435.666666667,"Q9NW15","nonmito",""
"ANP32A","P39687",1491160,1400976.66666667,"P39687","nonmito",""
"ANP32B","Q92688;Q92688-2",1471560,1279113.33333333,"Q92688","nonmito",""
"ANP32E","Q9BTT0",588986.666666667,478016.333333333,"Q9BTT0","nonmito",""
"ANTXR1","Q9H6X2;Q9H6X2-5",52781.8333333333,65960.9,"Q9H6X2","nonmito",""
"ANXA1","P04083",436420.666666667,57978.3333333333,"P04083","nonmito",""
"ANXA11","P50995;P50995-2",481424,348689,"P50995","nonmito",""
"ANXA2","P07355;P07355-2",1062286.66666667,740580,"P07355","nonmito",""
"ANXA4","P09525",382007,192597.666666667,"P09525","nonmito",""
"ANXA5","P08758",1480880,1060240,"P08758","nonmito",""
"ANXA6","P08133",546944,541685.333333333,"P08133","nonmito",""
"ANXA7","P20073;P20073-2",460248,363305.333333333,"P20073","nonmito",""
"AP1AR","Q63HQ0",52236.95,72946.3,"Q63HQ0","nonmito",""
"AP1B1","Q10567;Q10567-2",403297.333333333,389886.666666667,"Q10567","nonmito",""
"AP1G1","O43747;O43747-2",319832.333333333,304437,"O43747","nonmito",""
"AP1G2","O75843",92116.1333333333,67837.6666666667,"O75843","nonmito",""
"AP1M1","Q9BXS5;Q9BXS5-2",270577.333333333,270581,"Q9BXS5","nonmito",""
"AP1S1","P61966",302799.666666667,267095.333333333,"P61966","nonmito",""
"AP1S2","P56377",260509.333333333,239097,"P56377","nonmito",""
"AP2A1","O95782;O95782-2",242528.666666667,249468.333333333,"O95782","nonmito",""
"AP2A2","O94973",205874.333333333,233715,"O94973","nonmito",""
"AP2B1","P63010;P63010-2",281628.666666667,266951,"P63010","nonmito",""
"AP2M1","Q96CW1;Q96CW1-2",219062,237159.666666667,"Q96CW1","nonmito",""
"AP2S1","P53680",335986.666666667,349343.333333333,"P53680","nonmito",""
"AP3B1","O00203;O00203-3",263321.333333333,250289.333333333,"O00203","nonmito",""
"AP3D1","O14617;O14617-5",216734,206283,"O14617","nonmito",""
"AP3M1","Q9Y2T2",269563.666666667,301404.333333333,"Q9Y2T2","nonmito",""
"AP3M2","P53677",200662.333333333,191766,"P53677","nonmito",""
"AP3S1","Q92572",247577.333333333,215074,"Q92572","nonmito",""
"AP3S2","P59780",157022.333333333,182069.666666667,"P59780","nonmito",""
"AP4B1","Q9Y6B7",74985.8,79993.6333333333,"Q9Y6B7","nonmito",""
"AP5B1","Q2VPB7",84889.1,85792.3333333333,"Q2VPB7","nonmito",""
"AP5Z1","O43299",26563.7666666667,31475.6,"O43299","nonmito",""
"APAF1","O14727;O14727-4;O14727-5",157032.333333333,109929.866666667,"O14727","nonmito",""
"APBB1","O00213;O00213-2",106912.233333333,123053.666666667,"O00213","nonmito",""
"APC","P25054;P25054-2;P25054-3",45473.5333333333,50973.3,"P25054","nonmito",""
"APEH","P13798",556167,404977.666666667,"P13798","nonmito",""
"APEX1","P27695",574699.666666667,509810.666666667,"P27695","mito",""
"API5","Q9BZZ5",1495420,566839.333333333,"Q9BZZ5","nonmito",""
"APIP","Q96GX9",185843.666666667,241152.333333333,"Q96GX9","nonmito",""
"APLP2","Q06481;Q06481-3;Q06481-6",64971,102521.666666667,"Q06481","nonmito",""
"APMAP","Q9HDC9",376230.666666667,414495,"Q9HDC9","nonmito",""
"APOBEC3C","Q9NRW3",138015.666666667,125707.666666667,"Q9NRW3","nonmito",""
"APOE","P02649",179048,205989.333333333,"P02649","nonmito",""
"APOL2","Q9BQE5",79723.9333333333,73966,"Q9BQE5","nonmito",""
"APOO","Q9BUR5",220770.666666667,199941,"Q9BUR5","mito",""
"APOOL","Q6UXV4",114126.666666667,124756.666666667,"Q6UXV4","mito",""
"APP","P05067;P05067-9",94857.8333333333,124112,"P05067","nonmito",""
"APPL1","Q9UKG1",192279.333333333,188723,"Q9UKG1","nonmito",""
"APPL2","Q8NEU8;Q8NEU8-2;Q8NEU8-3",52631.9666666667,59938.6333333333,"Q8NEU8","nonmito",""
"APRT","P07741",1080146.66666667,902775.333333333,"P07741","nonmito",""
"APTX","Q7Z2E3;Q7Z2E3-11;Q7Z2E3-7;Q7Z2E3-9",62725.5333333333,61334.2666666667,"Q7Z2E3","nonmito",""
"AQR","O60306",204155,224580.333333333,"O60306","nonmito",""
"ARAF","P10398",228981.666666667,227071.666666667,"P10398","nonmito",""
"ARAP1","Q96P48;Q96P48-3",212681,199607.333333333,"Q96P48","nonmito",""
"ARCN1","P48444",195864.666666667,273295.333333333,"P48444","nonmito",""
"ARF1","P84077",1399833.33333333,1434150,"P84077","nonmito",""
"ARF4","P18085",1001741,904383.333333333,"P18085","nonmito",""
"ARF5","P84085",378186,489210.333333333,"P84085","mito",""
"ARF6","P62330",356037.333333333,298635.666666667,"P62330","nonmito",""
"ARFGAP1","Q8N6T3",150512.666666667,206215,"Q8N6T3","nonmito",""
"ARFGAP2","Q8N6H7",151042.333333333,143348.666666667,"Q8N6H7","nonmito",""
"ARFGAP3","Q9NP61;Q9NP61-2",102736.666666667,105196.333333333,"Q9NP61","nonmito",""
"ARFGEF1","Q9Y6D6",88548.1,94514.7333333333,"Q9Y6D6","nonmito",""
"ARFGEF2","Q9Y6D5",93081.1333333333,110462.666666667,"Q9Y6D5","nonmito",""
"ARFIP1","P53367",207109,236623.333333333,"P53367","nonmito",""
"ARFIP2","P53365",126067,196137.666666667,"P53365","nonmito",""
"ARG2","P78540",355070.333333333,148224.333333333,"P78540","mito",""
"ARHGAP1","Q07960",312216,169391.333333333,"Q07960","nonmito",""
"ARHGAP17","Q68EM7",246138.333333333,181919.333333333,"Q68EM7","nonmito",""
"ARHGAP21","Q5T5U3",66825.4,54352.6,"Q5T5U3","nonmito",""
"ARHGAP35","Q9NRY4",90197.1333333333,91113.7666666667,"Q9NRY4","nonmito",""
"ARHGAP5","Q13017;Q13017-2",77986.6,95396.4333333333,"Q13017","nonmito",""
"ARHGDIA","P52565",761817.666666667,597197,"P52565","nonmito",""
"ARHGEF1","Q92888-3",178944.666666667,170185.333333333,"Q92888","nonmito",""
"ARHGEF10","O15013;O15013-4;O15013-5;O15013-6;O15013-7",37397.4333333333,53401.4666666667,"O15013","nonmito",""
"ARHGEF11","O15085-2",165810.666666667,142634.666666667,"O15085","nonmito",""
"ARHGEF12","Q9NZN5-2",102032.7,89299.1666666667,"Q9NZN5","nonmito",""
"ARHGEF18","Q6ZSZ5;Q6ZSZ5-1;Q6ZSZ5-2;Q6ZSZ5-5;Q6ZSZ5-6",73559.9333333333,103823.5,"Q6ZSZ5","nonmito",""
"ARHGEF2","Q92974;Q92974-2;Q92974-3",195925,149956.333333333,"Q92974","nonmito",""
"ARHGEF40","Q8TER5;Q8TER5-3;Q8TER5-4",70536.6,71908.5,"Q8TER5","nonmito",""
"ARHGEF7","Q14155-1;Q14155-5",159334.333333333,126557.666666667,"Q14155","nonmito",""
"ARID1A","O14497",121512.666666667,112677,"O14497","nonmito",""
"ARID1B","Q8NFD5;Q8NFD5-2;Q8NFD5-3",175331.666666667,150644.666666667,"Q8NFD5","nonmito",""
"ARID2","Q68CP9;Q68CP9-3",76355.8666666667,68594.1333333333,"Q68CP9","nonmito",""
"ARID3A","Q99856",139181.666666667,116762.666666667,"Q99856","nonmito",""
"ARID3B","Q8IVW6;Q8IVW6-4",163552,142540.333333333,"Q8IVW6","nonmito",""
"ARID4B","Q4LE39;Q4LE39-2",80889.2666666667,79608.5333333333,"Q4LE39","nonmito",""
"ARIH1","Q9Y4X5",131671.333333333,109674.333333333,"Q9Y4X5","nonmito",""
"ARIH2","O95376",110731.333333333,98526.8,"O95376","nonmito",""
"ARL1","P40616;P40616-2",458440,481920,"P40616","nonmito",""
"ARL15","Q9NXU5",69368.8,80655.1666666667,"Q9NXU5","nonmito",""
"ARL2","P36404",348817,364718,"P36404","mito",""
"ARL2BP","Q9Y2Y0;Q9Y2Y0-2",228329.333333333,202746.333333333,"Q9Y2Y0","nonmito",""
"ARL3","P36405",423957,346512,"P36405","nonmito",""
"ARL6","Q9H0F7;Q9H0F7-2",90377.4666666667,90906.2666666667,"Q9H0F7","nonmito",""
"ARL6IP4","Q66PJ3;Q66PJ3-2;Q66PJ3-3;Q66PJ3-7",131286.333333333,147549.666666667,"Q66PJ3","nonmito",""
"ARL6IP5","O75915",545669,477640.666666667,"O75915","nonmito",""
"ARL8A","Q96BM9",309867.333333333,163375.666666667,"Q96BM9","nonmito",""
