"genename","uniprot","mean_ctrl","mean_patient","mito","complex"
"AP3D1","O14617;O14617-5",110310.4,106133.666666667,"nonmito",""
"AP3M1","Q9Y2T2",196732.4,161601,"nonmito",""
"AP3M2","P53677",102126.62,90546.9666666667,"nonmito",""
"AP3S1","Q92572",185163.6,149604,"nonmito",""
"AP4B1","Q9Y6B7",26223.8333333333,33784.7333333333,"nonmito",""
"AP4E1","Q9UPM8",32568.575,33526.6666666667,"nonmito",""
"AP4M1","O00189",62504.64,72135.8333333333,"nonmito",""
"AP5B1","Q2VPB7",25212.64,26004.1,"nonmito",""
"AP5Z1","O43299",22403.5,28376.3,"nonmito",""
"APAF1","O14727;O14727-4;O14727-5",43580.64,30579.4,"nonmito",""
"APBB1","O00213;O00213-2",224625,361420.666666667,"nonmito",""
"APBB1IP","Q7Z5R6",69304.36,86498.6,"nonmito",""
"APEH","P13798",210720,219414.666666667,"nonmito",""
"APEX1","P27695",104886.74,122404,"mito",""
"API5","Q9BZZ5",132440.6,127034,"nonmito",""
"APIP","Q96GX9",59136.18,56464.8,"nonmito",""
"APLP2","Q06481;Q06481-3;Q06481-6",61938.7,57965.3,"nonmito",""
"APMAP","Q9HDC9",400037,396672.333333333,"nonmito",""
"APOB","P04114",178610.4,202188.666666667,"nonmito",""
"APOBEC3B","Q9UH17",59750.75,65486.0666666667,"nonmito",""
"APOBEC3C","Q9NRW3",121079.34,220512.666666667,"nonmito",""
"APOL2","Q9BQE5",97361.62,89922.7,"nonmito",""
"APOO","Q9BUR5;Q9BUR5-2",85340.38,90959.3,"mito",""
"APOOL","Q6UXV4",86346.32,86831.4333333333,"mito",""
"APP","P05067;P05067-9",60174.8,74473.8666666667,"nonmito",""
"APPL1","Q9UKG1",49905.42,54401.6666666667,"nonmito",""
"APPL2","Q8NEU8",126903,102385.666666667,"nonmito",""
"APRT","P07741",222294.2,261416,"nonmito",""
"AQR","O60306",74285.9,69111.4333333333,"nonmito",""
"ARAF","P10398",56713.92,57415.5333333333,"nonmito",""
"ARAP1","Q96P48;Q96P48-3",68056.04,60734.2333333333,"nonmito",""
"ARCN1","P48444",166988.4,164559,"nonmito",""
"ARF1","P84077",500372.8,406469.333333333,"nonmito",""
"ARF4","P18085",1178988,1390510,"nonmito",""
"ARF5","P84085",118765.2,114020,"mito",""
"ARF6","P62330",247486.8,275880.333333333,"nonmito",""
"ARFGAP1","Q8N6T3",55686.44,53743.1333333333,"nonmito",""
"ARFGAP2","Q8N6H7",84206.94,46754.9333333333,"nonmito",""
"ARFGAP3","Q9NP61;Q9NP61-2",86412.5,72762.8666666667,"nonmito",""
"ARFGEF1","Q9Y6D6",51347.02,46052.3666666667,"nonmito",""
"ARFGEF2","Q9Y6D5",53747.84,51927.5,"nonmito",""
"ARFIP1","P53367-2",82888.68,58442.1,"nonmito",""
"ARFIP2","P53365;P53365-3",48717.16,36213.2,"nonmito",""
"ARGLU1","Q9NWB6",54149.24,66191.9666666667,"nonmito",""
"ARHGAP1","Q07960",270065.6,352872.666666667,"nonmito",""
"ARHGAP10","A1A4S6",43644.86,24728.8,"nonmito",""
"ARHGAP17","Q68EM7",141276.4,126490.333333333,"nonmito",""
"ARHGAP18","Q8N392",78302.22,50128.4666666667,"nonmito",""
"ARHGAP22","Q7Z5H3;Q7Z5H3-2;Q7Z5H3-3;Q7Z5H3-5",75747.775,54464.2666666667,"nonmito",""
"ARHGAP24","Q8N264;Q8N264-3",40532.64,25857.9,"nonmito",""
"ARHGAP35","Q9NRY4",62737.94,59988.6333333333,"nonmito",""
"ARHGAP5","Q13017;Q13017-2",31889.76,35256.0666666667,"nonmito",""
"ARHGDIA","P52565",323970.2,350610,"nonmito",""
"ARHGEF1","Q92888;Q92888-3",96776.42,98880.2666666667,"nonmito",""
"ARHGEF10","O15013;O15013-4;O15013-5;O15013-6;O15013-7",51268.68,46862.0333333333,"nonmito",""
"ARHGEF11","O15085;O15085-2",55345.38,37380.6666666667,"nonmito",""
"ARHGEF12","Q9NZN5",60151,35937.9333333333,"nonmito",""
"ARHGEF17","Q96PE2",39490.38,17835.3333333333,"nonmito",""
"ARHGEF18","Q6ZSZ5;Q6ZSZ5-1;Q6ZSZ5-2;Q6ZSZ5-5;Q6ZSZ5-6",102503.68,61156.3,"nonmito",""
"ARHGEF2","Q92974;Q92974-2;Q92974-3",107192.28,89437.8333333333,"nonmito",""
"ARHGEF40","Q8TER5",48136.6,37942.5666666667,"nonmito",""
