"genename","uniprot","mean_patient","mean_ctrl","UniProt","mito","complex"
"ABT1","Q9ULW3",282687,246686.333333333,"Q9ULW3","nonmito",""
"ACAA1","P09110",359468,337439.333333333,"P09110","mito",""
"ACAA2","P42765",173173.666666667,147559.333333333,"P42765","mito",""
"ACACA","Q13085",140444.333333333,146795.333333333,"Q13085","mito",""
"ACAD10","Q6JQN1;Q6JQN1-5",85279.8333333333,83033.7333333333,"Q6JQN1","mito",""
"ACAD11","Q709F0",237496,163177.333333333,"Q709F0","mito",""
"ACAD9","Q9H845",166475,153526.333333333,"Q9H845","mito",""
"ACADM","P11310;P11310-2",613245.666666667,531504.666666667,"P11310","mito",""
"ACADS","P16219",134261.333333333,110549.666666667,"P16219","mito",""
"ACADSB","P45954",104723.8,83209.9,"P45954","mito",""
"ACADVL","P49748;P49748-3",198373.333333333,145652.333333333,"P49748","mito",""
"ACAP2","Q15057",109596.333333333,99265.4,"Q15057","nonmito",""
"ACAT1","P24752",594268,540739.333333333,"P24752","mito",""
"ACAT2","Q9BWD1",537636,682183.666666667,"Q9BWD1","nonmito",""
"ACBD3","Q9H3P7",382066.333333333,405642.333333333,"Q9H3P7","nonmito",""
"ACBD5","Q5T8D3-2;Q5T8D3-3",93357.0333333333,72097.5666666667,"Q5T8D3","nonmito",""
"ACBD6","Q9BR61",132279.333333333,130254,"Q9BR61","nonmito",""
"ACIN1","Q9UKV3",276495.666666667,293487.666666667,"Q9UKV3","nonmito",""
"ACLY","P53396",656197.333333333,696581,"P53396","mito",""
"ACO1","P21399",164984.333333333,197682.333333333,"P21399","nonmito",""
"ACO2","Q99798",245454.333333333,239474,"Q99798","mito",""
"ACOT1","Q86TX2",281792.333333333,263742,"Q86TX2","nonmito",""
"ACOT13","Q9NPJ3;Q9NPJ3-2",330417.333333333,313576,"Q9NPJ3","mito",""
"ACOT7","O00154-4",653290.666666667,593273.666666667,"O00154","mito",""
"ACOT8","O14734",144976.666666667,124898.666666667,"O14734","nonmito",""
"ACOT9","Q9Y305",221056.666666667,186486.333333333,"Q9Y305","mito",""
"ACOX1","Q15067;Q15067-2",147370.666666667,139009,"Q15067","nonmito",""
"ACOX3","O15254;O15254-2",49961.5333333333,36706.5666666667,"O15254","nonmito",""
"ACP1","P24666",886064.666666667,912346.666666667,"P24666","nonmito",""
"ACP2","P11117",188079.333333333,195184,"P11117","nonmito",""
"ACSF2","Q96CM8;Q96CM8-2;Q96CM8-3",62283.2,37300.2333333333,"Q96CM8","mito",""
"ACSF3","Q4G176",84869.6666666667,79003.5,"Q4G176","mito",""
"ACSL1","P33121;P33121-2",169394,124040,"P33121","mito",""
"ACSL3","O95573",283503.333333333,337411,"O95573","nonmito",""
"ACSL4","O60488;O60488-2",178467.666666667,160078.333333333,"O60488","nonmito",""
"ACSL6","Q9UKU0;Q9UKU0-1;Q9UKU0-2;Q9UKU0-3;Q9UKU0-5;Q9UKU0-6;Q9UKU0-8;Q9UKU0-9",123883.333333333,108322.333333333,"Q9UKU0","mito",""
"ACSS1","Q9NUB1;Q9NUB1-2",90187.5333333333,56843.8666666667,"Q9NUB1","mito",""
"ACSS2","Q9NR19;Q9NR19-2",134413,109915,"Q9NR19","nonmito",""
"ACTB","P60709",2173583.33333333,2020436.66666667,"P60709","nonmito",""
"ACTBL2","Q562R1",2448726.66666667,2119653.33333333,"Q562R1","nonmito",""
"ACTC1","P68032",2613086.66666667,2425666.66666667,"P68032","nonmito",""
"ACTL6A","O96019",369280.333333333,359455,"O96019","nonmito",""
"ACTN1","P12814",502804.333333333,500141.333333333,"P12814","nonmito",""
"ACTN4","O43707",474425.666666667,454446.666666667,"O43707","nonmito",""
"ACTR10","Q9NZ32",138889.333333333,143440.666666667,"Q9NZ32","nonmito",""
"ACTR1A","P61163",612769.666666667,647282.666666667,"P61163","nonmito",""
"ACTR1B","P42025",274596.666666667,250754.666666667,"P42025","nonmito",""
"ACTR2","P61160",736198.666666667,713222,"P61160","nonmito",""
"ACTR3","P61158",569253.333333333,548553.666666667,"P61158","nonmito",""
"ACTR3B","Q9P1U1",760426.333333333,722466.666666667,"Q9P1U1","nonmito",""
"ACTR5","Q9H9F9",138714.666666667,171068.333333333,"Q9H9F9","nonmito",""
"ACTR6","Q9GZN1",193501.333333333,214496.333333333,"Q9GZN1","nonmito",""
"ACTR8","Q9H981",129302.666666667,171913,"Q9H981","nonmito",""
"ACVR2B","Q13705",69366.3,67932.1666666667,"Q13705","nonmito",""
"ACYP1","P07311",309635.333333333,282609.333333333,"P07311","nonmito",""
"ACYP2","P14621",86557.0666666667,78660.6666666667,"P14621","nonmito",""
"ADA","P00813",70735,41875.5333333333,"P00813","nonmito",""
"ADAM10","O14672",136808.666666667,143148,"O14672","nonmito",""
"ADAM17","P78536",156154.666666667,135204.333333333,"P78536","nonmito",""
"ADAM9","Q13443",83364.5,75806.8,"Q13443","nonmito",""
"ADAR","P55265;P55265-4",350131.666666667,318649,"P55265","nonmito",""
"ADAT2","Q7Z6V5;Q7Z6V5-2",120961.666666667,127902.666666667,"Q7Z6V5","nonmito",""
"ADCK1","Q86TW2;Q86TW2-2",98285.0666666667,115727,"Q86TW2","mito",""
"ADCY9","O60503",38236.3666666667,31297.5,"O60503","nonmito",""
"ADD1","P35611;P35611-2;P35611-3;P35611-6",212063,218893.666666667,"P35611","nonmito",""
"ADD2","P35612",115506.666666667,89418.4666666667,"P35612","nonmito",""
"ADD3","Q9UEY8-2",209773.666666667,214094.333333333,"Q9UEY8","nonmito",""
"ADGRL2","O95490;O95490-2;O95490-5;O95490-6;O95490-7",87303.2333333333,87418.8,"O95490","nonmito",""
"ADH5","P11766",431647.666666667,433172.333333333,"P11766","nonmito",""
"ADI1","Q9BV57",617795.666666667,660837,"Q9BV57","nonmito",""
"ADK","P55263",187449,179489.666666667,"P55263","nonmito",""
"ADNP","Q9H2P0",139423,142585,"Q9H2P0","nonmito",""
"ADO","Q96SZ5",154876,154365,"Q96SZ5","nonmito",""
"ADPGK","Q9BRR6;Q9BRR6-2",166411,143380.333333333,"Q9BRR6","nonmito",""
"ADPRS","Q9NX46",136651,134576.666666667,"Q9NX46","nonmito",""
"ADRM1","Q16186",499966.333333333,538826.666666667,"Q16186","nonmito",""
"ADSL","P30566",292398,290175.666666667,"P30566","nonmito",""
"ADSS2","P30520",553636.333333333,574075.666666667,"P30520","nonmito",""
"AFDN","P55196;P55196-5",217395.333333333,230775,"P55196","nonmito",""
"AFF4","Q9UHB7",103202.1,134639.333333333,"Q9UHB7","nonmito",""
"AFG3L2","Q9Y4W6",129009.666666667,121258,"Q9Y4W6","mito",""
"AGAP3","Q96P47;Q96P47-2;Q96P47-4",107356.666666667,98373.2333333333,"Q96P47","nonmito",""
"AGFG1","P52594;P52594-2;P52594-3;P52594-4",130188,120836.666666667,"P52594","nonmito",""
"AGFG2","O95081",69792.1666666667,67837.9333333333,"O95081","nonmito",""
"AGK","Q53H12",300629,267007,"Q53H12","mito",""
"AGL","P35573",227660.333333333,260853.666666667,"P35573","nonmito",""
"AGO1","Q9UL18",88522.1666666667,89351.8,"Q9UL18","nonmito",""
"AGO2","Q9UKV8",107266,107591.666666667,"Q9UKV8","nonmito",""
"AGPAT1","Q99943",225208,213751,"Q99943","nonmito",""
"AGPAT4","Q9NRZ5",126278,111671.666666667,"Q9NRZ5","mito",""
"AGPAT5","Q9NUQ2",71811.1666666667,73729.9666666667,"Q9NUQ2","mito",""
"AGPS","O00116",329265,318320.333333333,"O00116","nonmito",""
"AGRN","O00468;O00468-3;O00468-4;O00468-5;O00468-6;O00468-7",49766.6666666667,51696.4333333333,"O00468","nonmito",""
"AGTPBP1","Q9UPW5",91332.0333333333,91737.3666666667,"Q9UPW5","nonmito",""
"AGTRAP","Q6RW13",463084.666666667,411555.666666667,"Q6RW13","nonmito",""
"AHCTF1","Q8WYP5;Q8WYP5-2;Q8WYP5-3",126667,119803,"Q8WYP5","nonmito",""
"AHCY","P23526",902989,875756.666666667,"P23526","nonmito",""
"AHCYL1","O43865",247219,305041.666666667,"O43865","mito",""
"AHCYL2","Q96HN2;Q96HN2-2",218726.666666667,264883,"Q96HN2","nonmito",""
"AHNAK","Q09666",126652.333333333,105791,"Q09666","nonmito",""
"AHSA1","O95433",576537.666666667,568355.333333333,"O95433","nonmito",""
"AHSG","P02765",349728.666666667,215998.333333333,"P02765","nonmito",""
"AIDA","Q96BJ3",239854.333333333,239880.666666667,"Q96BJ3","nonmito",""
"AIF1L","Q9BQI0;Q9BQI0-2;Q9BQI0-3",244364.333333333,144375.433333333,"Q9BQI0","nonmito",""
"AIFM1","O95831",480613,454819.333333333,"O95831","mito",""
"AIMP1","Q12904",354171.666666667,337897,"Q12904","nonmito",""
"AIMP2","Q13155",795220,789611,"Q13155","nonmito",""
"AIP","O00170",285807,268132.666666667,"O00170","nonmito",""
"AK1","P00568",343287.333333333,376407.333333333,"P00568","nonmito",""
"AK2","P54819;P54819-2",917055.333333333,794921.666666667,"P54819","mito",""
"AK3","Q9UIJ7",193368.333333333,152022,"Q9UIJ7","mito",""
"AK4","P27144",254928.333333333,187197.333333333,"P27144","mito",""
"AK6","Q9Y3D8",220475.333333333,222603,"Q9Y3D8","nonmito",""
"AKAP1","Q92667",77911.7,76721.1,"Q92667","mito",""
"AKAP11","Q9UKA4",38433.0666666667,44033.1666666667,"Q9UKA4","nonmito",""
"AKAP12","Q02952;Q02952-2;Q02952-3",109651.333333333,96832.9,"Q02952","nonmito",""
"AKAP13","Q12802;Q12802-2;Q12802-4",58463.8333333333,78517.8666666667,"Q12802","nonmito",""
"AKAP17A","Q02040",72992.9666666667,67916.0333333333,"Q02040","nonmito",""
"AKAP2","Q9Y2D5-4;Q9Y2D5-6",88261.2333333333,67367.8666666667,"0","nonmito",""
"AKAP8","O43823",76424.1666666667,86139.5333333333,"O43823","nonmito",""
"AKAP8L","Q9ULX6",203552.333333333,224161,"Q9ULX6","nonmito",""
"AKAP9","Q99996;Q99996-3;Q99996-6",135182,142772.333333333,"Q99996","nonmito",""
"AKR1A1","P14550",235943,207639.333333333,"P14550","nonmito",""
"AKR1B1","P15121",409535,419122.333333333,"P15121","nonmito",""
"AKR7A2","O43488",448415.666666667,425149.333333333,"O43488","mito",""
"AKT1","P31749;P31749-2",80709.0333333333,77946.3333333333,"P31749","nonmito",""
"AKT1S1","Q96B36",200185.666666667,200193.666666667,"Q96B36","nonmito",""
"AKT2","P31751",136357.333333333,141222,"P31751","nonmito",""
"AKT3","Q9Y243;Q9Y243-2",98053.4666666667,107820.666666667,"Q9Y243","nonmito",""
"AKTIP","Q9H8T0;Q9H8T0-2",124052.333333333,123737.333333333,"Q9H8T0","nonmito",""
"ALAD","P13716;P13716-2",104228,112856.666666667,"P13716","nonmito",""
"ALAS1","P13196",73780.3666666667,39789.1333333333,"P13196","mito",""
"ALCAM","Q13740;Q13740-2",115924.666666667,86719.1333333333,"Q13740","nonmito",""
"ALDH16A1","Q8IZ83",223384.666666667,194300.666666667,"Q8IZ83","nonmito",""
"ALDH18A1","P54886;P54886-2",454144,417969,"P54886","mito",""
"ALDH1A2","O94788",183036.333333333,177988.333333333,"O94788","nonmito",""
"ALDH1B1","P30837",257105,221215.333333333,"P30837","mito",""
"ALDH1L2","Q3SY69",214961,102226.366666667,"Q3SY69","mito",""
"ALDH2","P05091",450496.333333333,372261.333333333,"P05091","mito",""
"ALDH3A2","P51648;P51648-2",208646,192237.333333333,"P51648","mito",""
"ALDH4A1","P30038",68064.0666666667,55146.2333333333,"P30038","mito",""
"ALDH5A1","P51649;P51649-2",120222,104208.333333333,"P51649","mito",""
"ALDH6A1","Q02252;Q02252-2",268560.666666667,226635.333333333,"Q02252","mito",""
"ALDH7A1","P49419-2",335112.666666667,279343,"P49419","mito",""
"ALDH9A1","P49189",341200.333333333,323804,"P49189","mito",""
"ALDOA","P04075",1291313.33333333,1361526.66666667,"P04075","nonmito",""
"ALDOC","P09972",228280,214870,"P09972","nonmito",""
"ALG1","Q9BT22",87966.7333333333,95345.6,"Q9BT22","nonmito",""
"ALG10","Q5BKT4",482188.666666667,361057.333333333,"Q5BKT4","nonmito",""
"ALG13","Q9NP73",72782,88271.8666666667,"Q9NP73","nonmito",""
"ALG14","Q96F25",189005.666666667,180984.5,"Q96F25","nonmito",""
"ALG2","Q9H553",123537,125462,"Q9H553","nonmito",""
"ALG3","Q92685;Q92685-2",71809.4666666667,65668.4666666667,"Q92685","nonmito",""
"ALG5","Q9Y673",210445.333333333,225040.666666667,"Q9Y673","nonmito",""
"ALG6","Q9Y672",228451.666666667,229797,"Q9Y672","nonmito",""
"ALG8","Q9BVK2;Q9BVK2-2",110556.866666667,111318,"Q9BVK2","nonmito",""
"ALG9","Q9H6U8;Q9H6U8-3",117396.666666667,114392.666666667,"Q9H6U8","nonmito",""
"ALKBH1","Q13686",112928,140423,"Q13686","mito",""
"ALKBH2","Q6NS38",142749,128311.333333333,"Q6NS38","nonmito",""
"ALKBH3","Q96Q83",119954,113862.333333333,"Q96Q83","nonmito",""
"ALKBH4","Q9NXW9",110262,124196.333333333,"Q9NXW9","nonmito",""
"ALKBH5","Q6P6C2",195830,177751,"Q6P6C2","nonmito",""
"ALMS1","Q8TCU4",97037.9,89323.0666666667,"Q8TCU4","nonmito",""
"ALYREF","Q86V81",909424,886063,"Q86V81","nonmito",""
"AMBRA1","Q9C0C7;Q9C0C7-3;Q9C0C7-4;Q9C0C7-5",60653.5333333333,67587.7666666667,"Q9C0C7","nonmito",""
"AMFR","Q9UKV5",123576.666666667,108266,"Q9UKV5","nonmito",""
"AMMECR1","Q9Y4X0",100137.6,126817,"Q9Y4X0","nonmito",""
"AMMECR1L","Q6DCA0",94929.9333333333,90611.6666666667,"Q6DCA0","nonmito",""
"AMOT","Q4VCS5",310483.666666667,438092.333333333,"Q4VCS5","nonmito",""
"AMPD2","Q01433;Q01433-2",309412.666666667,255515,"Q01433","nonmito",""
"AMZ2","Q86W34",149639.666666667,138937.333333333,"Q86W34","nonmito",""
"ANAPC1","Q9H1A4",104229.666666667,109527.666666667,"Q9H1A4","nonmito",""
"ANAPC16","Q96DE5",110216,127680,"Q96DE5","nonmito",""
"ANAPC2","Q9UJX6;Q9UJX6-2",126638,137262.666666667,"Q9UJX6","nonmito",""
"ANAPC4","Q9UJX5;Q9UJX5-3",131694.333333333,131223,"Q9UJX5","nonmito",""
"ANAPC5","Q9UJX4",95862.0333333333,92397.8666666667,"Q9UJX4","nonmito",""
"ANAPC7","Q9UJX3;Q9UJX3-2",180757.666666667,193654.333333333,"Q9UJX3","nonmito",""
"ANGEL1","Q9UNK9",47060.4333333333,52640.5333333333,"Q9UNK9","nonmito",""
"ANGEL2","Q5VTE6",59956.9666666667,47493.4333333333,"Q5VTE6","mito",""
"ANK2","Q01484;Q01484-2;Q01484-5",96667.1,78067.6666666667,"Q01484","nonmito",""
"ANK3","Q12955;Q12955-4;Q12955-5",108029.666666667,95738.2,"Q12955","nonmito",""
"ANKFY1","Q9P2R3",156776,167017,"Q9P2R3","nonmito",""
"ANKHD1","Q8IWZ3;Q8IWZ3-4;Q8IWZ3-6",141476,146289.666666667,"0","nonmito",""
"ANKLE2","Q86XL3",124931.666666667,126245.333333333,"Q86XL3","nonmito",""
"ANKMY2","Q8IV38",50073.4333333333,56704.5333333333,"Q8IV38","nonmito",""
"ANKRD13A","Q8IZ07",160479.666666667,178001.666666667,"Q8IZ07","nonmito",""
"ANKRD17","O75179;O75179-2;O75179-7",167665.333333333,180814.666666667,"O75179","nonmito",""
"ANKRD28","O15084",137198.666666667,135270.666666667,"O15084","nonmito",""
"ANKRD40","Q6AI12",111904.666666667,111367,"Q6AI12","nonmito",""
"ANKRD49","Q8WVL7",62723.5666666667,59812.7666666667,"Q8WVL7","nonmito",""
"ANKRD52","Q8NB46",95281.8333333333,98980.9,"Q8NB46","nonmito",""
"ANKRD54","Q6NXT1",66470.4,68175.9666666667,"Q6NXT1","nonmito",""
"ANKS1A","Q92625",85948.3,93984.9333333333,"Q92625","nonmito",""
"ANKZF1","Q9H8Y5",158747,141448.666666667,"Q9H8Y5","nonmito",""
"ANLN","Q9NQW6",93210.8666666667,88195.7666666667,"Q9NQW6","nonmito",""
"ANO10","Q9NW15",226621.666666667,231435.666666667,"Q9NW15","nonmito",""
"ANP32A","P39687",1419930,1400976.66666667,"P39687","nonmito",""
"ANP32B","Q92688;Q92688-2",1360190,1279113.33333333,"Q92688","nonmito",""
"ANP32E","Q9BTT0",499497,478016.333333333,"Q9BTT0","nonmito",""
"ANTXR1","Q9H6X2;Q9H6X2-5",50460.2333333333,65960.9,"Q9H6X2","nonmito",""
"ANXA1","P04083",160883.333333333,57978.3333333333,"P04083","nonmito",""
"ANXA11","P50995;P50995-2",397657.666666667,348689,"P50995","nonmito",""
"ANXA2","P07355;P07355-2",990959.333333333,740580,"P07355","nonmito",""
"ANXA4","P09525",242166.333333333,192597.666666667,"P09525","nonmito",""
"ANXA5","P08758",1064490,1060240,"P08758","nonmito",""
"ANXA6","P08133",526494,541685.333333333,"P08133","nonmito",""
"ANXA7","P20073;P20073-2",379088,363305.333333333,"P20073","nonmito",""
"AP1B1","Q10567;Q10567-2",384934.666666667,389886.666666667,"Q10567","nonmito",""
"AP1G1","O43747;O43747-2",284757.333333333,304437,"O43747","nonmito",""
"AP1G2","O75843",94041.4333333333,67837.6666666667,"O75843","nonmito",""
"AP1M1","Q9BXS5;Q9BXS5-2",254131,270581,"Q9BXS5","nonmito",""
"AP1S1","P61966",278724.333333333,267095.333333333,"P61966","nonmito",""
"AP1S2","P56377",203546.666666667,239097,"P56377","nonmito",""
"AP2A1","O95782;O95782-2",242192,249468.333333333,"O95782","nonmito",""
"AP2A2","O94973",251369.666666667,233715,"O94973","nonmito",""
"AP2B1","P63010;P63010-2",263391.333333333,266951,"P63010","nonmito",""
"AP2M1","Q96CW1;Q96CW1-2",254939.333333333,237159.666666667,"Q96CW1","nonmito",""
"AP2S1","P53680",364201,349343.333333333,"P53680","nonmito",""
"AP3B1","O00203;O00203-3",239061,250289.333333333,"O00203","nonmito",""
"AP3D1","O14617;O14617-5",207612,206283,"O14617","nonmito",""
"AP3M1","Q9Y2T2",274678,301404.333333333,"Q9Y2T2","nonmito",""
"AP3M2","P53677",183446,191766,"P53677","nonmito",""
"AP3S1","Q92572",217756,215074,"Q92572","nonmito",""
"AP3S2","P59780",197505.666666667,182069.666666667,"P59780","nonmito",""
"AP5B1","Q2VPB7",92248.7666666667,85792.3333333333,"Q2VPB7","nonmito",""
"AP5Z1","O43299",30092.3333333333,31475.6,"O43299","nonmito",""
"APAF1","O14727;O14727-4;O14727-5",94515.2,109929.866666667,"O14727","nonmito",""
"APBB1","O00213;O00213-2",135966,123053.666666667,"O00213","nonmito",""
"APC","P25054;P25054-2;P25054-3",53257.1666666667,50973.3,"P25054","nonmito",""
"APEH","P13798",475492,404977.666666667,"P13798","nonmito",""
"APEX1","P27695",529863,509810.666666667,"P27695","mito",""
"API5","Q9BZZ5",601866,566839.333333333,"Q9BZZ5","nonmito",""
"APIP","Q96GX9",235872.333333333,241152.333333333,"Q96GX9","nonmito",""
"APLP2","Q06481;Q06481-3;Q06481-6",81938,102521.666666667,"Q06481","nonmito",""
"APMAP","Q9HDC9",471077.333333333,414495,"Q9HDC9","nonmito",""
"APOB","P04114",84318,86284.4,"P04114","nonmito",""
"APOBEC3C","Q9NRW3",123560.333333333,125707.666666667,"Q9NRW3","nonmito",""
"APOE","P02649",191861.333333333,205989.333333333,"P02649","nonmito",""
"APOO","Q9BUR5",213937.666666667,199941,"Q9BUR5","mito",""
"APOOL","Q6UXV4",148762.333333333,124756.666666667,"Q6UXV4","mito",""
"APP","P05067;P05067-9",101002.6,124112,"P05067","nonmito",""
"APPL1","Q9UKG1",180008.333333333,188723,"Q9UKG1","nonmito",""
"APPL2","Q8NEU8;Q8NEU8-2;Q8NEU8-3",56824.1,59938.6333333333,"Q8NEU8","nonmito",""
"APRT","P07741",977733,902775.333333333,"P07741","nonmito",""
"APTX","Q7Z2E3;Q7Z2E3-11;Q7Z2E3-7;Q7Z2E3-9",60710.2333333333,61334.2666666667,"Q7Z2E3","nonmito",""
"AQR","O60306",223679.666666667,224580.333333333,"O60306","nonmito",""
"ARAF","P10398",222718,227071.666666667,"P10398","nonmito",""
"ARAP1","Q96P48;Q96P48-3",198625.666666667,199607.333333333,"Q96P48","nonmito",""
"ARCN1","P48444",222269.666666667,273295.333333333,"P48444","nonmito",""
"ARF1","P84077",1425316.66666667,1434150,"P84077","nonmito",""
"ARF4","P18085",830489,904383.333333333,"P18085","nonmito",""
"ARF5","P84085",427093,489210.333333333,"P84085","mito",""
"ARF6","P62330",320637.333333333,298635.666666667,"P62330","nonmito",""
"ARFGAP1","Q8N6T3",199095.666666667,206215,"Q8N6T3","nonmito",""
"ARFGAP2","Q8N6H7",140844.333333333,143348.666666667,"Q8N6H7","nonmito",""
"ARFGAP3","Q9NP61;Q9NP61-2",102941,105196.333333333,"Q9NP61","nonmito",""
"ARFGEF1","Q9Y6D6",87953.8333333333,94514.7333333333,"Q9Y6D6","nonmito",""
"ARFGEF2","Q9Y6D5",105471.333333333,110462.666666667,"Q9Y6D5","nonmito",""
"ARFIP1","P53367",214636.666666667,236623.333333333,"P53367","nonmito",""
"ARFIP2","P53365",177966.333333333,196137.666666667,"P53365","nonmito",""
"ARG2","P78540",227956.666666667,148224.333333333,"P78540","mito",""
"ARHGAP1","Q07960",188241,169391.333333333,"Q07960","nonmito",""
"ARHGAP17","Q68EM7",187584.333333333,181919.333333333,"Q68EM7","nonmito",""
"ARHGAP21","Q5T5U3",60579.9,54352.6,"Q5T5U3","nonmito",""
"ARHGAP35","Q9NRY4",84837.6666666667,91113.7666666667,"Q9NRY4","nonmito",""
"ARHGAP5","Q13017;Q13017-2",81814.3666666667,95396.4333333333,"Q13017","nonmito",""
"ARHGDIA","P52565",590432.333333333,597197,"P52565","nonmito",""
"ARHGEF1","Q92888-3",162472,170185.333333333,"Q92888","nonmito",""
"ARHGEF10","O15013;O15013-4;O15013-5;O15013-6;O15013-7",63669.2666666667,53401.4666666667,"O15013","nonmito",""
"ARHGEF11","O15085-2",159243.666666667,142634.666666667,"O15085","nonmito",""
"ARHGEF12","Q9NZN5-2",89854.1666666667,89299.1666666667,"Q9NZN5","nonmito",""
"ARHGEF18","Q6ZSZ5;Q6ZSZ5-1;Q6ZSZ5-2;Q6ZSZ5-5;Q6ZSZ5-6",92835.5,103823.5,"Q6ZSZ5","nonmito",""
"ARHGEF2","Q92974;Q92974-2;Q92974-3",164254.333333333,149956.333333333,"Q92974","nonmito",""
"ARHGEF40","Q8TER5;Q8TER5-3;Q8TER5-4",87436.7666666667,71908.5,"Q8TER5","nonmito",""
"ARHGEF7","Q14155-1;Q14155-5",121293,126557.666666667,"Q14155","nonmito",""
"ARID1A","O14497",106243.333333333,112677,"O14497","nonmito",""
"ARID1B","Q8NFD5;Q8NFD5-2;Q8NFD5-3",154022,150644.666666667,"Q8NFD5","nonmito",""
"ARID2","Q68CP9;Q68CP9-3",72812,68594.1333333333,"Q68CP9","nonmito",""
"ARID3A","Q99856",126406,116762.666666667,"Q99856","nonmito",""
"ARID3B","Q8IVW6;Q8IVW6-4",142148,142540.333333333,"Q8IVW6","nonmito",""
"ARID4B","Q4LE39;Q4LE39-2",73743.7333333333,79608.5333333333,"Q4LE39","nonmito",""
"ARIH1","Q9Y4X5",114932.333333333,109674.333333333,"Q9Y4X5","nonmito",""
"ARIH2","O95376",106128.333333333,98526.8,"O95376","nonmito",""
"ARL1","P40616;P40616-2",481050.333333333,481920,"P40616","nonmito",""
"ARL10","Q8N8L6",60045.9333333333,60134.55,"Q8N8L6","nonmito",""
"ARL14EP","Q8N8R7",162279.666666667,135179.666666667,"Q8N8R7","nonmito",""
"ARL15","Q9NXU5",61829.0333333333,80655.1666666667,"Q9NXU5","nonmito",""
"ARL2","P36404",393141,364718,"P36404","mito",""
