"genename","uniprot","mean_ctrl","mean_patient","mito","complex"
"GATAD2A","Q86YP4;Q86YP4-2;Q86YP4-3",26980.94,31552.6333333333,"nonmito",""
"GATAD2B","Q8WXI9",43050.22,28612.5333333333,"nonmito",""
"GATD1","Q8NB37",106912.12,113846,"nonmito",""
"GBA","P04062;P04062-2;P04062-4",212299,324519.666666667,"nonmito",""
"GBE1","Q04446",199512.2,232696.333333333,"nonmito",""
"GBF1","Q92538;Q92538-2;Q92538-3",95288.46,87466.9333333333,"nonmito",""
"GBP1","P32455",116364.6,178112.333333333,"nonmito",""
"GBP2","P32456",107584.48,106680.666666667,"nonmito",""
"GCAT","O75600;O75600-2",109527.65,104276.666666667,"mito",""
"GCC1","Q96CN9",56165.74,55651.6,"nonmito",""
"GCC2","Q8IWJ2",60213.96,53905.0666666667,"nonmito",""
"GCDH","Q92947",71997.86,70037.1,"mito",""
"GCLC","P48506",83552.3,61230.8333333333,"nonmito",""
"GCLM","P48507",99547.48,83032.7,"nonmito",""
"GCN1","Q92616",128233.8,115156.333333333,"nonmito",""
"GDAP2","Q9NXN4;Q9NXN4-2",36407.3,61354.2666666667,"nonmito",""
"GDE1","Q9NZC3",38448.62,38432.4,"nonmito",""
"GDI1","P31150",218209.6,232913,"nonmito",""
"GDI2","P50395",307420.8,314110,"nonmito",""
"GEMIN4","P57678",49001.56,40547.6333333333,"nonmito",""
"GEMIN5","Q8TEQ6",65521.78,61537.1333333333,"nonmito",""
"GET1","O00258;O00258-2",62311.44,61664,"nonmito",""
"GET3","O43681",219782,240265.333333333,"nonmito",""
"GET4","Q7L5D6",67591.86,97524.2,"nonmito",""
"GFM1","Q96RP9",87302.12,107568,"mito",""
"GFM2","Q969S9;Q969S9-2;Q969S9-3",53104.7,35767.7666666667,"mito",""
"GFPT1","Q06210;Q06210-2",211368.8,208211,"nonmito",""
"GFPT2","O94808",118721.6,174154,"nonmito",""
"GGA1","Q9UJY5;Q9UJY5-3;Q9UJY5-4;Q9UJY5-6",83917.02,88571.5,"nonmito",""
"GGA3","Q9NZ52;Q9NZ52-4",26171.28,38553.85,"nonmito",""
"GGCT","O75223",53636.66,54023.7333333333,"nonmito",""
"GGCX","P38435",120110.2,76882.1333333333,"nonmito",""
"GGH","Q92820",96499.94,127590.666666667,"nonmito",""
"GGPS1","O95749",48529.8,43512.5,"nonmito",""
"GGT7","Q9UJ14",41457.28,65074.9333333333,"nonmito",""
"GHDC","Q8N2G8;Q8N2G8-3",45832.42,54651.5666666667,"nonmito",""
"GHITM","Q9H3K2",77374.16,63565.9666666667,"mito",""
"GIGYF2","Q6Y7W6;Q6Y7W6-4;Q6Y7W6-5",61176.74,58281.0333333333,"nonmito",""
"GIPC1","O14908",136651.6,123057,"nonmito",""
"GIT1","Q9Y2X7;Q9Y2X7-3",54486.62,44962.5333333333,"nonmito",""
"GIT2","Q14161",45977.7,47731.1333333333,"nonmito",""
"GJA1","P17302",47916.06,81013.3,"nonmito",""
"GJC1","P36383",38829.3,126607.666666667,"nonmito",""
"GK","P32189;P32189-1;P32189-2;P32189-4",60166.56,176001.333333333,"nonmito",""
"GLB1","P16278;P16278-3",211882.2,142081,"nonmito",""
"GLG1","Q92896;Q92896-2",111198.6,40310.6333333333,"nonmito",""
"GLIPR1","P48060",110588.7,115109,"nonmito",""
"GLIPR2","Q9H4G4",283566.8,194745.333333333,"nonmito",""
"GLMN","Q92990",57571.62,60261.8666666667,"nonmito",""
"GLMP","Q8WWB7;Q8WWB7-2",220986.2,424274.333333333,"nonmito",""
"GLO1","Q04760;Q04760-2",270668.2,326950,"nonmito",""
"GLOD4","Q9HC38;Q9HC38-2",165664.6,141140.333333333,"mito",""
"GLRX3","O76003",151976,188185,"nonmito",""
"GLS","O94925-3",146634.2,140541.666666667,"mito",""
"GLS","O94925",209619.4,160084.333333333,"mito",""
"GLT8D1","Q68CQ7",130158,101869.766666667,"nonmito",""
"GLTP","Q9NZD2",78530.84,54312.3,"nonmito",""
"GLUD1","P00367",248513.2,230955.666666667,"mito",""
"GLUL","P15104",158115,199765,"nonmito",""
"GLYR1","Q49A26;Q49A26-2;Q49A26-3",96399.02,88136.4666666667,"nonmito",""
"GM2A","P17900",61167.34,60856,"nonmito",""
"GMDS","O60547;O60547-2",54523.96,70353.7666666667,"nonmito",""
"GMFB","P60983",176435.4,167293,"nonmito",""
"GMPPA","Q96IJ6",186294.2,142714.333333333,"nonmito",""
"GMPPB","Q9Y5P6;Q9Y5P6-2",123982.6,128471.333333333,"nonmito",""
"GMPR2","Q9P2T1;Q9P2T1-2",90337.42,81218.9666666667,"nonmito",""
"GMPS","P49915",97172.2,98173.2,"nonmito",""
"GNA11","P29992",179543,185810.333333333,"nonmito",""
"GNA12","Q03113",48068.88,59178.6666666667,"nonmito",""
"GNA13","Q14344",91014.22,99738.3,"nonmito",""
"GNAI1","P63096;P63096-2",64921.1,117153,"nonmito",""
"GNAI2","P04899",299589,287081.666666667,"nonmito",""
"GNAI3","P08754",95863.1,126916.333333333,"nonmito",""
"GNAQ","P50148",147639.6,143016,"nonmito",""
"GNAS","P63092;P63092-4;Q5JWF2",153466.8,204806,"nonmito",""
"GNB1","P62873;P62873-2",382797.2,392338,"nonmito",""
"GNB1L","Q9BYB4",49701.44,58261.0666666667,"nonmito",""
"GNB2","P62879",495812.6,550201,"nonmito",""
"GNB4","Q9HAV0",99385.36,96815.6666666667,"nonmito",""
