"genename","uniprot","mean_patient","mean_ctrl","UniProt","mito","complex"
"A2M","P01023",67481.9,110025.666666667,"P01023","nonmito",""
"AAAS","Q9NRG9",218569.333333333,223238,"Q9NRG9","nonmito",""
"AACS","Q86V21",125560,124862.333333333,"Q86V21","nonmito",""
"AAGAB","Q6PD74",234698.666666667,347113,"Q6PD74","nonmito",""
"AAK1","Q2M2I8",107775.333333333,105879.333333333,"Q2M2I8","nonmito",""
"AAMDC","Q9H7C9",104533.333333333,125084,"Q9H7C9","nonmito",""
"AAMP","Q13685",162443.666666667,163736.333333333,"Q13685","nonmito",""
"AAR2","Q9Y312",150771.666666667,180508.333333333,"Q9Y312","nonmito",""
"AARS1","P49588",403265,367512.666666667,"P49588","nonmito",""
"AARS2","Q5JTZ9",184543.666666667,172224.666666667,"Q5JTZ9","mito",""
"AARSD1","Q9BTE6;Q9BTE6-2;Q9BTE6-3",196630,185448,"0","nonmito",""
"AASDHPPT","Q9NRN7",351613.666666667,389811.333333333,"Q9NRN7","nonmito",""
"AASS","Q9UDR5",130442.666666667,124620.333333333,"Q9UDR5","mito",""
"AATF","Q9NY61",166228.666666667,153153,"Q9NY61","nonmito",""
"ABAT","P80404",108642.666666667,73578.1,"P80404","mito",""
"ABCB10","Q9NRK6",255492,208970.333333333,"Q9NRK6","mito",""
"ABCB7","O75027;O75027-2",155546.666666667,134421.666666667,"O75027","mito",""
"ABCB8","Q9NUT2;Q9NUT2-2;Q9NUT2-4;Q9NUT2-5",80308.0666666667,55298.6,"Q9NUT2","mito",""
"ABCC1","P33527;P33527-9",80202.2666666667,69414.6333333333,"P33527","nonmito",""
"ABCC10","Q5T3U5;Q5T3U5-2",131019.666666667,116698.333333333,"Q5T3U5","nonmito",""
"ABCC4","O15439",74543.6333333333,89722.8666666667,"O15439","nonmito",""
"ABCD3","P28288",264073.333333333,249691.333333333,"P28288","mito",""
"ABCE1","P61221",539779,516828,"P61221","nonmito",""
"ABCF1","Q8NE71",265710,260199,"Q8NE71","nonmito",""
"ABCF2","Q9UG63;Q9UG63-2",289670.666666667,387926.666666667,"Q9UG63","nonmito",""
"ABCF3","Q9NUQ8",145470,162736.333333333,"Q9NUQ8","nonmito",""
"ABHD10","Q9NUJ1",169995.333333333,155054,"Q9NUJ1","mito",""
"ABHD11","Q8NFV4",181080.666666667,148433,"Q8NFV4","mito",""
"ABHD12","Q8N2K0;Q8N2K0-2",116043,110804.666666667,"Q8N2K0","nonmito",""
"ABHD14B","Q96IU4",183969.333333333,220727,"Q96IU4","nonmito",""
"ABHD16A","O95870",105696.3,95261.7,"O95870","nonmito",""
"ABHD17B","Q5VST6;Q5VST6-2",67895.8333333333,69915.8666666667,"Q5VST6","nonmito",""
"ABI1","Q8IZP0;Q8IZP0-10;Q8IZP0-2;Q8IZP0-3;Q8IZP0-4;Q8IZP0-5;Q8IZP0-6;Q8IZP0-7;Q8IZP0-8;Q8IZP0-9",240709,228084,"Q8IZP0","nonmito",""
"ABI2","Q9NYB9;Q9NYB9-2;Q9NYB9-4",212682,202715.333333333,"Q9NYB9","nonmito",""
"ABL1","P00519;P00519-2",48442.0333333333,42167.0666666667,"P00519","nonmito",""
"ABL2","P42684;P42684-5;P42684-6;P42684-7",73093.2333333333,64343.4666666667,"P42684","nonmito",""
"ABLIM1","O14639;O14639-2;O14639-6",95353.8333333333,89843.1666666667,"O14639","nonmito",""
"ABRACL","Q9P1F3",714974.333333333,708677.666666667,"Q9P1F3","nonmito",""
"ABRAXAS1","Q6UWZ7",59127.7,55951,"Q6UWZ7","nonmito",""
"ABRAXAS2","Q15018",143869.333333333,141595.666666667,"Q15018","nonmito",""
"ABT1","Q9ULW3",285349.333333333,246686.333333333,"Q9ULW3","nonmito",""
"ACAA1","P09110",269228.666666667,337439.333333333,"P09110","mito",""
"ACAA2","P42765",246693.666666667,147559.333333333,"P42765","mito",""
"ACACA","Q13085",147368,146795.333333333,"Q13085","mito",""
"ACAD10","Q6JQN1;Q6JQN1-5",94346.1666666667,83033.7333333333,"Q6JQN1","mito",""
"ACAD11","Q709F0",159803.666666667,163177.333333333,"Q709F0","mito",""
"ACAD8","Q9UKU7",99378.1666666667,113671.333333333,"Q9UKU7","mito",""
"ACAD9","Q9H845",184676.333333333,153526.333333333,"Q9H845","mito",""
"ACADM","P11310;P11310-2",771319,531504.666666667,"P11310","mito",""
"ACADS","P16219",90956.9333333333,110549.666666667,"P16219","mito",""
"ACADSB","P45954",135528,83209.9,"P45954","mito",""
"ACADVL","P49748;P49748-3",193920,145652.333333333,"P49748","mito",""
"ACAP2","Q15057",99387.3,99265.4,"Q15057","nonmito",""
"ACAT1","P24752",629581.666666667,540739.333333333,"P24752","mito",""
"ACAT2","Q9BWD1",584631.666666667,682183.666666667,"Q9BWD1","nonmito",""
"ACBD3","Q9H3P7",359179.333333333,405642.333333333,"Q9H3P7","nonmito",""
"ACBD5","Q5T8D3-2;Q5T8D3-3",79769.4333333333,72097.5666666667,"Q5T8D3","nonmito",""
"ACBD6","Q9BR61",117631.333333333,130254,"Q9BR61","nonmito",""
"ACIN1","Q9UKV3",314396,293487.666666667,"Q9UKV3","nonmito",""
"ACLY","P53396",657222.333333333,696581,"P53396","mito",""
"ACO1","P21399",144465.333333333,197682.333333333,"P21399","nonmito",""
"ACO2","Q99798",270112,239474,"Q99798","mito",""
"ACOT1","Q86TX2",311259.333333333,263742,"Q86TX2","nonmito",""
"ACOT13","Q9NPJ3;Q9NPJ3-2",325280.666666667,313576,"Q9NPJ3","mito",""
"ACOT7","O00154-4",707446.666666667,593273.666666667,"O00154","mito",""
"ACOT8","O14734",169993.666666667,124898.666666667,"O14734","nonmito",""
"ACOT9","Q9Y305",215352,186486.333333333,"Q9Y305","mito",""
"ACOX1","Q15067;Q15067-2",158717.333333333,139009,"Q15067","nonmito",""
"ACOX3","O15254;O15254-2",44351.6666666667,36706.5666666667,"O15254","nonmito",""
"ACP1","P24666",891733,912346.666666667,"P24666","nonmito",""
"ACP2","P11117",232571.666666667,195184,"P11117","nonmito",""
"ACSF2","Q96CM8;Q96CM8-2;Q96CM8-3",52489.8333333333,37300.2333333333,"Q96CM8","mito",""
"ACSF3","Q4G176",93593.4,79003.5,"Q4G176","mito",""
"ACSL1","P33121;P33121-2",171104.666666667,124040,"P33121","mito",""
"ACSL3","O95573",299791.666666667,337411,"O95573","nonmito",""
"ACSL4","O60488;O60488-2",130748,160078.333333333,"O60488","nonmito",""
"ACSL6","Q9UKU0;Q9UKU0-1;Q9UKU0-2;Q9UKU0-3;Q9UKU0-5;Q9UKU0-6;Q9UKU0-8;Q9UKU0-9",89191.8333333333,108322.333333333,"Q9UKU0","mito",""
"ACSS1","Q9NUB1;Q9NUB1-2",68839.2333333333,56843.8666666667,"Q9NUB1","mito",""
"ACSS2","Q9NR19;Q9NR19-2",112452.5,109915,"Q9NR19","nonmito",""
"ACTB","P60709",1987736.66666667,2020436.66666667,"P60709","nonmito",""
"ACTBL2","Q562R1",1909776.66666667,2119653.33333333,"Q562R1","nonmito",""
"ACTC1","P68032",2389206.66666667,2425666.66666667,"P68032","nonmito",""
"ACTL6A","O96019",384404.666666667,359455,"O96019","nonmito",""
"ACTN1","P12814",439833.666666667,500141.333333333,"P12814","nonmito",""
"ACTN4","O43707",466289.666666667,454446.666666667,"O43707","nonmito",""
"ACTR10","Q9NZ32",143138.333333333,143440.666666667,"Q9NZ32","nonmito",""
"ACTR1A","P61163",626984.666666667,647282.666666667,"P61163","nonmito",""
"ACTR1B","P42025",211173.333333333,250754.666666667,"P42025","nonmito",""
"ACTR2","P61160",634239.666666667,713222,"P61160","nonmito",""
"ACTR3","P61158",481487,548553.666666667,"P61158","nonmito",""
"ACTR3B","Q9P1U1",676300,722466.666666667,"Q9P1U1","nonmito",""
"ACTR5","Q9H9F9",148021.666666667,171068.333333333,"Q9H9F9","nonmito",""
"ACTR6","Q9GZN1",212619,214496.333333333,"Q9GZN1","nonmito",""
"ACTR8","Q9H981",146649.666666667,171913,"Q9H981","nonmito",""
"ACVR2B","Q13705",75432.2666666667,67932.1666666667,"Q13705","nonmito",""
"ACYP1","P07311",269268,282609.333333333,"P07311","nonmito",""
"ACYP2","P14621",78781.6,78660.6666666667,"P14621","nonmito",""
"ADA","P00813",45225.5666666667,41875.5333333333,"P00813","nonmito",""
"ADAM10","O14672",98635.0333333333,143148,"O14672","nonmito",""
"ADAM17","P78536",125775.333333333,135204.333333333,"P78536","nonmito",""
"ADAM9","Q13443",90799.4333333333,75806.8,"Q13443","nonmito",""
"ADAR","P55265;P55265-4",339887.666666667,318649,"P55265","nonmito",""
"ADAT2","Q7Z6V5;Q7Z6V5-2",118122.3,127902.666666667,"Q7Z6V5","nonmito",""
"ADCK1","Q86TW2;Q86TW2-2",90697.9333333333,115727,"Q86TW2","mito",""
"ADCY9","O60503",49085.9,31297.5,"O60503","nonmito",""
"ADD1","P35611;P35611-2;P35611-3;P35611-6",237947.333333333,218893.666666667,"P35611","nonmito",""
"ADD2","P35612",139164.666666667,89418.4666666667,"P35612","nonmito",""
"ADD3","Q9UEY8-2",217543.666666667,214094.333333333,"Q9UEY8","nonmito",""
"ADGRL2","O95490;O95490-2;O95490-5;O95490-6;O95490-7",96966.6666666667,87418.8,"O95490","nonmito",""
"ADH5","P11766",419226,433172.333333333,"P11766","nonmito",""
"ADI1","Q9BV57",653084.333333333,660837,"Q9BV57","nonmito",""
"ADK","P55263",205938.666666667,179489.666666667,"P55263","nonmito",""
"ADNP","Q9H2P0",136962,142585,"Q9H2P0","nonmito",""
"ADO","Q96SZ5",147871.333333333,154365,"Q96SZ5","nonmito",""
"ADPGK","Q9BRR6;Q9BRR6-2",136938.333333333,143380.333333333,"Q9BRR6","nonmito",""
"ADPRS","Q9NX46",145979.666666667,134576.666666667,"Q9NX46","nonmito",""
"ADRM1","Q16186",480900.333333333,538826.666666667,"Q16186","nonmito",""
"ADSL","P30566",330024.666666667,290175.666666667,"P30566","nonmito",""
"ADSS2","P30520",502338,574075.666666667,"P30520","nonmito",""
"AFDN","P55196;P55196-5",281011.333333333,230775,"P55196","nonmito",""
"AFF4","Q9UHB7",124377,134639.333333333,"Q9UHB7","nonmito",""
"AFG3L2","Q9Y4W6",129054,121258,"Q9Y4W6","mito",""
"AGAP3","Q96P47;Q96P47-2;Q96P47-4",104491.333333333,98373.2333333333,"Q96P47","nonmito",""
"AGFG1","P52594;P52594-2;P52594-3;P52594-4",123893.333333333,120836.666666667,"P52594","nonmito",""
"AGFG2","O95081",77862.4333333333,67837.9333333333,"O95081","nonmito",""
"AGK","Q53H12",301252,267007,"Q53H12","mito",""
"AGL","P35573",232534.333333333,260853.666666667,"P35573","nonmito",""
"AGO1","Q9UL18",94545.8,89351.8,"Q9UL18","nonmito",""
"AGO2","Q9UKV8",117408,107591.666666667,"Q9UKV8","nonmito",""
"AGPAT1","Q99943",210977.666666667,213751,"Q99943","nonmito",""
"AGPAT4","Q9NRZ5",126316,111671.666666667,"Q9NRZ5","mito",""
"AGPAT5","Q9NUQ2",86435.8333333333,73729.9666666667,"Q9NUQ2","mito",""
"AGPS","O00116",323021,318320.333333333,"O00116","nonmito",""
"AGRN","O00468;O00468-3;O00468-4;O00468-5;O00468-6;O00468-7",44083.5666666667,51696.4333333333,"O00468","nonmito",""
"AGTPBP1","Q9UPW5",108404,91737.3666666667,"Q9UPW5","nonmito",""
"AGTRAP","Q6RW13",408774.333333333,411555.666666667,"Q6RW13","nonmito",""
"AHCTF1","Q8WYP5;Q8WYP5-2;Q8WYP5-3",113718,119803,"Q8WYP5","nonmito",""
"AHCY","P23526",877901.333333333,875756.666666667,"P23526","nonmito",""
"AHCYL1","O43865",262658.333333333,305041.666666667,"O43865","mito",""
"AHCYL2","Q96HN2;Q96HN2-2",233968.666666667,264883,"Q96HN2","nonmito",""
"AHNAK","Q09666",92342.7,105791,"Q09666","nonmito",""
"AHSA1","O95433",614838,568355.333333333,"O95433","nonmito",""
"AHSG","P02765",308180.333333333,215998.333333333,"P02765","nonmito",""
"AIDA","Q96BJ3",226594.333333333,239880.666666667,"Q96BJ3","nonmito",""
"AIF1L","Q9BQI0;Q9BQI0-2;Q9BQI0-3",191634.333333333,144375.433333333,"Q9BQI0","nonmito",""
"AIFM1","O95831",373513.666666667,454819.333333333,"O95831","mito",""
"AIMP1","Q12904",315956.333333333,337897,"Q12904","nonmito",""
"AIMP2","Q13155",708439,789611,"Q13155","nonmito",""
"AIP","O00170",257992,268132.666666667,"O00170","nonmito",""
"AK1","P00568",414727,376407.333333333,"P00568","nonmito",""
"AK2","P54819;P54819-2",762729.333333333,794921.666666667,"P54819","mito",""
"AK3","Q9UIJ7",206044.666666667,152022,"Q9UIJ7","mito",""
"AK4","P27144",260190,187197.333333333,"P27144","mito",""
"AK6","Q9Y3D8",212355.666666667,222603,"Q9Y3D8","nonmito",""
"AKAP1","Q92667",88222.5,76721.1,"Q92667","mito",""
"AKAP11","Q9UKA4",29615.2,44033.1666666667,"Q9UKA4","nonmito",""
"AKAP12","Q02952;Q02952-2;Q02952-3",86941.7666666667,96832.9,"Q02952","nonmito",""
"AKAP13","Q12802;Q12802-2;Q12802-4",56630.7,78517.8666666667,"Q12802","nonmito",""
"AKAP17A","Q02040",73543.4,67916.0333333333,"Q02040","nonmito",""
"AKAP2","Q9Y2D5-4;Q9Y2D5-6",71079.1333333333,67367.8666666667,"0","nonmito",""
"AKAP8","O43823",90263.4333333333,86139.5333333333,"O43823","nonmito",""
"AKAP8L","Q9ULX6",248655.666666667,224161,"Q9ULX6","nonmito",""
"AKAP9","Q99996;Q99996-3;Q99996-6",141981.333333333,142772.333333333,"Q99996","nonmito",""
"AKR1A1","P14550",159671,207639.333333333,"P14550","nonmito",""
"AKR1B1","P15121",404753.666666667,419122.333333333,"P15121","nonmito",""
"AKR7A2","O43488",366197.666666667,425149.333333333,"O43488","mito",""
"AKT1","P31749;P31749-2",69874.2333333333,77946.3333333333,"P31749","nonmito",""
"AKT1S1","Q96B36",187220.333333333,200193.666666667,"Q96B36","nonmito",""
"AKT2","P31751",141986.333333333,141222,"P31751","nonmito",""
"AKT3","Q9Y243;Q9Y243-2",89397.6,107820.666666667,"Q9Y243","nonmito",""
"AKTIP","Q9H8T0;Q9H8T0-2",138192,123737.333333333,"Q9H8T0","nonmito",""
"ALAD","P13716;P13716-2",112871.333333333,112856.666666667,"P13716","nonmito",""
"ALAS1","P13196",138623.666666667,39789.1333333333,"P13196","mito",""
"ALCAM","Q13740;Q13740-2",119177,86719.1333333333,"Q13740","nonmito",""
"ALDH16A1","Q8IZ83",151036.333333333,194300.666666667,"Q8IZ83","nonmito",""
"ALDH18A1","P54886;P54886-2",457310,417969,"P54886","mito",""
"ALDH1A2","O94788",220355.666666667,177988.333333333,"O94788","nonmito",""
"ALDH1B1","P30837",230957,221215.333333333,"P30837","mito",""
"ALDH1L2","Q3SY69",148732,102226.366666667,"Q3SY69","mito",""
"ALDH2","P05091",413513,372261.333333333,"P05091","mito",""
"ALDH3A2","P51648;P51648-2",201895.333333333,192237.333333333,"P51648","mito",""
"ALDH4A1","P30038",51000.9,55146.2333333333,"P30038","mito",""
"ALDH5A1","P51649;P51649-2",136793.333333333,104208.333333333,"P51649","mito",""
"ALDH6A1","Q02252;Q02252-2",314472.666666667,226635.333333333,"Q02252","mito",""
"ALDH7A1","P49419-2",380765.333333333,279343,"P49419","mito",""
"ALDH9A1","P49189",315227.666666667,323804,"P49189","mito",""
"ALDOA","P04075",1361636.66666667,1361526.66666667,"P04075","nonmito",""
"ALDOC","P09972",258101.666666667,214870,"P09972","nonmito",""
"ALG1","Q9BT22",97526.6,95345.6,"Q9BT22","nonmito",""
"ALG10","Q5BKT4",378133,361057.333333333,"Q5BKT4","nonmito",""
"ALG13","Q9NP73",54410.1333333333,88271.8666666667,"Q9NP73","nonmito",""
"ALG2","Q9H553",142639.666666667,125462,"Q9H553","nonmito",""
"ALG3","Q92685;Q92685-2",62865.0333333333,65668.4666666667,"Q92685","nonmito",""
"ALG5","Q9Y673",170192.333333333,225040.666666667,"Q9Y673","nonmito",""
"ALG6","Q9Y672",201218.333333333,229797,"Q9Y672","nonmito",""
"ALG8","Q9BVK2;Q9BVK2-2",95327,111318,"Q9BVK2","nonmito",""
"ALG9","Q9H6U8;Q9H6U8-3",105730.066666667,114392.666666667,"Q9H6U8","nonmito",""
"ALKBH1","Q13686",149767,140423,"Q13686","mito",""
"ALKBH2","Q6NS38",130456.666666667,128311.333333333,"Q6NS38","nonmito",""
"ALKBH3","Q96Q83",103255.566666667,113862.333333333,"Q96Q83","nonmito",""
"ALKBH4","Q9NXW9",119605.333333333,124196.333333333,"Q9NXW9","nonmito",""
"ALKBH5","Q6P6C2",177977.333333333,177751,"Q6P6C2","nonmito",""
"ALKBH6","Q3KRA9;Q3KRA9-2",101987.55,115509.333333333,"Q3KRA9","nonmito",""
"ALMS1","Q8TCU4",109186.75,89323.0666666667,"Q8TCU4","nonmito",""
"ALYREF","Q86V81",964937.666666667,886063,"Q86V81","nonmito",""
"AMBRA1","Q9C0C7;Q9C0C7-3;Q9C0C7-4;Q9C0C7-5",67447.3,67587.7666666667,"Q9C0C7","nonmito",""
"AMFR","Q9UKV5",123230.333333333,108266,"Q9UKV5","nonmito",""
"AMMECR1","Q9Y4X0",101003.4,126817,"Q9Y4X0","nonmito",""
"AMMECR1L","Q6DCA0",77058.45,90611.6666666667,"Q6DCA0","nonmito",""
"AMOT","Q4VCS5",256712.666666667,438092.333333333,"Q4VCS5","nonmito",""
"AMOTL1","Q8IY63;Q8IY63-2",110967.666666667,85977.1666666667,"Q8IY63","nonmito",""
"AMPD2","Q01433;Q01433-2",224148.666666667,255515,"Q01433","nonmito",""
"AMPH","P49418;P49418-2",95001.5,118266,"P49418","nonmito",""
"AMZ2","Q86W34",151092.666666667,138937.333333333,"Q86W34","nonmito",""
"ANAPC1","Q9H1A4",107707,109527.666666667,"Q9H1A4","nonmito",""
"ANAPC16","Q96DE5",101421.333333333,127680,"Q96DE5","nonmito",""
"ANAPC2","Q9UJX6;Q9UJX6-2",124424,137262.666666667,"Q9UJX6","nonmito",""
"ANAPC4","Q9UJX5;Q9UJX5-3",132139.666666667,131223,"Q9UJX5","nonmito",""
"ANAPC5","Q9UJX4",99008.5333333333,92397.8666666667,"Q9UJX4","nonmito",""
"ANAPC7","Q9UJX3;Q9UJX3-2",172983,193654.333333333,"Q9UJX3","nonmito",""
"ANGEL1","Q9UNK9",59602.8,52640.5333333333,"Q9UNK9","nonmito",""
"ANGEL2","Q5VTE6",61298.0666666667,47493.4333333333,"Q5VTE6","mito",""
"ANK2","Q01484;Q01484-2;Q01484-5",103408.333333333,78067.6666666667,"Q01484","nonmito",""
"ANK3","Q12955;Q12955-4;Q12955-5",121631.666666667,95738.2,"Q12955","nonmito",""
"ANKFY1","Q9P2R3",163355,167017,"Q9P2R3","nonmito",""
"ANKHD1","Q8IWZ3;Q8IWZ3-4;Q8IWZ3-6",149472,146289.666666667,"0","nonmito",""
"ANKLE2","Q86XL3",119976.666666667,126245.333333333,"Q86XL3","nonmito",""
"ANKMY2","Q8IV38",48532.8,56704.5333333333,"Q8IV38","nonmito",""
"ANKRD13A","Q8IZ07",143966,178001.666666667,"Q8IZ07","nonmito",""
"ANKRD17","O75179;O75179-2;O75179-7",165817.666666667,180814.666666667,"O75179","nonmito",""
"ANKRD28","O15084",149125,135270.666666667,"O15084","nonmito",""
"ANKRD40","Q6AI12",103241.433333333,111367,"Q6AI12","nonmito",""
"ANKRD49","Q8WVL7",66950.6666666667,59812.7666666667,"Q8WVL7","nonmito",""
"ANKRD52","Q8NB46",80900.2,98980.9,"Q8NB46","nonmito",""
"ANKRD54","Q6NXT1",67173.5333333333,68175.9666666667,"Q6NXT1","nonmito",""
"ANKS1A","Q92625",94576.5,93984.9333333333,"Q92625","nonmito",""
"ANKZF1","Q9H8Y5",122550.333333333,141448.666666667,"Q9H8Y5","nonmito",""
"ANLN","Q9NQW6",106148.666666667,88195.7666666667,"Q9NQW6","nonmito",""
"ANO10","Q9NW15",210852,231435.666666667,"Q9NW15","nonmito",""
"ANP32A","P39687",1146996.66666667,1400976.66666667,"P39687","nonmito",""
"ANP32B","Q92688;Q92688-2",1303286.66666667,1279113.33333333,"Q92688","nonmito",""
"ANP32E","Q9BTT0",438280,478016.333333333,"Q9BTT0","nonmito",""
"ANTXR1","Q9H6X2;Q9H6X2-5",62738.9,65960.9,"Q9H6X2","nonmito",""
"ANXA1","P04083",161711.666666667,57978.3333333333,"P04083","nonmito",""
"ANXA11","P50995;P50995-2",365709,348689,"P50995","nonmito",""
"ANXA2","P07355;P07355-2",365657,740580,"P07355","nonmito",""
"ANXA4","P09525",168308,192597.666666667,"P09525","nonmito",""
"ANXA5","P08758",1092790,1060240,"P08758","nonmito",""
"ANXA6","P08133",464496.333333333,541685.333333333,"P08133","nonmito",""
"ANXA7","P20073;P20073-2",406718.333333333,363305.333333333,"P20073","nonmito",""
"AP1B1","Q10567;Q10567-2",375540.333333333,389886.666666667,"Q10567","nonmito",""
"AP1G1","O43747;O43747-2",283911.666666667,304437,"O43747","nonmito",""
"AP1G2","O75843",47201.1333333333,67837.6666666667,"O75843","nonmito",""
"AP1M1","Q9BXS5;Q9BXS5-2",243932,270581,"Q9BXS5","nonmito",""
"AP1S1","P61966",246898.666666667,267095.333333333,"P61966","nonmito",""
"AP1S2","P56377",214278.666666667,239097,"P56377","nonmito",""
"AP2A1","O95782;O95782-2",212223,249468.333333333,"O95782","nonmito",""
"AP2A2","O94973",228083.666666667,233715,"O94973","nonmito",""
"AP2B1","P63010;P63010-2",266958,266951,"P63010","nonmito",""
"AP2M1","Q96CW1;Q96CW1-2",233216.666666667,237159.666666667,"Q96CW1","nonmito",""
"AP2S1","P53680",336903.666666667,349343.333333333,"P53680","nonmito",""
"AP3B1","O00203;O00203-3",240422,250289.333333333,"O00203","nonmito",""
"AP3D1","O14617;O14617-5",201377,206283,"O14617","nonmito",""
"AP3M1","Q9Y2T2",251252.333333333,301404.333333333,"Q9Y2T2","nonmito",""
"AP3M2","P53677",175255,191766,"P53677","nonmito",""
"AP3S1","Q92572",230304.666666667,215074,"Q92572","nonmito",""
"AP3S2","P59780",134294.666666667,182069.666666667,"P59780","nonmito",""
"AP5B1","Q2VPB7",41520.5,85792.3333333333,"Q2VPB7","nonmito",""
"APAF1","O14727;O14727-4;O14727-5",105325.633333333,109929.866666667,"O14727","nonmito",""
"APBB1","O00213;O00213-2",118638.666666667,123053.666666667,"O00213","nonmito",""
"APC","P25054;P25054-2;P25054-3",57885.6666666667,50973.3,"P25054","nonmito",""
"APEH","P13798",327983.333333333,404977.666666667,"P13798","nonmito",""
"APEX1","P27695",538142.333333333,509810.666666667,"P27695","mito",""
"API5","Q9BZZ5",549103.666666667,566839.333333333,"Q9BZZ5","nonmito",""
"APIP","Q96GX9",186720,241152.333333333,"Q96GX9","nonmito",""
"APLP2","Q06481;Q06481-3;Q06481-6",104299.033333333,102521.666666667,"Q06481","nonmito",""
"APMAP","Q9HDC9",507805,414495,"Q9HDC9","nonmito",""
"APOBEC3C","Q9NRW3",103079.266666667,125707.666666667,"Q9NRW3","nonmito",""
"APOE","P02649",190486,205989.333333333,"P02649","nonmito",""
"APOL2","Q9BQE5",98206.4666666667,73966,"Q9BQE5","nonmito",""
"APOO","Q9BUR5",213499.666666667,199941,"Q9BUR5","mito",""
"APOOL","Q6UXV4",172565.666666667,124756.666666667,"Q6UXV4","mito",""
"APP","P05067;P05067-9",85669,124112,"P05067","nonmito",""
"APPL1","Q9UKG1",190758.666666667,188723,"Q9UKG1","nonmito",""
"APPL2","Q8NEU8;Q8NEU8-2;Q8NEU8-3",64655.8333333333,59938.6333333333,"Q8NEU8","nonmito",""
"APRT","P07741",888793,902775.333333333,"P07741","nonmito",""
"APTX","Q7Z2E3;Q7Z2E3-11;Q7Z2E3-7;Q7Z2E3-9",58878.1666666667,61334.2666666667,"Q7Z2E3","nonmito",""
"AQR","O60306",232737.333333333,224580.333333333,"O60306","nonmito",""
"ARAF","P10398",207741.666666667,227071.666666667,"P10398","nonmito",""
"ARAP1","Q96P48;Q96P48-3",181448.333333333,199607.333333333,"Q96P48","nonmito",""
"ARCN1","P48444",217775.333333333,273295.333333333,"P48444","nonmito",""
"ARF1","P84077",1305493.33333333,1434150,"P84077","nonmito",""
"ARF4","P18085",880244.333333333,904383.333333333,"P18085","nonmito",""
"ARF5","P84085",452712.666666667,489210.333333333,"P84085","mito",""
"ARF6","P62330",334834,298635.666666667,"P62330","nonmito",""
"ARFGAP1","Q8N6T3",207426,206215,"Q8N6T3","nonmito",""
"ARFGAP2","Q8N6H7",108945,143348.666666667,"Q8N6H7","nonmito",""
"ARFGAP3","Q9NP61;Q9NP61-2",105378.333333333,105196.333333333,"Q9NP61","nonmito",""
"ARFGEF1","Q9Y6D6",101152.333333333,94514.7333333333,"Q9Y6D6","nonmito",""
"ARFGEF2","Q9Y6D5",117650.333333333,110462.666666667,"Q9Y6D5","nonmito",""
"ARFIP1","P53367",207678.666666667,236623.333333333,"P53367","nonmito",""
"ARFIP2","P53365",184126.666666667,196137.666666667,"P53365","nonmito",""
"ARG1","P05089;P05089-2",147382,98945.35,"P05089","nonmito",""
"ARG2","P78540",339235.333333333,148224.333333333,"P78540","mito",""
"ARHGAP1","Q07960",145561.666666667,169391.333333333,"Q07960","nonmito",""
"ARHGAP17","Q68EM7",211985.666666667,181919.333333333,"Q68EM7","nonmito",""
"ARHGAP21","Q5T5U3",70791.4666666667,54352.6,"Q5T5U3","nonmito",""
"ARHGAP35","Q9NRY4",88150.6,91113.7666666667,"Q9NRY4","nonmito",""
"ARHGAP5","Q13017;Q13017-2",96508.4666666667,95396.4333333333,"Q13017","nonmito",""
"ARHGDIA","P52565",516654.333333333,597197,"P52565","nonmito",""
"ARHGEF1","Q92888-3",162424.666666667,170185.333333333,"Q92888","nonmito",""
"ARHGEF10","O15013;O15013-4;O15013-5;O15013-6;O15013-7",84320.2,53401.4666666667,"O15013","nonmito",""
"ARHGEF11","O15085-2",144735.666666667,142634.666666667,"O15085","nonmito",""
"ARHGEF12","Q9NZN5-2",93311.7,89299.1666666667,"Q9NZN5","nonmito",""
"ARHGEF18","Q6ZSZ5;Q6ZSZ5-1;Q6ZSZ5-2;Q6ZSZ5-5;Q6ZSZ5-6",102006.466666667,103823.5,"Q6ZSZ5","nonmito",""
"ARHGEF2","Q92974;Q92974-2;Q92974-3",116312,149956.333333333,"Q92974","nonmito",""
"ARHGEF40","Q8TER5;Q8TER5-3;Q8TER5-4",53374.4666666667,71908.5,"Q8TER5","nonmito",""
"ARHGEF7","Q14155-1;Q14155-5",139743,126557.666666667,"Q14155","nonmito",""
"ARID1A","O14497",114608.333333333,112677,"O14497","nonmito",""
"ARID1B","Q8NFD5;Q8NFD5-2;Q8NFD5-3",163951,150644.666666667,"Q8NFD5","nonmito",""
"ARID2","Q68CP9;Q68CP9-3",73897.2333333333,68594.1333333333,"Q68CP9","nonmito",""
"ARID3A","Q99856",115217.666666667,116762.666666667,"Q99856","nonmito",""
"ARID3B","Q8IVW6;Q8IVW6-4",116604.666666667,142540.333333333,"Q8IVW6","nonmito",""
"ARID4B","Q4LE39;Q4LE39-2",77674.4666666667,79608.5333333333,"Q4LE39","nonmito",""
"ARIH1","Q9Y4X5",83160.8666666667,109674.333333333,"Q9Y4X5","nonmito",""
"ARIH2","O95376",105820.666666667,98526.8,"O95376","nonmito",""
"ARL1","P40616;P40616-2",461012,481920,"P40616","nonmito",""
"ARL10","Q8N8L6",74496.5,60134.55,"Q8N8L6","nonmito",""
