"genename","uniprot","mean_ctrl","mean_patient","mito","complex"
"STK39","Q9UEW8;Q9UEW8-2",72465.54,55524.5333333333,"nonmito",""
"STK4","Q13043",66157.38,60140.3666666667,"nonmito",""
"STMN1","P16949;P16949-2",1398581.4,1253386.66666667,"nonmito",""
"STMN2","Q93045;Q93045-2",541404.6,556155.333333333,"nonmito",""
"STOM","P27105",215856.8,397205,"mito",""
"STOML1","Q9UBI4;Q9UBI4-2;Q9UBI4-3;Q9UBI4-4;Q9UBI4-6",77238.18,90215.7666666667,"nonmito",""
"STOML2","Q9UJZ1",120191.6,106361,"mito",""
"STON1","Q9Y6Q2;Q9Y6Q2-2;Q9Y6Q2-3",17732.68,13353.6,"nonmito",""
"STRAP","Q9Y3F4;Q9Y3F4-2",186170.2,188400.666666667,"nonmito",""
"STRIP1","Q5VSL9",55967.3,59211.7,"nonmito",""
"STRN","O43815",97476.62,100968.5,"nonmito",""
"STRN3","Q13033-2",89598.34,83960.1666666667,"nonmito",""
"STRN4","Q9NRL3;Q9NRL3-3",62200.5,58091.3666666667,"nonmito",""
"STS","P08842",83603.28,59570.6666666667,"nonmito",""
"STT3A","P46977",304893.8,332550.666666667,"nonmito",""
"STT3B","Q8TCJ2",176929.6,175270.333333333,"nonmito",""
"STUB1","Q9UNE7",108907.18,71831.2,"nonmito",""
"STX10","O60499",28383.7333333333,18349.7,"nonmito",""
"STX12","Q86Y82",184612.4,119834.666666667,"nonmito",""
"STX16","O14662-4",86673.74,81269.1666666667,"nonmito",""
"STX18","Q9P2W9",56191.26,46801.8,"nonmito",""
"STX2","P32856;P32856-2;P32856-3",62646.06,61383.6,"nonmito",""
"STX3","Q13277;Q13277-2;Q13277-3",42433.85,16930.75,"nonmito",""
"STX4","Q12846",83745.28,68746,"nonmito",""
"STX5","Q13190",62826.14,61701.4,"nonmito",""
"STX6","O43752",73662.12,95311.3,"nonmito",""
"STX7","O15400;O15400-2",214588,90222.6333333333,"nonmito",""
"STX8","Q9UNK0",80701.06,51196.0333333333,"nonmito",""
"STXBP1","P61764",89201.32,80206.3,"nonmito",""
"STXBP3","O00186",93979.86,94016.9,"nonmito",""
"STXBP5","Q5T5C0",80936.74,81742.5666666667,"nonmito",""
"SUB1","P53999",372748.8,454344,"nonmito",""
"SUCLA2","Q9P2R7;Q9P2R7-2",107327.8,100810.166666667,"mito",""
"SUCLG1","P53597",116184.4,112171,"mito",""
"SUCLG2","Q96I99",118968,101578,"mito",""
"SUGP1","Q8IWZ8",22560.75,36057.2666666667,"nonmito",""
"SUGP2","Q8IX01;Q8IX01-4",49651.62,54155.4,"nonmito",""
"SUGT1","Q9Y2Z0",86782.06,91720.2,"nonmito",""
"SULF1","Q8IWU6",112692.96,94195.6333333333,"nonmito",""
"SUMF1","Q8NBK3;Q8NBK3-2;Q8NBK3-5",96447.78,105471,"nonmito",""
