"genename","uniprot","mean_ctrl","mean_patient","mito","complex"
"ACTN1","P12814",736070.8,810810.666666667,"nonmito",""
"ACTN1","P12814-2",181703.2,76592.3666666667,"nonmito",""
"ACTN4","O43707",535151.2,563202.666666667,"nonmito",""
"ACTR10","Q9NZ32",68825.94,71472.1666666667,"nonmito",""
"ACTR1A","P61163",320490.2,306555.666666667,"nonmito",""
"ACTR1B","P42025",199066.4,196109.666666667,"nonmito",""
"ACTR2","P61160",418278.8,494391.666666667,"nonmito",""
"ACTR3","P61158",577758.6,652935.333333333,"nonmito",""
"ACVR1","Q04771",93010.28,228754.666666667,"nonmito",""
"ACY1","Q03154",76748.42,68165.9666666667,"nonmito",""
"ACYP1","P07311",67416,72402.7,"nonmito",""
"ACYP2","P14621",57786.56,85196.4333333333,"nonmito",""
"ADA","P00813",53245.92,54177.1333333333,"nonmito",""
"ADAM10","O14672",80223.92,120208.666666667,"nonmito",""
"ADAM17","P78536",40786.2,45468.0333333333,"nonmito",""
"ADAM9","Q13443",54850.54,64480.5333333333,"nonmito",""
"ADAMTSL1","Q8N6G6",35700.575,36654.2666666667,"nonmito",""
"ADAR","P55265;P55265-4",79795.26,77262.2,"nonmito",""
"ADCY9","O60503",68659.26,70475.9333333333,"nonmito",""
"ADD1","P35611;P35611-2;P35611-3;P35611-6",150379.8,98547.9,"nonmito",""
"ADD3","Q9UEY8-2",133419,78332.5666666667,"nonmito",""
"ADGRE5","P48960;P48960-2;P48960-3",85658.08,71096.6666666667,"nonmito",""
"ADH5","P11766",268607.4,294180.333333333,"nonmito",""
"ADI1","Q9BV57",109593.36,55184.3333333333,"nonmito",""
"ADK","P55263",97799.4,94559.1,"nonmito",""
"ADNP","Q9H2P0",15677.68,24212.2,"nonmito",""
"ADO","Q96SZ5",97177.9,105977.333333333,"nonmito",""
"ADPGK","Q9BRR6;Q9BRR6-2",60182.32,58619.2666666667,"nonmito",""
"ADPRS","Q9NX46",75910.14,86521.1,"nonmito",""
"ADRM1","Q16186",158812.2,179774.666666667,"nonmito",""
"ADSL","P30566",96643.66,99919.4666666667,"nonmito",""
"ADSS2","P30520",171624.6,169429,"nonmito",""
"AFAP1","Q8N556;Q8N556-2",75159.2,46697.4333333333,"nonmito",""
"AFDN","P55196-1;P55196-2;P55196-3",39242.36,38538.7,"nonmito",""
"AFG3L2","Q9Y4W6",59709.06,70419.1666666667,"mito",""
"AGAP3","Q96P47;Q96P47-2;Q96P47-4",33161.38,49755.0333333333,"nonmito",""
"AGFG1","P52594;P52594-2;P52594-3;P52594-4",91111.46,93088.1333333333,"nonmito",""
"AGFG2","O95081",39728.96,47482.2,"nonmito",""
"AGK","Q53H12",80301.34,84483.1666666667,"mito",""
"AGL","P35573",70652.56,82602.5,"nonmito",""
"AGO1","Q9UL18",45561.72,48221.0666666667,"nonmito",""
"AGO2","Q9UKV8",60111.32,58689.5666666667,"nonmito",""
"AGO3","Q9H9G7",69134.66,78914.3,"nonmito",""
"AGPAT3","Q9NRZ7",54666.38,47692.3,"nonmito",""
"AGPAT4","Q9NRZ5",29683.425,58067.6333333333,"mito",""
"AGPS","O00116",117951.2,181242.333333333,"nonmito",""
"AGTRAP","Q6RW13",98843.66,128692,"nonmito",""
"AHCTF1","Q8WYP5;Q8WYP5-2;Q8WYP5-3",38711.52,32315.3,"nonmito",""
"AHCY","P23526",286067.6,337880.333333333,"nonmito",""
"AHCYL1","O43865",116392.6,126464.333333333,"mito",""
"AHCYL2","Q96HN2;Q96HN2-2;Q96HN2-3;Q96HN2-4",78874,88847.7333333333,"nonmito",""
"AHNAK","Q09666",353225.4,157220,"nonmito",""
"AHNAK2","Q8IVF2-3",121839.96,112390,"nonmito",""
"AHSA1","O95433",159632.6,201011.333333333,"nonmito",""
"AIDA","Q96BJ3",89261.64,78780.8666666667,"nonmito",""
"AIFM1","O95831;O95831-3",121669,134375.333333333,"mito",""
"AIFM2","Q9BRQ8",64137.68,40507.3666666667,"mito",""
"AIMP1","Q12904",107017.9,109122.666666667,"nonmito",""
"AIMP2","Q13155",157899,154542,"nonmito",""
"AIP","O00170",83252,94970.6333333333,"nonmito",""
"AK1","P00568",187788.6,287560.666666667,"nonmito",""
"AK2","P54819;P54819-2",128003.8,103903.566666667,"mito",""
"AK3","Q9UIJ7",130421.6,114379.666666667,"mito",""
"AK4","P27144",49627.52,107400.666666667,"mito",""
"AK5","Q9Y6K8;Q9Y6K8-3",305830.4,313419,"nonmito",""
"AK6","Q9Y3D8",71250.34,77541.7,"nonmito",""
"AKAP11","Q9UKA4",41505.42,34343.15,"nonmito",""
"AKAP12","Q02952;Q02952-2;Q02952-3",59541.38,24604.0333333333,"nonmito",""
"AKAP13","Q12802",47479.58,47423.9666666667,"nonmito",""
"AKAP17A","Q02040",128789.78,216121.333333333,"nonmito",""
"AKAP2","Q9Y2D5-6",132927.86,89108.1333333333,"nonmito",""
"AKAP8L","Q9ULX6",69880.32,70789.9333333333,"nonmito",""
"AKAP9","Q99996;Q99996-1;Q99996-3;Q99996-5;Q99996-6",37348.22,30968.3,"nonmito",""
"AKR1A1","P14550",198802.2,204708.333333333,"nonmito",""
"AKR1B1","P15121",250549.2,323810.333333333,"nonmito",""
"AKR1C1","Q04828",203201.4,68503.4,"nonmito",""
"AKR7A2","O43488",266783.6,268488.333333333,"mito",""
"AKT1","P31749",79051,84018.1,"nonmito",""
"AKT1S1","Q96B36",172639.8,113152.666666667,"nonmito",""
"AKT2","P31751",68204.16,60146.8666666667,"nonmito",""
"AKT3","Q9Y243;Q9Y243-2",39328.76,51593.3333333333,"nonmito",""
"AKTIP","Q9H8T0;Q9H8T0-2",51273.82,53216.8666666667,"nonmito",""
"ALAD","P13716;P13716-2",114524.5,128677,"nonmito",""
"ALCAM","Q13740;Q13740-2",166442.8,166557,"nonmito",""
"ALDH16A1","Q8IZ83",64892.3,60708.4333333333,"nonmito",""
"ALDH18A1","P54886;P54886-2",152320.2,175548.333333333,"mito",""
"ALDH1A3","P47895",117332.34,62272.3666666667,"nonmito",""
"ALDH1B1","P30837",109423.72,94328.3666666667,"mito",""
"ALDH1L2","Q3SY69",147050.64,73665.9666666667,"mito",""
"ALDH2","P05091",101996,136759.333333333,"mito",""
"ALDH3A2","P51648;P51648-2",62683.76,55433.6333333333,"mito",""
"ALDH3B1","P43353",66414.34,74991.5666666667,"nonmito",""
"ALDH4A1","P30038",81345.02,85380.7666666667,"mito",""
"ALDH6A1","Q02252;Q02252-2",98983.54,93215.3333333333,"mito",""
"ALDH7A1","P49419-2",160942.8,183377.333333333,"mito",""
"ALDH9A1","P49189",184885,146386.666666667,"mito",""
"ALDOA","P04075",628711,1059930,"nonmito",""
"ALDOC","P09972",118334.4,330710.666666667,"nonmito",""
"ALG1","Q9BT22",76569.78,91921.4666666667,"nonmito",""
"ALG11","Q2TAA5",65855.94,93832.5666666667,"nonmito",""
"ALG12","Q9BV10",43787.66,50218.5,"nonmito",""
"ALG13","Q9NP73-2",35179.66,35672.3666666667,"nonmito",""
"ALG2","Q9H553",96244.32,112789,"nonmito",""
"ALG3","Q92685;Q92685-2",75787.92,113935.133333333,"nonmito",""
"ALG5","Q9Y673",96288.96,126761.666666667,"nonmito",""
"ALG6","Q9Y672",38605.175,50920.0666666667,"nonmito",""
"ALG9","Q9H6U8;Q9H6U8-3",61966.2,93715.2,"nonmito",""
"ALKBH5","Q6P6C2;Q6P6C2-1",31155.12,20732.2666666667,"nonmito",""
"ALYREF","Q86V81",297200.2,299869.666666667,"nonmito",""
"AMACR","Q9UHK6;Q9UHK6-5",69400.6,57494.9,"mito",""
"AMDHD2","Q9Y303",82845.76,182246,"nonmito",""
"AMFR","Q9UKV5",84275.78,86002.8,"nonmito",""
"AMPD2","Q01433",115121.8,116340,"nonmito",""
"AMPD3","Q01432;Q01432-4;Q01432-5;Q01432-6",13264.6333333333,8822.22,"nonmito",""
"AMPH","P49418;P49418-2",116368.66,100012.633333333,"nonmito",""
"ANAPC1","Q9H1A4",42632.2,42044.0333333333,"nonmito",""
"ANAPC5","Q9UJX4",27356.82,17716.2,"nonmito",""
"ANAPC7","Q9UJX3;Q9UJX3-2",47210.56,49432.6666666667,"nonmito",""
"ANGPTL2","Q9UKU9",62597.26,94336.8,"nonmito",""
"ANK2","Q01484;Q01484-2;Q01484-5",60932.56,57108.0666666667,"nonmito",""
"ANKFY1","Q9P2R3",88966.98,82496.5666666667,"nonmito",""
"ANKHD1","Q8IWZ3;Q8IWZ3-4;Q8IWZ3-6",54046.3,37262.5,"nonmito",""
"ANKLE2","Q86XL3",60238.68,61235.7,"nonmito",""
"ANKMY2","Q8IV38",37736.46,31822.7666666667,"nonmito",""
"ANKRD13A","Q8IZ07",78545.1,71412.2,"nonmito",""
"ANKRD17","O75179;O75179-2;O75179-7",63161.5,45888.4,"nonmito",""
"ANKRD28","O15084;O15084-1;O15084-4",40249.56,38477.3,"nonmito",""
"ANKS1A","Q92625",29100.6,21370.3,"nonmito",""
"ANKZF1","Q9H8Y5",53731.78,28757.3333333333,"nonmito",""
"ANO10","Q9NW15",120740.6,138579,"nonmito",""
"ANO6","Q4KMQ2;Q4KMQ2-2;Q4KMQ2-3",56104.78,74235.3333333333,"nonmito",""
"ANP32A","P39687",204022.6,247058.666666667,"nonmito",""
"ANP32B","Q92688;Q92688-2",219404.6,208465,"nonmito",""
"ANP32E","Q9BTT0",84386.32,77280.3333333333,"nonmito",""
"ANPEP","P15144",517974.8,240298.333333333,"nonmito",""
"ANTXR1","Q9H6X2;Q9H6X2-5",71113.86,249620,"nonmito",""
"ANTXR2","P58335-4",60679.14,76561.2,"nonmito",""
"ANXA1","P04083",1220096,1231496.66666667,"nonmito",""
"ANXA11","P50995;P50995-2",371326,246957.333333333,"nonmito",""
"ANXA2","P07355",1399430,1162183.33333333,"nonmito",""
"ANXA3","P12429",105124.14,137856.666666667,"nonmito",""
"ANXA4","P09525",381719.4,443398,"nonmito",""
"ANXA5","P08758",1430024,1118593.33333333,"nonmito",""
"ANXA6","P08133",640479,623590.333333333,"nonmito",""
"ANXA7","P20073;P20073-2",253346.4,173568.666666667,"nonmito",""
"AP1B1","Q10567;Q10567-2",191012.6,174774,"nonmito",""
"AP1G1","O43747;O43747-2",127979.4,135548.666666667,"nonmito",""
"AP1M1","Q9BXS5;Q9BXS5-2",155313,183535,"nonmito",""
"AP1S1","P61966",81592.42,129725.666666667,"nonmito",""
"AP1S2","P56377",126070.8,119543.666666667,"nonmito",""
"AP2A1","O95782;O95782-2",187787,143584.666666667,"nonmito",""
"AP2A2","O94973",159797.6,142734,"nonmito",""
"AP2B1","P63010;P63010-2",200598.4,175630.666666667,"nonmito",""
"AP2M1","Q96CW1;Q96CW1-2",231117.4,238564.666666667,"nonmito",""
"AP2S1","P53680",172937.2,198329.666666667,"nonmito",""
"AP3B1","O00203;O00203-3",128281.6,124834.666666667,"nonmito",""
"AP3B2","Q13367;Q13367-4",91294.94,93838.0333333333,"nonmito",""
"AP3D1","O14617;O14617-5",111794.2,106542.333333333,"nonmito",""
"AP3M1","Q9Y2T2",170022,174412.333333333,"nonmito",""
"AP3M2","P53677",92739.02,103355.8,"nonmito",""
"AP3S1","Q92572",164568.8,140681.333333333,"nonmito",""
"AP4B1","Q9Y6B7",38575.875,21290.2,"nonmito",""
"AP4E1","Q9UPM8",41492.28,39844.8,"nonmito",""
"AP4M1","O00189",69279,70927.1,"nonmito",""
"AP5Z1","O43299",37045.48,52968.1,"nonmito",""
"APAF1","O14727;O14727-4;O14727-5",41748.22,35914.4,"nonmito",""
"APBB1","O00213;O00213-2",218971.8,170999.666666667,"nonmito",""
"APBB1IP","Q7Z5R6",108249.12,49054.1666666667,"nonmito",""
"APEH","P13798",198343.4,218714,"nonmito",""
"APEX1","P27695",128711.4,169554.666666667,"mito",""
"APH1A","Q96BI3;Q96BI3-2",76525.44,134155,"nonmito",""
"API5","Q9BZZ5",125127.8,110121.333333333,"nonmito",""
"APIP","Q96GX9",66604.96,63837.6,"nonmito",""
"APLP2","Q06481;Q06481-3;Q06481-6",59302.06,32175,"nonmito",""
"APMAP","Q9HDC9",355999.6,536139.666666667,"nonmito",""
"APOB","P04114",163189,242132,"nonmito",""
"APOBEC3C","Q9NRW3",159862,190234,"nonmito",""
"APOL2","Q9BQE5",92488.3,51776.4333333333,"nonmito",""
"APOO","Q9BUR5;Q9BUR5-2",89709.04,110702,"mito",""
"APOOL","Q6UXV4",86464.36,90092.2,"mito",""
"APP","P05067;P05067-9",66948,99552.1333333333,"nonmito",""
"APPL1","Q9UKG1",71369.64,67256.7666666667,"nonmito",""
"APPL2","Q8NEU8",128186.8,96988.9,"nonmito",""
"APRT","P07741",187699.8,212226,"nonmito",""
"AQR","O60306",77285.36,78495.7666666667,"nonmito",""
"ARAF","P10398",81432.92,77572.7666666667,"nonmito",""
"ARAP1","Q96P48;Q96P48-3",65198.68,60429.3666666667,"nonmito",""
"ARCN1","P48444",162871.4,165848.333333333,"nonmito",""
"ARF1","P84077",456410,618409.333333333,"nonmito",""
"ARF4","P18085",1150710,1422080,"nonmito",""
"ARF5","P84085",147249.4,209969.333333333,"mito",""
"ARF6","P62330",295727.4,333029.666666667,"nonmito",""
"ARFGAP1","Q8N6T3",70697.7,67709.9666666667,"nonmito",""
"ARFGAP2","Q8N6H7",95228.12,79293,"nonmito",""
"ARFGAP3","Q9NP61;Q9NP61-2",89446.2,63700.4333333333,"nonmito",""
"ARFGEF1","Q9Y6D6",54706.16,50224.2666666667,"nonmito",""
"ARFGEF2","Q9Y6D5",57836.72,54718.9,"nonmito",""
"ARFIP1","P53367-2",88908.78,72391.9666666667,"nonmito",""
"ARFIP2","P53365;P53365-3",63416.14,50947.7333333333,"nonmito",""
"ARHGAP1","Q07960",250824.6,211818.666666667,"nonmito",""
"ARHGAP10","A1A4S6",42525.66,30552.6333333333,"nonmito",""
"ARHGAP12","Q8IWW6;Q8IWW6-2;Q8IWW6-4",33502.5,33901.5,"nonmito",""
"ARHGAP17","Q68EM7",120996.2,121160.666666667,"nonmito",""
"ARHGAP18","Q8N392",74301.42,38888.6333333333,"nonmito",""
"ARHGAP21","Q5T5U3",32923.5,27679.6333333333,"nonmito",""
"ARHGAP22","Q7Z5H3;Q7Z5H3-2;Q7Z5H3-3;Q7Z5H3-5",81295.75,74239.4,"nonmito",""
"ARHGAP24","Q8N264;Q8N264-3",62835.66,59552.5666666667,"nonmito",""
"ARHGAP29","Q52LW3",79520.52,27771.8333333333,"nonmito",""
"ARHGAP35","Q9NRY4",63529.7,57163.6666666667,"nonmito",""
"ARHGAP5","Q13017;Q13017-2",45704.82,46226.6,"nonmito",""
"ARHGDIA","P52565",371817,542666,"nonmito",""
"ARHGEF1","Q92888;Q92888-3",95817.3,72561.9666666667,"nonmito",""
"ARHGEF10","O15013;O15013-4;O15013-5;O15013-6;O15013-7",56973.2,52072.5666666667,"nonmito",""
"ARHGEF11","O15085;O15085-2",58019.1,53998.5666666667,"nonmito",""
"ARHGEF12","Q9NZN5",54506,51117.3666666667,"nonmito",""
"ARHGEF17","Q96PE2",39669.2,43134.8333333333,"nonmito",""
"ARHGEF18","Q6ZSZ5;Q6ZSZ5-1;Q6ZSZ5-2;Q6ZSZ5-5;Q6ZSZ5-6",77715.84,103482.766666667,"nonmito",""
"ARHGEF2","Q92974;Q92974-2;Q92974-3",109452.4,67694.6666666667,"nonmito",""
"ARHGEF40","Q8TER5",45702.08,42834.6666666667,"nonmito",""
"ARHGEF6","Q15052;Q15052-2",145815.8,123786.333333333,"nonmito",""
"ARHGEF7","Q14155-1;Q14155-5",101439.28,117982.666666667,"nonmito",""
"ARID1B","Q8NFD5;Q8NFD5-2;Q8NFD5-3",31572.9333333333,23651.9333333333,"nonmito",""
"ARIH1","Q9Y4X5",46910.64,53300.4333333333,"nonmito",""
"ARIH2","O95376",57335.88,55461.4,"nonmito",""
"ARL1","P40616;P40616-2",329000.6,435469,"nonmito",""
"ARL2","P36404",131887.8,139973.666666667,"mito",""
"ARL2BP","Q9Y2Y0;Q9Y2Y0-2",85176,74959.3,"nonmito",""
"ARL3","P36405",228451.4,245334.666666667,"nonmito",""
"ARL6","Q9H0F7;Q9H0F7-2",32518.14,54711.3333333333,"nonmito",""
"ARL6IP4","Q66PJ3;Q66PJ3-2;Q66PJ3-3;Q66PJ3-7",44230.26,50383,"nonmito",""
"ARL6IP5","O75915",245488.2,309727.666666667,"nonmito",""
"ARL8B","Q9NVJ2",273831.4,410241.666666667,"nonmito",""
"ARMC1","Q9NVT9",41132.76,35839.2,"nonmito",""
"ARMC10","Q8N2F6;Q8N2F6-2;Q8N2F6-3;Q8N2F6-4",52330.84,51653.3333333333,"mito",""
"ARMC5","Q96C12;Q96C12-2;Q96C12-3;Q96C12-4",16533.48,18245.4666666667,"nonmito",""
"ARMC6","Q6NXE6;Q6NXE6-2",33185.52,32112.5333333333,"nonmito",""
"ARMC8","Q8IUR7",65647.1,65397.3333333333,"nonmito",""
"ARMC9","Q7Z3E5;Q7Z3E5-2",108076.4,86825.9,"nonmito",""
"ARMCX1","Q9P291",87607.34,122133.333333333,"mito",""
"ARMCX2","Q7L311",89416.88,103513,"mito",""
"ARMCX3","Q9UH62",139168.2,154233,"mito",""
"ARMH3","Q5T2E6",38276.92,41751.2333333333,"nonmito",""
"ARMT1","Q9H993",101477.8,78238.5666666667,"nonmito",""
"ARPC1A","Q92747",185342.2,286821.666666667,"nonmito",""
"ARPC1B","O15143",231133,235577.666666667,"nonmito",""
"ARPC2","O15144",271450,311669,"nonmito",""
"ARPC3","O15145",228222.6,184669.666666667,"nonmito",""
"ARPC4","P59998;P59998-3",471759.6,523644.666666667,"nonmito",""
"ARPC5","O15511",202411.6,236963,"nonmito",""
"ARPC5L","Q9BPX5",381101,408666,"nonmito",""
"ARPIN","Q7Z6K5;Q7Z6K5-2",77076.5,86263.5,"nonmito",""
"ARSB","P15848",99727.16,150124.666666667,"nonmito",""
"AS3MT","Q9HBK9",51546.1666666667,55898.6,"nonmito",""
"ASAH1","Q13510;Q13510-2",191738.8,393157,"nonmito",""
"ASAP1","Q9ULH1;Q9ULH1-2",66104.26,63575.3666666667,"nonmito",""
"ASAP2","O43150;O43150-2",26351.86,25939.7,"nonmito",""
"ASCC1","Q8N9N2-2",60644.12,67337.9333333333,"nonmito",""
"ASCC2","Q9H1I8",105465.92,95857.3666666667,"nonmito",""
"ASCC3","Q8N3C0",70466.64,78058.0666666667,"nonmito",""
"ASF1A","Q9Y294",40612.64,43189.3333333333,"nonmito",""
"ASH2L","Q9UBL3;Q9UBL3-3",27370.1,29674,"nonmito",""
"ASL","P04424;P04424-2",130451.86,95471.2333333333,"nonmito",""
"ASMTL","O95671",58426.78,57987.7,"nonmito",""
"ASNS","P08243;P08243-2",142288.14,79066.7666666667,"nonmito",""
"ASPH","Q12797;Q12797-10",274374.4,195300,"nonmito",""
"ASPSCR1","Q9BZE9;Q9BZE9-2",71604.46,73676.3666666667,"nonmito",""
"ASS1","P00966",269080.18,90255.8,"nonmito",""
"ATAD1","Q8NBU5",74102.52,97632.1333333333,"mito",""
"ATAD3A","Q9NVI7-2",211007.6,195621.333333333,"mito",""
"ATAD3B","Q5T9A4",84391.425,73820,"mito",""
"ATE1","O95260-2",81906.16,75000.1666666667,"nonmito",""
"ATG101","Q9BSB4",56804.725,77477.9,"nonmito",""
"ATG12","O94817",20596.625,25362.9666666667,"nonmito",""
"ATG13","O75143;O75143-2;O75143-3;O75143-5",37728.75,50768.2,"nonmito",""
"ATG16L1","Q676U5;Q676U5-2",49709.9,62338.1666666667,"nonmito",""
"ATG2A","Q2TAZ0;Q2TAZ0-3",38770.1,47591.9333333333,"nonmito",""
"ATG2B","Q96BY7",40067.9,54682.6,"nonmito",""
"ATG3","Q9NT62",140516.8,139062.666666667,"nonmito",""
"ATG4B","Q9Y4P1;Q9Y4P1-2;Q9Y4P1-6",56969.08,75454.6666666667,"nonmito",""
"ATG5","Q9H1Y0",73603.72,84333.8333333333,"nonmito",""
"ATG7","O95352",73042.5,71879.3666666667,"nonmito",""
"ATG9A","Q7Z3C6",53155.94,82625.9,"nonmito",""
"ATIC","P31939",268255.4,223680.666666667,"nonmito",""
"ATL2","Q8NHH9;Q8NHH9-3;Q8NHH9-5",42223.3,34482.3,"nonmito",""
"ATL3","Q6DD88",204729.4,196804.333333333,"nonmito",""
"ATOX1","O00244",128268.8,106709.666666667,"nonmito",""
"ATP11B","Q9Y2G3",78226.98,62352.8,"nonmito",""
"ATP11C","Q8NB49-3",75211.28,77560.2666666667,"nonmito",""
"ATP13A1","Q9HD20;Q9HD20-2",90031.12,107183.333333333,"nonmito",""
"ATP13A3","Q9H7F0",96814.225,130299.333333333,"nonmito",""
"ATP1A1","P05023;P05023-4",171235,244810.666666667,"nonmito",""
"ATP1B1","P05026;P05026-2",71590.32,202177,"nonmito",""
"ATP1B3","P54709",323679,501513.666666667,"nonmito",""
"ATP2A2","P16615",190804.6,158339,"nonmito",""
"ATP2B1","P20020;P20020-1;P20020-4;P20020-6",176322.8,162899,"nonmito",""
"ATP2B4","P23634;P23634-6;P23634-7;P23634-8",257373.8,224854,"nonmito",""
"ATP2C1","P98194-3",71603.5,139679.666666667,"nonmito",""
"ATP5F1A","P25705",803831.2,771064.333333333,"mito","CV"
"ATP5F1B","P06576",670939.2,647422,"mito","CV"
"ATP5F1C","P36542;P36542-2",280689.4,299263.333333333,"mito","CV"
"ATP5F1D","P30049",92161.3,98193,"mito","CV"
"ATP5IF1","Q9UII2",99737.2,57895.9666666667,"mito","CV"
"ATP5MD","Q96IX5",164758,185057,"mito","CV"
"ATP5ME","P56385",137634.8,121909.333333333,"mito","CV"
"ATP5MF","P56134;P56134-3",753214.6,796556.666666667,"mito","CV"
"ATP5MG","O75964",313543.6,307935,"mito","CV"
"ATP5MPL","P56378",149308.6,138799.333333333,"mito","CV"
"ATP5PB","P24539",142524,133774.333333333,"mito","CV"
"ATP5PD","O75947",116777.4,86320.8666666667,"mito","CV"
"ATP5PO","P48047",423638.2,434397,"mito","CV"
"ATP6AP1","Q15904",114091,160384,"nonmito",""
"ATP6AP2","O75787;O75787-2",61374.2,81515.4666666667,"nonmito",""
"ATP6V0A1","Q93050;Q93050-1;Q93050-3",124076.2,166294,"nonmito",""
