"genename","uniprot","mean_patient","mean_ctrl","UniProt","mito","complex"
"A2M","P01023",90690.0333333333,110025.666666667,"P01023","nonmito",""
"AAAS","Q9NRG9",229433,223238,"Q9NRG9","nonmito",""
"AACS","Q86V21",121893.666666667,124862.333333333,"Q86V21","nonmito",""
"AAGAB","Q6PD74",297262,347113,"Q6PD74","nonmito",""
"AAK1","Q2M2I8",114430.666666667,105879.333333333,"Q2M2I8","nonmito",""
"AAMDC","Q9H7C9",123244,125084,"Q9H7C9","nonmito",""
"AAMP","Q13685",170483,163736.333333333,"Q13685","nonmito",""
"AAR2","Q9Y312",152795,180508.333333333,"Q9Y312","nonmito",""
"AARS1","P49588",366538.333333333,367512.666666667,"P49588","nonmito",""
"AARS2","Q5JTZ9",178166.666666667,172224.666666667,"Q5JTZ9","mito",""
"AARSD1","Q9BTE6;Q9BTE6-2;Q9BTE6-3",210780.666666667,185448,"0","nonmito",""
"AASDHPPT","Q9NRN7",361434.666666667,389811.333333333,"Q9NRN7","nonmito",""
"AASS","Q9UDR5",125304,124620.333333333,"Q9UDR5","mito",""
"AATF","Q9NY61",157765.333333333,153153,"Q9NY61","nonmito",""
"ABAT","P80404",113613.666666667,73578.1,"P80404","mito",""
"ABCB10","Q9NRK6",212311.333333333,208970.333333333,"Q9NRK6","mito",""
"ABCB7","O75027;O75027-2",140870,134421.666666667,"O75027","mito",""
"ABCB8","Q9NUT2;Q9NUT2-2;Q9NUT2-4;Q9NUT2-5",64011.3333333333,55298.6,"Q9NUT2","mito",""
"ABCC1","P33527;P33527-9",75001.6666666667,69414.6333333333,"P33527","nonmito",""
"ABCC4","O15439",93919.3333333333,89722.8666666667,"O15439","nonmito",""
"ABCD3","P28288",245392,249691.333333333,"P28288","mito",""
"ABCE1","P61221",518885.666666667,516828,"P61221","nonmito",""
"ABCF1","Q8NE71",259086.333333333,260199,"Q8NE71","nonmito",""
"ABCF2","Q9UG63;Q9UG63-2",306673,387926.666666667,"Q9UG63","nonmito",""
"ABCF3","Q9NUQ8",157858.333333333,162736.333333333,"Q9NUQ8","nonmito",""
"ABHD10","Q9NUJ1",165773,155054,"Q9NUJ1","mito",""
"ABHD11","Q8NFV4",163072.666666667,148433,"Q8NFV4","mito",""
"ABHD12","Q8N2K0;Q8N2K0-2",119263,110804.666666667,"Q8N2K0","nonmito",""
"ABHD14B","Q96IU4",238570,220727,"Q96IU4","nonmito",""
"ABHD16A","O95870",105686.5,95261.7,"O95870","nonmito",""
"ABHD17B","Q5VST6;Q5VST6-2",70230.4333333333,69915.8666666667,"Q5VST6","nonmito",""
"ABI1","Q8IZP0;Q8IZP0-10;Q8IZP0-2;Q8IZP0-3;Q8IZP0-4;Q8IZP0-5;Q8IZP0-6;Q8IZP0-7;Q8IZP0-8;Q8IZP0-9",224135.333333333,228084,"Q8IZP0","nonmito",""
"ABI2","Q9NYB9;Q9NYB9-2;Q9NYB9-4",203523.333333333,202715.333333333,"Q9NYB9","nonmito",""
"ABL1","P00519;P00519-2",79695.5333333333,42167.0666666667,"P00519","nonmito",""
"ABL2","P42684;P42684-5;P42684-6;P42684-7",61351.2666666667,64343.4666666667,"P42684","nonmito",""
"ABLIM1","O14639;O14639-2;O14639-6",105082.366666667,89843.1666666667,"O14639","nonmito",""
"ABRACL","Q9P1F3",724166.666666667,708677.666666667,"Q9P1F3","nonmito",""
"ABRAXAS1","Q6UWZ7",111162.2,55951,"Q6UWZ7","nonmito",""
"ABRAXAS2","Q15018",138515,141595.666666667,"Q15018","nonmito",""
"ABT1","Q9ULW3",249227,246686.333333333,"Q9ULW3","nonmito",""
"ACAA1","P09110",345446.333333333,337439.333333333,"P09110","mito",""
"ACAA2","P42765",166448.333333333,147559.333333333,"P42765","mito",""
"ACACA","Q13085",142780.666666667,146795.333333333,"Q13085","mito",""
"ACAD10","Q6JQN1;Q6JQN1-5",83630,83033.7333333333,"Q6JQN1","mito",""
"ACAD11","Q709F0",210986.333333333,163177.333333333,"Q709F0","mito",""
"ACAD8","Q9UKU7",118921.833333333,113671.333333333,"Q9UKU7","mito",""
"ACAD9","Q9H845",162443.333333333,153526.333333333,"Q9H845","mito",""
"ACADM","P11310;P11310-2",553324.333333333,531504.666666667,"P11310","mito",""
"ACADS","P16219",101025.9,110549.666666667,"P16219","mito",""
"ACADSB","P45954",107193.666666667,83209.9,"P45954","mito",""
"ACADVL","P49748;P49748-3",148682.666666667,145652.333333333,"P49748","mito",""
"ACAP2","Q15057",102270.333333333,99265.4,"Q15057","nonmito",""
"ACAT1","P24752",563339,540739.333333333,"P24752","mito",""
"ACAT2","Q9BWD1",637624.666666667,682183.666666667,"Q9BWD1","nonmito",""
"ACBD3","Q9H3P7",346982.333333333,405642.333333333,"Q9H3P7","nonmito",""
"ACBD5","Q5T8D3-2;Q5T8D3-3",102790.3,72097.5666666667,"Q5T8D3","nonmito",""
"ACBD6","Q9BR61",109474.666666667,130254,"Q9BR61","nonmito",""
"ACIN1","Q9UKV3",280141.333333333,293487.666666667,"Q9UKV3","nonmito",""
"ACLY","P53396",640225.666666667,696581,"P53396","mito",""
"ACO1","P21399",218802,197682.333333333,"P21399","nonmito",""
"ACO2","Q99798",251032,239474,"Q99798","mito",""
"ACOT1","Q86TX2",280725,263742,"Q86TX2","nonmito",""
"ACOT13","Q9NPJ3;Q9NPJ3-2",329548,313576,"Q9NPJ3","mito",""
"ACOT7","O00154-4",651425.666666667,593273.666666667,"O00154","mito",""
"ACOT8","O14734",151786,124898.666666667,"O14734","nonmito",""
"ACOT9","Q9Y305",206097.666666667,186486.333333333,"Q9Y305","mito",""
"ACOX1","Q15067;Q15067-2",153543,139009,"Q15067","nonmito",""
"ACOX3","O15254;O15254-2",42305.9133333333,36706.5666666667,"O15254","nonmito",""
"ACP1","P24666",879101.666666667,912346.666666667,"P24666","nonmito",""
"ACP2","P11117",207269.333333333,195184,"P11117","nonmito",""
"ACSF2","Q96CM8;Q96CM8-2;Q96CM8-3",58722.1666666667,37300.2333333333,"Q96CM8","mito",""
"ACSF3","Q4G176",87540.6666666667,79003.5,"Q4G176","mito",""
"ACSL1","P33121;P33121-2",134494.333333333,124040,"P33121","mito",""
"ACSL3","O95573",299219.333333333,337411,"O95573","nonmito",""
"ACSL4","O60488;O60488-2",170607.666666667,160078.333333333,"O60488","nonmito",""
"ACSS2","Q9NR19;Q9NR19-2",79656,109915,"Q9NR19","nonmito",""
"ACTB","P60709",2210860,2020436.66666667,"P60709","nonmito",""
"ACTBL2","Q562R1",1842666.66666667,2119653.33333333,"Q562R1","nonmito",""
"ACTC1","P68032",2373373.33333333,2425666.66666667,"P68032","nonmito",""
"ACTL6A","O96019",358168.666666667,359455,"O96019","nonmito",""
"ACTN1","P12814",473595.333333333,500141.333333333,"P12814","nonmito",""
"ACTN4","O43707",452957.666666667,454446.666666667,"O43707","nonmito",""
"ACTR10","Q9NZ32",147109.666666667,143440.666666667,"Q9NZ32","nonmito",""
"ACTR1A","P61163",676760.666666667,647282.666666667,"P61163","nonmito",""
"ACTR1B","P42025",248605.333333333,250754.666666667,"P42025","nonmito",""
"ACTR2","P61160",635768.333333333,713222,"P61160","nonmito",""
"ACTR3","P61158",512716.333333333,548553.666666667,"P61158","nonmito",""
"ACTR3B","Q9P1U1",767055.333333333,722466.666666667,"Q9P1U1","nonmito",""
"ACTR5","Q9H9F9",156800.666666667,171068.333333333,"Q9H9F9","nonmito",""
"ACTR6","Q9GZN1",208840,214496.333333333,"Q9GZN1","nonmito",""
"ACTR8","Q9H981",156923.666666667,171913,"Q9H981","nonmito",""
"ACVR2B","Q13705",42140.1666666667,67932.1666666667,"Q13705","nonmito",""
"ACYP1","P07311",296663.333333333,282609.333333333,"P07311","nonmito",""
"ADA","P00813",57421.3333333333,41875.5333333333,"P00813","nonmito",""
"ADAM10","O14672",142313.333333333,143148,"O14672","nonmito",""
"ADAM17","P78536",149309.333333333,135204.333333333,"P78536","nonmito",""
"ADAM9","Q13443",74977.3,75806.8,"Q13443","nonmito",""
"ADAR","P55265;P55265-4",288256.666666667,318649,"P55265","nonmito",""
"ADAT2","Q7Z6V5;Q7Z6V5-2",119477,127902.666666667,"Q7Z6V5","nonmito",""
"ADCK1","Q86TW2;Q86TW2-2",130819.333333333,115727,"Q86TW2","mito",""
"ADD1","P35611;P35611-2;P35611-3;P35611-6",217286.333333333,218893.666666667,"P35611","nonmito",""
"ADD2","P35612",99053.5666666667,89418.4666666667,"P35612","nonmito",""
"ADD3","Q9UEY8-2",225374.666666667,214094.333333333,"Q9UEY8","nonmito",""
"ADGRL2","O95490;O95490-2;O95490-5;O95490-6;O95490-7",94434.6333333333,87418.8,"O95490","nonmito",""
"ADH5","P11766",428233.333333333,433172.333333333,"P11766","nonmito",""
"ADI1","Q9BV57",596219.333333333,660837,"Q9BV57","nonmito",""
"ADK","P55263",191143.666666667,179489.666666667,"P55263","nonmito",""
"ADNP","Q9H2P0",140281.333333333,142585,"Q9H2P0","nonmito",""
"ADO","Q96SZ5",156202.666666667,154365,"Q96SZ5","nonmito",""
"ADPGK","Q9BRR6;Q9BRR6-2",149706,143380.333333333,"Q9BRR6","nonmito",""
"ADPRS","Q9NX46",138823.333333333,134576.666666667,"Q9NX46","nonmito",""
"ADRM1","Q16186",531434.666666667,538826.666666667,"Q16186","nonmito",""
"ADSL","P30566",305472.666666667,290175.666666667,"P30566","nonmito",""
"ADSS2","P30520",510107.333333333,574075.666666667,"P30520","nonmito",""
"AFDN","P55196;P55196-5",222110,230775,"P55196","nonmito",""
"AFF4","Q9UHB7",128037.333333333,134639.333333333,"Q9UHB7","nonmito",""
"AFG3L2","Q9Y4W6",122492.666666667,121258,"Q9Y4W6","mito",""
"AGAP3","Q96P47;Q96P47-2;Q96P47-4",100361.6,98373.2333333333,"Q96P47","nonmito",""
"AGFG1","P52594;P52594-2;P52594-3;P52594-4",123568,120836.666666667,"P52594","nonmito",""
"AGFG2","O95081",71825.0666666667,67837.9333333333,"O95081","nonmito",""
"AGK","Q53H12",261480.333333333,267007,"Q53H12","mito",""
"AGL","P35573",252238.333333333,260853.666666667,"P35573","nonmito",""
"AGO1","Q9UL18",91344.4666666667,89351.8,"Q9UL18","nonmito",""
"AGO2","Q9UKV8",107257.1,107591.666666667,"Q9UKV8","nonmito",""
"AGPAT4","Q9NRZ5",107640.033333333,111671.666666667,"Q9NRZ5","mito",""
"AGPS","O00116",309813.333333333,318320.333333333,"O00116","nonmito",""
"AGRN","O00468;O00468-3;O00468-4;O00468-5;O00468-6;O00468-7",19820.9666666667,51696.4333333333,"O00468","nonmito",""
"AGTPBP1","Q9UPW5",91119.1333333333,91737.3666666667,"Q9UPW5","nonmito",""
"AGTRAP","Q6RW13",443122.333333333,411555.666666667,"Q6RW13","nonmito",""
"AHCTF1","Q8WYP5;Q8WYP5-2;Q8WYP5-3",100877.633333333,119803,"Q8WYP5","nonmito",""
"AHCY","P23526",897386,875756.666666667,"P23526","nonmito",""
"AHCYL1","O43865",267245.333333333,305041.666666667,"O43865","mito",""
"AHCYL2","Q96HN2;Q96HN2-2",238451.333333333,264883,"Q96HN2","nonmito",""
"AHNAK","Q09666",125716.666666667,105791,"Q09666","nonmito",""
"AHSA1","O95433",590818.666666667,568355.333333333,"O95433","nonmito",""
"AHSG","P02765",395467.666666667,215998.333333333,"P02765","nonmito",""
"AIDA","Q96BJ3",229916,239880.666666667,"Q96BJ3","nonmito",""
"AIF1L","Q9BQI0;Q9BQI0-2;Q9BQI0-3",214279,144375.433333333,"Q9BQI0","nonmito",""
"AIFM1","O95831",432171.333333333,454819.333333333,"O95831","mito",""
"AIMP1","Q12904",351184.666666667,337897,"Q12904","nonmito",""
"AIMP2","Q13155",772479.333333333,789611,"Q13155","nonmito",""
"AIP","O00170",264732,268132.666666667,"O00170","nonmito",""
"AK1","P00568",399748.666666667,376407.333333333,"P00568","nonmito",""
"AK2","P54819;P54819-2",838499,794921.666666667,"P54819","mito",""
"AK3","Q9UIJ7",168745,152022,"Q9UIJ7","mito",""
"AK4","P27144",224849.333333333,187197.333333333,"P27144","mito",""
"AK6","Q9Y3D8",214324,222603,"Q9Y3D8","nonmito",""
"AKAP1","Q92667",74580.4333333333,76721.1,"Q92667","mito",""
"AKAP11","Q9UKA4",46056.1333333333,44033.1666666667,"Q9UKA4","nonmito",""
"AKAP12","Q02952;Q02952-2;Q02952-3",101133.433333333,96832.9,"Q02952","nonmito",""
"AKAP13","Q12802;Q12802-2;Q12802-4",80310.9,78517.8666666667,"Q12802","nonmito",""
"AKAP17A","Q02040",71889.6333333333,67916.0333333333,"Q02040","nonmito",""
"AKAP2","Q9Y2D5-4;Q9Y2D5-6",64310.6,67367.8666666667,"0","nonmito",""
"AKAP8","O43823",83629.0333333333,86139.5333333333,"O43823","nonmito",""
"AKAP8L","Q9ULX6",211073,224161,"Q9ULX6","nonmito",""
"AKAP9","Q99996;Q99996-3;Q99996-6",139425,142772.333333333,"Q99996","nonmito",""
"AKR1A1","P14550",222835.333333333,207639.333333333,"P14550","nonmito",""
"AKR1B1","P15121",371458,419122.333333333,"P15121","nonmito",""
"AKR7A2","O43488",438539.666666667,425149.333333333,"O43488","mito",""
"AKT1","P31749;P31749-2",82388.8,77946.3333333333,"P31749","nonmito",""
"AKT1S1","Q96B36",204633.666666667,200193.666666667,"Q96B36","nonmito",""
"AKT2","P31751",140886.333333333,141222,"P31751","nonmito",""
"AKT3","Q9Y243;Q9Y243-2",98088.0666666667,107820.666666667,"Q9Y243","nonmito",""
"AKTIP","Q9H8T0;Q9H8T0-2",133610,123737.333333333,"Q9H8T0","nonmito",""
"ALAD","P13716;P13716-2",112686.666666667,112856.666666667,"P13716","nonmito",""
"ALAS1","P13196",38721.9666666667,39789.1333333333,"P13196","mito",""
"ALCAM","Q13740;Q13740-2",87831.9666666667,86719.1333333333,"Q13740","nonmito",""
"ALDH16A1","Q8IZ83",181893.333333333,194300.666666667,"Q8IZ83","nonmito",""
"ALDH18A1","P54886;P54886-2",422242.666666667,417969,"P54886","mito",""
"ALDH1A2","O94788",188182.333333333,177988.333333333,"O94788","nonmito",""
"ALDH1B1","P30837",244996.333333333,221215.333333333,"P30837","mito",""
"ALDH1L2","Q3SY69",131953.666666667,102226.366666667,"Q3SY69","mito",""
"ALDH2","P05091",417970.666666667,372261.333333333,"P05091","mito",""
"ALDH3A2","P51648;P51648-2",193838,192237.333333333,"P51648","mito",""
"ALDH4A1","P30038",59091.9666666667,55146.2333333333,"P30038","mito",""
"ALDH5A1","P51649;P51649-2",120207,104208.333333333,"P51649","mito",""
"ALDH6A1","Q02252;Q02252-2",259986.333333333,226635.333333333,"Q02252","mito",""
"ALDH7A1","P49419-2",299531.333333333,279343,"P49419","mito",""
"ALDH9A1","P49189",300586.333333333,323804,"P49189","mito",""
"ALDOA","P04075",1389756.66666667,1361526.66666667,"P04075","nonmito",""
"ALDOC","P09972",268500,214870,"P09972","nonmito",""
"ALG1","Q9BT22",94429.3,95345.6,"Q9BT22","nonmito",""
"ALG10","Q5BKT4",441057.666666667,361057.333333333,"Q5BKT4","nonmito",""
"ALG11","Q2TAA5",59585.4333333333,88303.6333333333,"Q2TAA5","nonmito",""
"ALG13","Q9NP73",84979.2,88271.8666666667,"Q9NP73","nonmito",""
"ALG14","Q96F25",182548,180984.5,"Q96F25","nonmito",""
"ALG2","Q9H553",133781,125462,"Q9H553","nonmito",""
"ALG3","Q92685;Q92685-2",87017.5,65668.4666666667,"Q92685","nonmito",""
"ALG5","Q9Y673",204217.666666667,225040.666666667,"Q9Y673","nonmito",""
"ALG6","Q9Y672",218654.666666667,229797,"Q9Y672","nonmito",""
"ALG8","Q9BVK2;Q9BVK2-2",109951,111318,"Q9BVK2","nonmito",""
"ALG9","Q9H6U8;Q9H6U8-3",106445.1,114392.666666667,"Q9H6U8","nonmito",""
"ALKBH1","Q13686",141812,140423,"Q13686","mito",""
"ALKBH2","Q6NS38",126441.333333333,128311.333333333,"Q6NS38","nonmito",""
"ALKBH3","Q96Q83",122642,113862.333333333,"Q96Q83","nonmito",""
"ALKBH4","Q9NXW9",119061.333333333,124196.333333333,"Q9NXW9","nonmito",""
"ALKBH5","Q6P6C2",180690.666666667,177751,"Q6P6C2","nonmito",""
"ALKBH6","Q3KRA9;Q3KRA9-2",103129.533333333,115509.333333333,"Q3KRA9","nonmito",""
"ALMS1","Q8TCU4",125489,89323.0666666667,"Q8TCU4","nonmito",""
"ALYREF","Q86V81",959829.333333333,886063,"Q86V81","nonmito",""
"AMBRA1","Q9C0C7;Q9C0C7-3;Q9C0C7-4;Q9C0C7-5",75200.8666666667,67587.7666666667,"Q9C0C7","nonmito",""
"AMFR","Q9UKV5",116982,108266,"Q9UKV5","nonmito",""
"AMMECR1","Q9Y4X0",109424,126817,"Q9Y4X0","nonmito",""
"AMOT","Q4VCS5",428052.333333333,438092.333333333,"Q4VCS5","nonmito",""
"AMOTL1","Q8IY63;Q8IY63-2",26453.4666666667,85977.1666666667,"Q8IY63","nonmito",""
"AMPD2","Q01433;Q01433-2",272656.666666667,255515,"Q01433","nonmito",""
"AMZ2","Q86W34",168364,138937.333333333,"Q86W34","nonmito",""
"ANAPC1","Q9H1A4",107519.333333333,109527.666666667,"Q9H1A4","nonmito",""
"ANAPC16","Q96DE5",89256.3,127680,"Q96DE5","nonmito",""
"ANAPC2","Q9UJX6;Q9UJX6-2",131906,137262.666666667,"Q9UJX6","nonmito",""
"ANAPC4","Q9UJX5;Q9UJX5-3",130533.333333333,131223,"Q9UJX5","nonmito",""
"ANAPC5","Q9UJX4",94808.9333333333,92397.8666666667,"Q9UJX4","nonmito",""
"ANAPC7","Q9UJX3;Q9UJX3-2",180578,193654.333333333,"Q9UJX3","nonmito",""
"ANGEL1","Q9UNK9",63780,52640.5333333333,"Q9UNK9","nonmito",""
"ANGEL2","Q5VTE6",53573.8333333333,47493.4333333333,"Q5VTE6","mito",""
"ANK2","Q01484;Q01484-2;Q01484-5",97902.5,78067.6666666667,"Q01484","nonmito",""
"ANK3","Q12955;Q12955-4;Q12955-5",112877,95738.2,"Q12955","nonmito",""
"ANKFY1","Q9P2R3",151804.333333333,167017,"Q9P2R3","nonmito",""
"ANKHD1","Q8IWZ3;Q8IWZ3-4;Q8IWZ3-6",145156.333333333,146289.666666667,"0","nonmito",""
"ANKLE2","Q86XL3",118430,126245.333333333,"Q86XL3","nonmito",""
"ANKMY2","Q8IV38",52131.0333333333,56704.5333333333,"Q8IV38","nonmito",""
"ANKRD13A","Q8IZ07",143763,178001.666666667,"Q8IZ07","nonmito",""
"ANKRD17","O75179;O75179-2;O75179-7",181757.666666667,180814.666666667,"O75179","nonmito",""
"ANKRD28","O15084",148953.333333333,135270.666666667,"O15084","nonmito",""
"ANKRD40","Q6AI12",86141.2333333333,111367,"Q6AI12","nonmito",""
"ANKRD49","Q8WVL7",68640.3666666667,59812.7666666667,"Q8WVL7","nonmito",""
"ANKRD52","Q8NB46",92837.5,98980.9,"Q8NB46","nonmito",""
"ANKRD54","Q6NXT1",76867.8666666667,68175.9666666667,"Q6NXT1","nonmito",""
"ANKS1A","Q92625",112954.333333333,93984.9333333333,"Q92625","nonmito",""
"ANKZF1","Q9H8Y5",145244,141448.666666667,"Q9H8Y5","nonmito",""
"ANLN","Q9NQW6",95451.1666666667,88195.7666666667,"Q9NQW6","nonmito",""
"ANO10","Q9NW15",229976.333333333,231435.666666667,"Q9NW15","nonmito",""
"ANP32A","P39687",1406696.66666667,1400976.66666667,"P39687","nonmito",""
"ANP32B","Q92688;Q92688-2",1223966.66666667,1279113.33333333,"Q92688","nonmito",""
"ANP32E","Q9BTT0",463057.666666667,478016.333333333,"Q9BTT0","nonmito",""
"ANTXR1","Q9H6X2;Q9H6X2-5",51333.5666666667,65960.9,"Q9H6X2","nonmito",""
"ANXA1","P04083",150776,57978.3333333333,"P04083","nonmito",""
"ANXA11","P50995;P50995-2",397614.666666667,348689,"P50995","nonmito",""
"ANXA2","P07355;P07355-2",864996.333333333,740580,"P07355","nonmito",""
"ANXA4","P09525",216545.666666667,192597.666666667,"P09525","nonmito",""
"ANXA5","P08758",1126096.66666667,1060240,"P08758","nonmito",""
"ANXA6","P08133",544367.333333333,541685.333333333,"P08133","nonmito",""
"ANXA7","P20073;P20073-2",388366,363305.333333333,"P20073","nonmito",""
"AP1AR","Q63HQ0",72068.8333333333,72946.3,"Q63HQ0","nonmito",""
"AP1B1","Q10567;Q10567-2",395831,389886.666666667,"Q10567","nonmito",""
"AP1G1","O43747;O43747-2",298513.666666667,304437,"O43747","nonmito",""
"AP1G2","O75843",71320.0333333333,67837.6666666667,"O75843","nonmito",""
"AP1M1","Q9BXS5;Q9BXS5-2",255775.333333333,270581,"Q9BXS5","nonmito",""
"AP1S1","P61966",253459.333333333,267095.333333333,"P61966","nonmito",""
"AP1S2","P56377",227478.666666667,239097,"P56377","nonmito",""
"AP2A1","O95782;O95782-2",234865.666666667,249468.333333333,"O95782","nonmito",""
"AP2A2","O94973",237125,233715,"O94973","nonmito",""
"AP2B1","P63010;P63010-2",264381.666666667,266951,"P63010","nonmito",""
"AP2M1","Q96CW1;Q96CW1-2",233759.666666667,237159.666666667,"Q96CW1","nonmito",""
"AP2S1","P53680",350272.333333333,349343.333333333,"P53680","nonmito",""
"AP3B1","O00203;O00203-3",259480.666666667,250289.333333333,"O00203","nonmito",""
"AP3D1","O14617;O14617-5",212727,206283,"O14617","nonmito",""
"AP3M1","Q9Y2T2",286039.333333333,301404.333333333,"Q9Y2T2","nonmito",""
"AP3M2","P53677",181009.666666667,191766,"P53677","nonmito",""
"AP3S1","Q92572",221361.333333333,215074,"Q92572","nonmito",""
"AP3S2","P59780",209367.666666667,182069.666666667,"P59780","nonmito",""
"AP4B1","Q9Y6B7",77983.0666666667,79993.6333333333,"Q9Y6B7","nonmito",""
"AP5B1","Q2VPB7",91583.6666666667,85792.3333333333,"Q2VPB7","nonmito",""
"AP5Z1","O43299",25059.5666666667,31475.6,"O43299","nonmito",""
"APAF1","O14727;O14727-4;O14727-5",305936.666666667,109929.866666667,"O14727","nonmito",""
"APBB1","O00213;O00213-2",156327,123053.666666667,"O00213","nonmito",""
"APC","P25054;P25054-2;P25054-3",61296.4333333333,50973.3,"P25054","nonmito",""
"APEH","P13798",439910.333333333,404977.666666667,"P13798","nonmito",""
"APEX1","P27695",535671.333333333,509810.666666667,"P27695","mito",""
"API5","Q9BZZ5",563202.666666667,566839.333333333,"Q9BZZ5","nonmito",""
"APIP","Q96GX9",206851.333333333,241152.333333333,"Q96GX9","nonmito",""
"APLP2","Q06481;Q06481-3;Q06481-6",99190.8,102521.666666667,"Q06481","nonmito",""
"APMAP","Q9HDC9",437848.333333333,414495,"Q9HDC9","nonmito",""
"APOB","P04114",80503.5666666667,86284.4,"P04114","nonmito",""
"APOBEC3C","Q9NRW3",117055,125707.666666667,"Q9NRW3","nonmito",""
"APOE","P02649",319123.333333333,205989.333333333,"P02649","nonmito",""
"APOL2","Q9BQE5",73021.5,73966,"Q9BQE5","nonmito",""
"APOO","Q9BUR5",202073.333333333,199941,"Q9BUR5","mito",""
"APOOL","Q6UXV4",135720.333333333,124756.666666667,"Q6UXV4","mito",""
"APP","P05067;P05067-9",98450.4,124112,"P05067","nonmito",""
"APPL1","Q9UKG1",187990.666666667,188723,"Q9UKG1","nonmito",""
"APPL2","Q8NEU8;Q8NEU8-2;Q8NEU8-3",63442.3,59938.6333333333,"Q8NEU8","nonmito",""
"APRT","P07741",979711,902775.333333333,"P07741","nonmito",""
"APTX","Q7Z2E3;Q7Z2E3-11;Q7Z2E3-7;Q7Z2E3-9",66965.3333333333,61334.2666666667,"Q7Z2E3","nonmito",""
"AQR","O60306",220558.666666667,224580.333333333,"O60306","nonmito",""
"ARAF","P10398",217281,227071.666666667,"P10398","nonmito",""
"ARAP1","Q96P48;Q96P48-3",213178,199607.333333333,"Q96P48","nonmito",""
"ARCN1","P48444",251834.666666667,273295.333333333,"P48444","nonmito",""
"ARF1","P84077",1314950,1434150,"P84077","nonmito",""
"ARF4","P18085",926213,904383.333333333,"P18085","nonmito",""
"ARF5","P84085",471955,489210.333333333,"P84085","mito",""
"ARF6","P62330",299079.666666667,298635.666666667,"P62330","nonmito",""
"ARFGAP1","Q8N6T3",196145.333333333,206215,"Q8N6T3","nonmito",""
"ARFGAP2","Q8N6H7",145967.333333333,143348.666666667,"Q8N6H7","nonmito",""
"ARFGAP3","Q9NP61;Q9NP61-2",104357,105196.333333333,"Q9NP61","nonmito",""
"ARFGEF1","Q9Y6D6",92228.2,94514.7333333333,"Q9Y6D6","nonmito",""
"ARFGEF2","Q9Y6D5",110366.333333333,110462.666666667,"Q9Y6D5","nonmito",""
"ARFIP1","P53367",224833.333333333,236623.333333333,"P53367","nonmito",""
"ARFIP2","P53365",197797,196137.666666667,"P53365","nonmito",""
"ARG1","P05089;P05089-2",191740.4,98945.35,"P05089","nonmito",""
"ARG2","P78540",210608,148224.333333333,"P78540","mito",""
"ARHGAP1","Q07960",188749,169391.333333333,"Q07960","nonmito",""
"ARHGAP17","Q68EM7",185437.333333333,181919.333333333,"Q68EM7","nonmito",""
"ARHGAP21","Q5T5U3",115188.066666667,54352.6,"Q5T5U3","nonmito",""
"ARHGAP35","Q9NRY4",88719,91113.7666666667,"Q9NRY4","nonmito",""
"ARHGAP5","Q13017;Q13017-2",91684.8333333333,95396.4333333333,"Q13017","nonmito",""
"ARHGDIA","P52565",603594,597197,"P52565","nonmito",""
"ARHGEF1","Q92888-3",174295.666666667,170185.333333333,"Q92888","nonmito",""
"ARHGEF10","O15013;O15013-4;O15013-5;O15013-6;O15013-7",39230.3666666667,53401.4666666667,"O15013","nonmito",""
"ARHGEF11","O15085-2",141186.666666667,142634.666666667,"O15085","nonmito",""
"ARHGEF12","Q9NZN5-2",93246.0666666667,89299.1666666667,"Q9NZN5","nonmito",""
"ARHGEF18","Q6ZSZ5;Q6ZSZ5-1;Q6ZSZ5-2;Q6ZSZ5-5;Q6ZSZ5-6",102340.266666667,103823.5,"Q6ZSZ5","nonmito",""
"ARHGEF2","Q92974;Q92974-2;Q92974-3",144942.333333333,149956.333333333,"Q92974","nonmito",""
"ARHGEF40","Q8TER5;Q8TER5-3;Q8TER5-4",84483.1333333333,71908.5,"Q8TER5","nonmito",""
"ARHGEF7","Q14155-1;Q14155-5",128869.333333333,126557.666666667,"Q14155","nonmito",""
"ARID1A","O14497",112746,112677,"O14497","nonmito",""
"ARID1B","Q8NFD5;Q8NFD5-2;Q8NFD5-3",140481.666666667,150644.666666667,"Q8NFD5","nonmito",""
"ARID2","Q68CP9;Q68CP9-3",72543.9,68594.1333333333,"Q68CP9","nonmito",""
"ARID3A","Q99856",120689.666666667,116762.666666667,"Q99856","nonmito",""
"ARID3B","Q8IVW6;Q8IVW6-4",144430.666666667,142540.333333333,"Q8IVW6","nonmito",""
"ARID4B","Q4LE39;Q4LE39-2",77262.2333333333,79608.5333333333,"Q4LE39","nonmito",""
"ARIH1","Q9Y4X5",106319.333333333,109674.333333333,"Q9Y4X5","nonmito",""
"ARIH2","O95376",96509.8333333333,98526.8,"O95376","nonmito",""
"ARL1","P40616;P40616-2",416975.666666667,481920,"P40616","nonmito",""
"ARL10","Q8N8L6",65545,60134.55,"Q8N8L6","nonmito",""
"ARL14EP","Q8N8R7",78669.6333333333,135179.666666667,"Q8N8R7","nonmito",""
"ARL15","Q9NXU5",76863.8333333333,80655.1666666667,"Q9NXU5","nonmito",""
"ARL2","P36404",389213,364718,"P36404","mito",""
"ARL2BP","Q9Y2Y0;Q9Y2Y0-2",190645.333333333,202746.333333333,"Q9Y2Y0","nonmito",""
"ARL3","P36405",361509,346512,"P36405","nonmito",""
