"genename","uniprot","mean_ctrl","mean_patient","mito","complex"
"AUP1","Q9Y679",78532.84,69569.3333333333,"nonmito",""
"AVEN","Q9NQS1",43688.7,45720.5333333333,"nonmito",""
"AVL9","Q8NBF6;Q8NBF6-2",91209.3333333333,56178.9666666667,"nonmito",""
"AXL","P30530",92051.58,78196.5333333333,"nonmito",""
"B2M","P61769",80044.1,129612,"nonmito",""
"B3GALT6","Q96L58",38083.52,28208.6,"nonmito",""
"B3GAT3","O94766",142829.96,102833.5,"nonmito",""
"B4GALT1","P15291;P15291-2",23162.32,27315.9,"nonmito",""
"B4GAT1","O43505",40269.8,55803.4,"nonmito",""
"BABAM1","Q9NWV8",66753.88,80445.6666666667,"nonmito",""
"BABAM2","Q9NXR7",77677.42,86797.8,"nonmito",""
"BAD","Q92934",63660.025,64513.0333333333,"mito",""
"BAG2","O95816",196331.8,164299.333333333,"nonmito",""
"BAG3","O95817",125507.82,42927.1666666667,"nonmito",""
"BAG5","Q9UL15;Q9UL15-2",35151.28,43867.2333333333,"nonmito",""
"BAG6","P46379;P46379-2;P46379-3",97281.6,72952.2333333333,"nonmito",""
"BAIAP2","Q9UQB8;Q9UQB8-2;Q9UQB8-3;Q9UQB8-4;Q9UQB8-5;Q9UQB8-6",45302.26,63070.5,"nonmito",""
"BANF1","O75531",94030.84,138101.333333333,"nonmito",""
"BASP1","P80723",103851.62,54024,"nonmito",""
"BAX","Q07812;Q07812-2;Q07812-8",224282.8,335502,"mito",""
"BAZ1A","Q9NRL2",40474.36,42397.9,"nonmito",""
"BAZ1B","Q9UIG0;Q9UIG0-2",32595.22,44458.3333333333,"nonmito",""
"BCAP29","Q9UHQ4",36249.4,38216.0333333333,"nonmito",""
"BCAP31","P51572;P51572-2",83671.44,83103.2666666667,"nonmito",""
"BCAR1","P56945;P56945-2;P56945-3;P56945-5;P56945-6;P56945-7;P56945-8",71523.86,75752.2,"nonmito",""
"BCAR3","O75815",56532.38,41204.0333333333,"nonmito",""
"BCAS3","Q9H6U6;Q9H6U6-2;Q9H6U6-3;Q9H6U6-7;Q9H6U6-8",50701.36,53880.6333333333,"nonmito",""
"BCAT1","P54687",164075.46,107393,"nonmito",""
"BCAT2","O15382",45993.14,65378.1,"mito",""
"BCCIP","Q9P287",71876.16,70696.8,"nonmito",""
"BCKDHA","P12694",107343.48,150440,"mito",""
"BCKDHB","P21953",66231.1,88514.2333333333,"mito",""
"BCKDK","O14874;O14874-2;O14874-3",47315.5,68792.7,"mito",""
"BCL10","O95999",96287.02,68551.6333333333,"nonmito",""
"BCL2L1","Q07817;Q07817-3",87611.42,78419,"mito",""
"BCL2L13","Q9BXK5",60394.38,30201,"mito",""
"BCLAF1","Q9NYF8;Q9NYF8-2",52449.68,63495.1333333333,"nonmito",""
"BCS1L","Q9Y276",54290.44,53748.0666666667,"mito",""
"BDH2","Q9BUT1",82098.84,91810.6333333333,"nonmito",""
"BET1","O15155",83641.72,76959.0666666667,"nonmito",""
"BET1L","Q9NYM9",77219.46,80372.5333333333,"nonmito",""
"BGN","P21810",89688.48,71598.5333333333,"nonmito",""
"BICC1","Q9H694",30217.38,35525.4666666667,"nonmito",""
"BICD2","Q8TD16;Q8TD16-2",57878.98,53618.2666666667,"nonmito",""
"BID","P55957;P55957-2",61729.72,53040.1,"mito",""
