"genename","uniprot","mean_ctrl","mean_patient","mito","complex"
"AK1","P00568",182258.6,207384.333333333,"nonmito",""
"AK2","P54819;P54819-2",114086,137571.666666667,"mito",""
"AK3","Q9UIJ7",119989.8,123179.666666667,"mito",""
"AK4","P27144",54927.92,93102.1666666667,"mito",""
"AK5","Q9Y6K8;Q9Y6K8-3",279353,86577.1,"nonmito",""
"AK6","Q9Y3D8",70453.5,62409.9666666667,"nonmito",""
"AKAP10","O43572",48475.625,27736.5666666667,"mito",""
"AKAP11","Q9UKA4",22977.76,25002.5,"nonmito",""
"AKAP12","Q02952;Q02952-2;Q02952-3",57721.44,50901.6666666667,"nonmito",""
"AKAP13","Q12802",52436.48,41129.5333333333,"nonmito",""
"AKAP17A","Q02040",313319.8,339532.666666667,"nonmito",""
"AKAP2","Q9Y2D5-6",122508.36,196476.333333333,"nonmito",""
"AKAP8","O43823",13019.064,10908.9933333333,"nonmito",""
"AKAP8L","Q9ULX6",45686.0666666667,52483.7333333333,"nonmito",""
"AKAP9","Q99996;Q99996-1;Q99996-3;Q99996-5;Q99996-6",24493.58,28000.4,"nonmito",""
"AKR1A1","P14550",201799,218164,"nonmito",""
"AKR1B1","P15121",258549.8,276593,"nonmito",""
"AKR1C1","Q04828",220872.2,495997.333333333,"nonmito",""
"AKR1C2","P52895",72604.74,223653.666666667,"nonmito",""
"AKR1C3","P42330",125977.24,187268,"nonmito",""
"AKR7A2","O43488",252241.2,277587.333333333,"mito",""
"AKT1","P31749",62463.06,66927.5666666667,"nonmito",""
"AKT1S1","Q96B36",152639.4,209324.333333333,"nonmito",""
"AKT2","P31751",56289.44,67751.6666666667,"nonmito",""
"AKT3","Q9Y243;Q9Y243-2",37891.2,35377,"nonmito",""
"AKTIP","Q9H8T0;Q9H8T0-2",44581.76,50913.9666666667,"nonmito",""
"ALAD","P13716;P13716-2",80288.14,146974.666666667,"nonmito",""
"ALCAM","Q13740;Q13740-2",173179.8,470951.666666667,"nonmito",""
"ALDH16A1","Q8IZ83",64053.32,48606.2666666667,"nonmito",""
"ALDH18A1","P54886;P54886-2",163177.2,160884.666666667,"mito",""
"ALDH1A3","P47895",150759.2,50800,"nonmito",""
"ALDH1B1","P30837",105165.8,70969.1666666667,"mito",""
"ALDH1L2","Q3SY69",150272.46,108291.333333333,"mito",""
"ALDH2","P05091",94283.9,120599.666666667,"mito",""
"ALDH3A2","P51648;P51648-2",61618.08,41125.5333333333,"mito",""
"ALDH3B1","P43353",53120.7,30616.35,"nonmito",""
"ALDH4A1","P30038",81013.84,78199.8666666667,"mito",""
"ALDH6A1","Q02252;Q02252-2",109750.88,67935.4666666667,"mito",""
"ALDH7A1","P49419-2",137440,100632.766666667,"mito",""
"ALDH9A1","P49189",191087.8,159878.666666667,"mito",""
"ALDOA","P04075",640314.4,933729,"nonmito",""
"ALDOC","P09972",105184.7,71838.6666666667,"nonmito",""
"ALG1","Q9BT22",77174.02,102292.666666667,"nonmito",""
"ALG11","Q2TAA5",57957.04,64181.6666666667,"nonmito",""
"ALG12","Q9BV10",40550.34,51028.4666666667,"nonmito",""
"ALG13","Q9NP73-2",33895.76,29818.9666666667,"nonmito",""
"ALG2","Q9H553",85422.08,111004,"nonmito",""
"ALG3","Q92685;Q92685-2",99430.88,123892,"nonmito",""
"ALG5","Q9Y673",77823.26,80652.1333333333,"nonmito",""
"ALG6","Q9Y672",50082.275,65072.1333333333,"nonmito",""
"ALG9","Q9H6U8;Q9H6U8-3",45262.2,52627.7333333333,"nonmito",""
"ALKBH5","Q6P6C2;Q6P6C2-1",36562.94,19721.3333333333,"nonmito",""
"ALYREF","Q86V81",272387.2,218651,"nonmito",""
"AMACR","Q9UHK6;Q9UHK6-5",44323.48,137627.666666667,"mito",""
"AMDHD2","Q9Y303",76553.02,114486.633333333,"nonmito",""
"AMFR","Q9UKV5",66214.82,56798.3333333333,"nonmito",""
"AMOTL2","Q9Y2J4;Q9Y2J4-2;Q9Y2J4-3;Q9Y2J4-4",35916.8333333333,27853.2633333333,"nonmito",""
"AMPD2","Q01433",111541,117879.666666667,"nonmito",""
"AMPD3","Q01432;Q01432-4;Q01432-5;Q01432-6",21981.85,21696.6333333333,"nonmito",""
"AMPH","P49418;P49418-2",79256.34,49334.5,"nonmito",""
"ANAPC1","Q9H1A4",43746.64,28283.9,"nonmito",""
"ANAPC4","Q9UJX5;Q9UJX5-2;Q9UJX5-3",43006.66,26148.7666666667,"nonmito",""
"ANAPC5","Q9UJX4",30926.22,63078.6,"nonmito",""
"ANAPC7","Q9UJX3;Q9UJX3-2",35214.34,29926.0666666667,"nonmito",""
"ANK2","Q01484;Q01484-2;Q01484-5",56709.34,63307.9,"nonmito",""
"ANKFY1","Q9P2R3",95242.78,86441.9666666667,"nonmito",""
"ANKHD1","Q8IWZ3;Q8IWZ3-4;Q8IWZ3-6",55179.2,38761.0666666667,"nonmito",""
"ANKIB1","Q9P2G1",17998.24,35101.3,"nonmito",""
"ANKLE2","Q86XL3",64667.66,76526.5666666667,"nonmito",""
"ANKMY2","Q8IV38",25847.48,26829.3333333333,"nonmito",""
"ANKRD13A","Q8IZ07",63406.2,48279.8666666667,"nonmito",""
"ANKRD13D","Q6ZTN6-3",491441.8,281417.333333333,"nonmito",""
"ANKRD17","O75179;O75179-2;O75179-7",63217.9,56070.7666666667,"nonmito",""
"ANKRD28","O15084;O15084-1;O15084-4",33915.04,18788.6,"nonmito",""
"ANKS1A","Q92625",18234.1,19238.2,"nonmito",""
"ANKZF1","Q9H8Y5",57144.44,38372.1,"nonmito",""
"ANO10","Q9NW15",110225.56,219646.333333333,"nonmito",""
"ANO6","Q4KMQ2;Q4KMQ2-2;Q4KMQ2-3",62822.9,72049.8,"nonmito",""
"ANP32A","P39687",210714,171596.333333333,"nonmito",""
"ANP32B","Q92688;Q92688-2",208237.6,127665.333333333,"nonmito",""
"ANP32E","Q9BTT0",99347.58,76039.6,"nonmito",""
"ANPEP","P15144",531796.4,539766.333333333,"nonmito",""
"ANTXR1","Q9H6X2;Q9H6X2-5",66518.2,114052.333333333,"nonmito",""
