"genename","uniprot","mean_ctrl","mean_patient","mito","complex"
"DYNLT1","P63172",38097.52,41640.8,"nonmito",""
"DYNLT3","P51808",46456.9,30493.2666666667,"nonmito",""
"EARS2","Q5JPH6;Q5JPH6-2",49363.5,51124.3666666667,"mito",""
"EBNA1BP2","Q99848",108916.14,108844.666666667,"nonmito",""
"EBP","Q15125",89911.02,102856.466666667,"nonmito",""
"ECD","O95905;O95905-3",55084.75,53573.9666666667,"nonmito",""
"ECE1","P42892;P42892-2;P42892-3;P42892-4",77595.28,113950,"nonmito",""
"ECH1","Q13011",142646.8,127870.333333333,"mito",""
"ECHDC1","Q9NTX5;Q9NTX5-2;Q9NTX5-6",125861.48,126413.333333333,"mito",""
"ECHS1","P30084",117146.62,139747.333333333,"mito",""
"ECI1","P42126;P42126-2",187642.6,209747,"mito",""
"ECI2","O75521;O75521-2",83509.5,101526.866666667,"mito",""
"ECM1","Q16610;Q16610-4",100260.8,66820.4666666667,"nonmito",""
"ECPAS","Q5VYK3",90890.84,97423.8,"nonmito",""
"ECSIT","Q9BQ95",43733.98,30806.7,"mito",""
"EDC3","Q96F86",42663.36,44375.8666666667,"nonmito",""
"EDC4","Q6P2E9",91610.5,100319.7,"nonmito",""
"EDEM3","Q9BZQ6;Q9BZQ6-2",54467.02,50623.2333333333,"nonmito",""
"EDF1","O60869",161937.4,123541.666666667,"nonmito",""
"EDIL3","O43854;O43854-2",67556.98,74823.4666666667,"nonmito",""
"EEA1","Q15075",76240.2,70968.4,"nonmito",""
"EED","O75530;O75530-2;O75530-3",44183.7333333333,38834.75,"nonmito",""
"EEF1A1","P68104",1031027.2,1007556.33333333,"nonmito",""
"EEF1A2","Q05639",150776.6,159993.666666667,"nonmito",""
"EEF1AKNMT","Q8N6R0",51731.78,47032.9333333333,"nonmito",""
"EEF1B2","P24534",366803.8,313582.666666667,"nonmito",""
"EEF1D","P29692",386697.4,377273.333333333,"nonmito",""
"EEF1E1","O43324",201865.4,205976.666666667,"nonmito",""
"EEF1G","P26641",806666.4,779921.333333333,"nonmito",""
"EEF2","P13639",637940.2,575561,"nonmito",""
"EEF2K","O00418",78804.96,76011.4666666667,"nonmito",""
"EEFSEC","P57772",49469.6,44366.2,"nonmito",""
"EFEMP1","Q12805;Q12805-2;Q12805-3;Q12805-4",21190.85,58693.7666666667,"nonmito",""
"EFEMP2","O95967",42050.0333333333,33436.1,"nonmito",""
"EFHD2","Q96C19",109366.84,115632.333333333,"nonmito",""
"EFL1","Q7Z2Z2",91748.82,103205,"nonmito",""
"EFR3A","Q14156",47966.18,54412.5,"nonmito",""
"EFTUD2","Q15029",123450.8,130297.333333333,"nonmito",""
"EGFR","P00533",85775.64,108350,"nonmito",""
"EGLN1","Q9GZT9;Q9GZT9-2",37426.12,39367.8333333333,"nonmito",""
"EHBP1","Q8NDI1;Q8NDI1-2;Q8NDI1-3",41391.42,48093.8,"nonmito",""
"EHBP1L1","Q8N3D4",67390.64,55015.7666666667,"nonmito",""
"EHD1","Q9H4M9",225165,216064.666666667,"nonmito",""
"EHD2","Q9NZN4",495428.2,509033,"nonmito",""
"EHD3","Q9NZN3",292546.8,322039.666666667,"nonmito",""
"EHD4","Q9H223",262762.2,266234.333333333,"nonmito",""
"EHHADH","Q08426",43621.76,54590.8,"mito",""
"EI24","O14681",68392.12,60235.9666666667,"nonmito",""
"EIF1","P41567",98260.62,86960.2333333333,"nonmito",""
"EIF1AD","Q8N9N8",27221.88,16953.3333333333,"nonmito",""
"EIF1AX","P47813",189953.6,134229.666666667,"nonmito",""
"EIF2A","Q9BY44",93724.7,93115.8666666667,"nonmito",""
"EIF2AK2","P19525",106321.2,103430.333333333,"nonmito",""
"EIF2AK4","Q9P2K8;Q9P2K8-2",59093.92,71127.2,"nonmito",""
"EIF2B1","Q14232",95567.9,97018.2,"nonmito",""
"EIF2B2","P49770",64752.62,63607.3333333333,"nonmito",""
"EIF2B3","Q9NR50",129957.4,129460,"nonmito",""
"EIF2B4","Q9UI10",114867.2,110182,"nonmito",""
"EIF2B5","Q13144",83192.56,79490.5333333333,"nonmito",""
"EIF2D","P41214",54346.68,64442.1666666667,"nonmito",""
"EIF2S1","P05198",228522.4,223362,"nonmito",""
"EIF2S2","P20042",127771.6,124175.666666667,"nonmito",""
"EIF2S3","P41091",191257.2,192108,"nonmito",""
"EIF3A","Q14152",158319.6,158160,"nonmito",""
"EIF3B","P55884;P55884-2",210957,227675.666666667,"nonmito",""
"EIF3C","Q99613",214441.6,212934,"nonmito",""
"EIF3D","O15371;O15371-2;O15371-3",146208.8,138402,"nonmito",""
"EIF3E","P60228",253045.8,251686,"nonmito",""
"EIF3F","O00303",255516.2,278994.333333333,"nonmito",""
"EIF3G","O75821",105832,106765.5,"nonmito",""
"EIF3H","O15372",122888.4,120978,"nonmito",""
"EIF3I","Q13347",196094.6,221640.333333333,"nonmito",""
"EIF3J","O75822",87214,80379.2666666667,"nonmito",""
"EIF3K","Q9UBQ5;Q9UBQ5-2",57155.76,57387.9,"nonmito",""
"EIF3L","Q9Y262",247710.4,256266.333333333,"nonmito",""
"EIF3M","Q7L2H7",145247.2,156260.333333333,"nonmito",""
"EIF4A1","P60842",528559.8,525763,"nonmito",""
"EIF4A2","Q14240;Q14240-2",207945.2,148465.333333333,"nonmito",""
"EIF4A3","P38919",157661.8,171477,"nonmito",""
"EIF4B","P23588",118907.16,116396.666666667,"nonmito",""
"EIF4E","P06730;P06730-2",172050.8,155318,"nonmito",""
"EIF4E2","O60573",63822.46,39139.6333333333,"nonmito",""
"EIF4G1","Q04637-8",167221.6,154981.333333333,"nonmito",""
"EIF4G2","P78344",180289.8,172313.666666667,"nonmito",""
"EIF4G3","O43432;O43432-3",62347.74,64481.8666666667,"nonmito",""
"EIF4H","Q15056",173275,196795.666666667,"nonmito",""
"EIF5","P55010",155366.6,153286.666666667,"nonmito",""
"EIF5A","P63241",305833.2,328776.666666667,"nonmito",""
"EIF5B","O60841",106096.16,108472.333333333,"nonmito",""
"EIF6","P56537",192669.2,232263.333333333,"nonmito",""
"EIPR1","Q53HC9",44300.96,42434.7,"nonmito",""
"ELAC2","Q9BQ52",54938.38,49469.4,"mito",""
"ELAVL1","Q15717",248206.6,256002.666666667,"nonmito",""
"ELMO2","Q96JJ3",74412.06,80282.5,"nonmito",""
"ELMOD2","Q8IZ81",104623.4,78923.2333333333,"nonmito",""
"ELOA","Q14241",18693.034,17627.8733333333,"nonmito",""
"ELOB","Q15370;Q15370-2",196847.4,220716.333333333,"nonmito",""
"ELOC","Q15369",82561.32,96492.2333333333,"nonmito",""
"ELOVL1","Q9BW60",60416.9,43348.9666666667,"nonmito",""
"ELOVL5","Q9NYP7;Q9NYP7-2",192496.34,130128.266666667,"nonmito",""
"ELP1","O95163",56372.76,58640.6333333333,"nonmito",""
"ELP2","Q6IA86;Q6IA86-2;Q6IA86-3;Q6IA86-5;Q6IA86-6",17216.9666666667,28455.3,"nonmito",""
"ELP3","Q9H9T3;Q9H9T3-2",92100.26,106362.133333333,"nonmito",""
"ELP4","Q96EB1",35893.3,37727,"nonmito",""
"ELP6","Q0PNE2;Q0PNE2-2",49370.42,45700.7,"nonmito",""
"EMC1","Q8N766;Q8N766-2",110951,99917.3333333333,"nonmito",""
"EMC10","Q5UCC4;Q5UCC4-2",106814.38,129193.333333333,"nonmito",""
"EMC2","Q15006",111198.76,112553.333333333,"nonmito",""
"EMC3","Q9P0I2",138554.2,139199.333333333,"nonmito",""
"EMC4","Q5J8M3;Q5J8M3-2",128017.8,141337.333333333,"nonmito",""
"EMC6","Q9BV81",160096,150085.666666667,"nonmito",""
"EMC7","Q9NPA0",190902.4,156519,"nonmito",""
"EMC8","O43402",58167.2,49384.2666666667,"nonmito",""
"EMD","P50402",260530.4,293045,"nonmito",""
"EMG1","Q92979",62979.86,77715.3333333333,"nonmito",""
"EMILIN1","Q9Y6C2",36350.24,25599.4,"nonmito",""
"EML1","O00423;O00423-3",44083.425,36930.4666666667,"nonmito",""
"EML2","O95834;O95834-2;O95834-3",75135.14,80744.1666666667,"nonmito",""
"EML3","Q32P44",77697.7,82138.7,"nonmito",""
"EML4","Q9HC35",72304.68,98080.1333333333,"nonmito",""
"EMP3","P54852",93323.08,126192.333333333,"nonmito",""
"ENAH","Q8N8S7;Q8N8S7-2;Q8N8S7-3",131064.8,99041.8666666667,"nonmito",""
"ENDOD1","O94919",124266.98,149576.666666667,"nonmito",""
"ENDOG","Q14249",33081.2,36245.1333333333,"mito",""
"ENG","P17813;P17813-2",215684.6,189201.333333333,"nonmito",""
"ENO1","P06733",575063.4,598439.666666667,"nonmito",""
"ENO2","P09104",159975,156441.333333333,"nonmito",""
"ENOPH1","Q9UHY7",96179.32,106148.233333333,"nonmito",""
"ENPP1","P22413",75506.74,334524,"nonmito",""
"ENPP2","Q13822;Q13822-3",24421.425,22633.4,"nonmito",""
"ENSA","O43768;O43768-2;O43768-3;O43768-4;O43768-9",53638.7,44243.8,"nonmito",""
"EOGT","Q5NDL2",84010.64,92219.3,"nonmito",""
"EPB41L2","O43491",78050.96,98222.2,"nonmito",""
"EPB41L3","Q9Y2J2-2",86161.2,134859.666666667,"nonmito",""
"EPG5","Q9HCE0",61887.56,54008.2333333333,"nonmito",""
"EPHA2","P29317",55772.56,50142.2,"nonmito",""
"EPHB2","P29323;P29323-2;P29323-3",65691.6,91826,"nonmito",""
"EPHB3","P54753",53134.66,58583.1333333333,"nonmito",""
"EPHB4","P54760",35483.8333333333,31557.5666666667,"nonmito",""
"EPHX1","P07099",142527.2,128649,"nonmito",""
"EPM2AIP1","Q7L775",47626.4,53254.4666666667,"nonmito",""
"EPN1","Q9Y6I3;Q9Y6I3-1;Q9Y6I3-3",61579.92,54511.6333333333,"nonmito",""
"EPN2","O95208;O95208-2",52727.32,43893.9,"nonmito",""
"EPRS1","P07814",163645.4,170396.333333333,"nonmito",""
"EPS15","P42566",50943.24,62807.9666666667,"nonmito",""
"EPS15L1","Q9UBC2-2",85800.04,81062.1666666667,"nonmito",""
"EPS8","Q12929",95825.74,85075.0666666667,"nonmito",""
"EPS8L2","Q9H6S3;Q9H6S3-3",93237.54,91127.2,"nonmito",""
"ERAP1","Q9NZ08;Q9NZ08-2",105139.34,106158.333333333,"nonmito",""
"ERAP2","Q6P179",147957.5,93958.2,"nonmito",""
"ERBB2","P04626;P04626-4;P04626-5",83888.32,89580,"nonmito",""
"ERBIN","Q96RT1;Q96RT1-2;Q96RT1-3;Q96RT1-5;Q96RT1-8;Q96RT1-9",77759.46,70843.8333333333,"nonmito",""
"ERC1","Q8IUD2",60631.08,60351.7,"nonmito",""
"ERCC2","P18074",26258.3,22018.7,"nonmito",""
"ERCC6L","Q2NKX8",38514.3,56485.2,"nonmito",""
"ERGIC1","Q969X5;Q969X5-2",228444.4,183123.666666667,"nonmito",""
"ERGIC2","Q96RQ1",60490.56,61701.2,"nonmito",""
